Tiempo,Cantidad
2019-07-31,7
2019-08-01,8
2019-08-02,6
2019-08-04,7
2019-08-05,18
2019-08-06,8
2019-08-07,7
2019-08-08,7
2019-08-09,1
2019-08-10,4
2019-08-11,5
2019-08-12,7
2019-08-13,4
2019-08-14,5
2019-08-15,6
2019-08-16,9
2019-08-17,10
2019-08-18,3
2019-08-19,7
2019-08-20,8
2019-08-21,6
2019-08-22,4
2019-08-23,5
2019-08-24,6
2019-08-25,5
2019-08-26,6
2019-08-27,4
2019-08-28,6
2019-08-29,3
2019-08-30,5
2019-08-31,5
2019-09-01,6
2019-09-02,4
2019-09-03,5
2019-09-04,6
2019-09-05,5
2019-09-06,6
2019-09-07,7
2019-09-08,1
2019-09-09,9
2019-09-10,8
2019-09-11,2
2019-09-12,5
2019-09-13,6
2019-09-14,7
2019-09-15,5
2019-09-16,5
2019-09-17,2
2019-09-18,1
2019-09-19,7
2019-09-20,6
2019-09-21,12
2019-09-22,4
2019-09-23,3
2019-09-24,5
2019-09-25,5
2019-09-26,6
2019-09-27,7
2019-09-28,4
2019-09-29,5
2019-09-30,10
2019-10-01,10
2019-10-02,11
2019-10-03,4
2019-10-04,9
2019-10-05,5
2019-10-06,3
2019-10-07,5
2019-10-08,8
2019-10-09,3
2019-10-10,5
2019-10-11,5
2019-10-12,3
2019-10-14,4
2019-10-15,6
2019-10-16,5
2019-10-17,10
2019-10-18,8
2019-10-19,8
2019-10-20,3
2019-10-21,4
2019-10-22,5
2019-10-23,3
2019-10-24,2
2019-10-25,7
2019-10-26,3
2019-10-27,5
2019-10-28,3
2019-10-29,3
2019-10-30,11
2019-10-31,3
2019-11-01,7
2019-11-02,5
2019-11-03,10
2019-11-04,10
2019-11-05,5
2019-11-06,9
2019-11-07,6
2019-11-08,8
2019-11-09,10
2019-11-10,3
2019-11-11,5
2019-11-12,8
2019-11-13,7
2019-11-14,8
2019-11-15,8
2019-11-16,18
2019-11-17,3
2019-11-18,9
2019-11-19,4
2019-11-20,3
2019-11-21,3
2019-11-22,5
2019-11-23,4
2019-11-24,6
2019-11-25,4
2019-11-26,5
2019-11-27,8
2019-11-28,3
2019-11-29,5
2019-11-30,12
2019-12-01,4
2019-12-02,2
2019-12-03,6
2019-12-04,7
2019-12-05,6
2019-12-06,9
2019-12-07,6
2019-12-08,7
2019-12-09,3
2019-12-10,5
2019-12-11,6
2019-12-12,5
2019-12-13,9
2019-12-14,12
2019-12-15,5
2019-12-16,2
2019-12-17,3
2019-12-18,9
2019-12-19,3
2019-12-20,9
2019-12-21,10
2019-12-22,4
2019-12-23,6
2019-12-24,7
2019-12-25,8
2019-12-26,8
2019-12-27,3
2019-12-28,8
2019-12-29,7
2019-12-30,5
2019-12-31,4
2020-01-01,7
2020-01-02,6
2020-01-03,5
2020-01-04,5
2020-01-05,4
2020-01-06,4
2020-01-07,6
2020-01-08,11
2020-01-09,9
2020-01-10,8
2020-01-11,2
2020-01-12,4
2020-01-13,8
2020-01-14,3
2020-01-15,5
2020-01-16,8
2020-01-17,3
2020-01-18,2
2020-01-19,1
2020-01-20,4
2020-01-21,8
2020-01-22,7
2020-01-23,5
2020-01-24,5
2020-01-25,4
2020-01-26,6
2020-01-27,7
2020-01-28,1
2020-01-30,7
2020-01-31,4
2020-02-01,1
2020-02-02,2
2020-02-03,7
2020-02-04,4
2020-02-05,9
2020-02-06,3
2020-02-07,9
2020-02-08,5
2020-02-09,6
2020-02-10,2
2020-02-11,2
2020-02-12,7
2020-02-13,5
2020-02-14,7
2020-02-15,5
2020-02-16,1
2020-02-17,4
2020-02-18,5
2020-02-19,7
2020-02-20,7
2020-02-21,6
2020-02-22,5
2020-02-23,6
2020-02-24,2
2020-02-25,4
2020-02-26,6
2020-02-27,5
2020-02-28,11
2020-02-29,5
2020-03-01,6
2020-03-02,4
2020-03-03,12
2020-03-04,4
2020-03-05,4
2020-03-06,13
2020-03-07,6
2020-03-08,3
2020-03-09,8
2020-03-10,3
2020-03-11,10
2020-03-12,6
2020-03-13,3
2020-03-14,9
2020-03-15,4
2020-03-16,7
2020-03-17,8
2020-03-18,7
2020-03-19,2
2020-03-20,1
2020-03-24,2
2020-03-27,1
2020-03-31,2
2020-04-02,1
2020-04-04,1
2020-04-05,2
2020-04-07,3
2020-04-08,3
2020-04-11,1
2020-04-13,1
2020-04-15,3
2020-04-16,1
2020-04-17,2
2020-04-18,1
2020-04-19,1
2020-04-20,2
