Tiempo,Cantidad
2020-02-21,10
2020-02-22,6
2020-02-23,4
2020-02-24,3
2020-02-25,9
2020-02-26,5
2020-02-27,6
2020-02-28,10
2020-02-29,8
2020-03-01,5
2020-03-02,10
2020-03-03,7
2020-03-04,8
2020-03-05,10
2020-03-06,9
2020-03-07,6
2020-03-08,5
2020-03-09,12
2020-03-10,3
2020-03-11,4
2020-03-12,6
2020-03-13,11
2020-03-14,6
2020-03-15,15
2020-03-16,6
2020-03-17,11
2020-03-18,10
2020-03-19,6
2020-03-20,1
2020-03-21,2
2020-03-22,2
2020-03-24,3
2020-03-25,1
2020-03-26,1
2020-03-27,2
2020-03-28,3
2020-03-29,3
2020-03-30,1
2020-03-31,3
2020-04-01,2
2020-04-02,2
2020-04-03,4
2020-04-04,4
2020-04-05,2
2020-04-06,3
2020-04-07,2
2020-04-08,2
2020-04-09,3
2020-04-10,2
2020-04-12,4
2020-04-13,1
2020-04-14,3
2020-04-15,3
2020-04-16,3
2020-04-17,4
2020-04-18,2
2020-04-19,4
