Tiempo,Cantidad
2020-02-04,95
2020-02-05,91
2020-02-06,67
2020-02-07,101
2020-02-08,77
2020-02-09,61
2020-02-10,91
2020-02-11,80
2020-02-12,76
2020-02-13,84
2020-02-14,102
2020-02-15,87
2020-02-16,56
2020-02-17,78
2020-02-18,83
2020-02-19,85
2020-02-20,84
2020-02-21,76
2020-02-22,64
2020-02-23,45
2020-02-24,69
2020-02-25,77
2020-02-26,53
2020-02-27,67
2020-02-28,110
2020-02-29,86
2020-03-01,67
2020-03-02,78
2020-03-03,101
2020-03-04,80
2020-03-05,90
2020-03-06,120
2020-03-07,75
2020-03-08,59
2020-03-09,81
2020-03-10,70
2020-03-11,76
2020-03-12,59
2020-03-13,76
2020-03-14,97
2020-03-15,63
2020-03-16,65
2020-03-17,65
2020-03-18,61
2020-03-19,58
2020-03-20,21
2020-03-21,15
2020-03-22,9
2020-03-23,8
2020-03-24,37
2020-03-25,14
2020-03-26,20
2020-03-27,16
2020-03-28,23
2020-03-29,14
2020-03-30,13
2020-03-31,18
2020-04-01,18
2020-04-02,33
2020-04-03,26
2020-04-04,23
2020-04-05,15
2020-04-06,27
2020-04-07,18
2020-04-08,23
2020-04-09,15
2020-04-10,12
2020-04-11,17
2020-04-12,16
2020-04-13,33
2020-04-14,20
2020-04-15,30
2020-04-16,19
2020-04-17,45
2020-04-18,26
2020-04-19,31
2020-04-20,25
