Tiempo,Cantidad
2019-12-18,5
2019-12-19,10
2019-12-20,5
2019-12-21,4
2019-12-22,2
2019-12-23,5
2019-12-24,3
2019-12-25,7
2019-12-26,3
2019-12-27,3
2019-12-28,2
2019-12-29,1
2019-12-30,6
2019-12-31,4
2020-01-01,7
2020-01-02,6
2020-01-03,3
2020-01-04,3
2020-01-05,4
2020-01-06,4
2020-01-07,5
2020-01-08,6
2020-01-09,3
2020-01-10,1
2020-01-11,2
2020-01-12,3
2020-01-13,2
2020-01-14,1
2020-01-15,4
2020-01-16,4
2020-01-17,4
2020-01-18,2
2020-01-19,3
2020-01-20,2
2020-01-21,4
2020-01-22,3
2020-01-23,6
2020-01-24,2
2020-01-25,4
2020-01-26,3
2020-01-27,4
2020-01-28,7
2020-01-29,4
2020-01-30,4
2020-01-31,5
2020-02-01,7
2020-02-03,4
2020-02-04,3
2020-02-05,4
2020-02-06,4
2020-02-07,4
2020-02-08,1
2020-02-09,2
2020-02-10,2
2020-02-11,2
2020-02-12,5
2020-02-13,2
2020-02-14,5
2020-02-15,3
2020-02-16,8
2020-02-17,3
2020-02-18,5
2020-02-19,4
2020-02-20,8
2020-02-21,3
2020-02-22,3
2020-02-23,2
2020-02-24,5
2020-02-25,6
2020-02-26,4
2020-02-27,3
2020-02-28,2
2020-02-29,4
2020-03-01,4
2020-03-02,2
2020-03-03,3
2020-03-04,5
2020-03-05,8
2020-03-06,2
2020-03-07,4
2020-03-08,6
2020-03-09,2
2020-03-10,4
2020-03-12,4
2020-03-14,3
2020-03-15,6
2020-03-16,7
2020-03-17,2
2020-03-18,2
2020-03-19,7
2020-03-21,2
2020-03-27,1
2020-03-28,2
2020-03-29,1
2020-03-30,2
2020-04-01,1
2020-04-02,1
2020-04-03,4
2020-04-06,1
2020-04-10,1
2020-04-11,1
2020-04-14,1
2020-04-18,3
2020-04-19,3
