Tiempo,Cantidad
2020-02-09,3
2020-02-10,3
2020-02-11,2
2020-02-12,3
2020-02-14,4
2020-02-15,4
2020-02-16,3
2020-02-17,3
2020-02-18,1
2020-02-20,3
2020-02-21,4
2020-02-22,4
2020-02-23,6
2020-02-24,2
2020-02-25,2
2020-02-26,6
2020-02-28,3
2020-02-29,3
2020-03-01,3
2020-03-02,1
2020-03-05,2
2020-03-06,4
2020-03-07,6
2020-03-08,7
2020-03-09,2
2020-03-10,1
2020-03-11,3
2020-03-12,2
2020-03-13,2
2020-03-14,3
2020-03-15,4
2020-03-16,2
2020-03-18,3
2020-03-21,1
2020-03-22,3
2020-03-26,3
2020-03-28,1
2020-03-31,2
2020-04-03,2
2020-04-05,1
2020-04-06,3
2020-04-07,1
2020-04-13,2
2020-04-15,1
2020-04-17,2
2020-04-18,1
2020-04-19,4
2020-04-20,1
