Tiempo,Cantidad
2019-09-14,2
2019-09-15,2
2019-09-16,5
2019-09-17,6
2019-09-18,8
2019-09-19,5
2019-09-20,7
2019-09-21,10
2019-09-22,8
2019-09-23,4
2019-09-24,7
2019-09-25,8
2019-09-26,8
2019-09-27,9
2019-09-28,8
2019-09-29,2
2019-09-30,7
2019-10-01,3
2019-10-02,10
2019-10-03,7
2019-10-04,11
2019-10-05,5
2019-10-06,7
2019-10-07,5
2019-10-08,7
2019-10-09,10
2019-10-10,8
2019-10-11,8
2019-10-12,7
2019-10-13,7
2019-10-14,8
2019-10-15,8
2019-10-16,9
2019-10-17,6
2019-10-18,7
2019-10-19,5
2019-10-20,5
2019-10-21,2
2019-10-22,7
2019-10-24,3
2019-10-25,5
2019-10-26,6
2019-10-27,7
2019-10-28,7
2019-10-29,5
2019-10-30,8
2019-10-31,6
2019-11-01,4
2019-11-02,4
2019-11-03,8
2019-11-04,7
2019-11-05,8
2019-11-06,9
2019-11-07,6
2019-11-08,8
2019-11-09,2
2019-11-10,7
2019-11-11,4
2019-11-12,5
2019-11-13,8
2019-11-14,6
2019-11-15,5
2019-11-16,7
2019-11-17,9
2019-11-18,5
2019-11-19,5
2019-11-20,6
2019-11-21,19
2019-11-22,21
2019-11-23,5
2019-11-24,4
2019-11-25,3
2019-11-26,4
2019-11-27,7
2019-11-28,13
2019-11-29,11
2019-11-30,10
2019-12-01,9
2019-12-02,7
2019-12-03,3
2019-12-04,12
2019-12-05,4
2019-12-06,11
2019-12-07,6
2019-12-08,4
2019-12-09,8
2019-12-10,4
2019-12-11,9
2019-12-12,7
2019-12-13,8
2019-12-14,11
2019-12-15,3
2019-12-16,6
2019-12-17,10
2019-12-18,11
2019-12-19,3
2019-12-20,7
2019-12-21,17
2019-12-22,8
2019-12-23,6
2019-12-24,8
2019-12-25,11
2019-12-26,3
2019-12-27,10
2019-12-28,2
2019-12-29,20
2019-12-30,2
2019-12-31,9
2020-01-01,11
2020-01-02,2
2020-01-03,2
2020-01-04,13
2020-01-05,4
2020-01-06,2
2020-01-07,8
2020-01-08,5
2020-01-09,3
2020-01-10,5
2020-01-11,3
2020-01-12,3
2020-01-13,9
2020-01-14,1
2020-01-15,5
2020-01-16,4
2020-01-17,5
2020-01-18,4
2020-01-19,7
2020-01-20,4
2020-01-21,13
2020-01-22,2
2020-01-23,6
2020-01-24,10
2020-01-25,9
2020-01-26,6
2020-01-27,5
2020-01-28,11
2020-01-29,6
2020-01-30,3
2020-01-31,10
2020-02-01,5
2020-02-02,5
2020-02-03,6
2020-02-04,6
2020-02-05,3
2020-02-06,6
2020-02-07,5
2020-02-08,3
2020-02-09,2
2020-02-10,5
2020-02-11,2
2020-02-12,5
2020-02-13,6
2020-02-14,9
2020-02-15,9
2020-02-16,7
2020-02-17,4
2020-02-18,5
2020-02-19,7
2020-02-20,6
2020-02-21,8
2020-02-22,5
2020-02-23,4
2020-02-24,6
2020-02-25,8
2020-02-26,2
2020-02-27,4
2020-02-28,9
2020-02-29,6
2020-03-01,6
2020-03-02,8
2020-03-03,5
2020-03-04,6
2020-03-05,7
2020-03-06,11
2020-03-07,7
2020-03-08,9
2020-03-09,5
2020-03-10,9
2020-03-11,8
2020-03-12,5
2020-03-13,7
2020-03-14,7
2020-03-15,9
2020-03-16,4
2020-03-17,3
2020-03-18,6
2020-03-19,4
2020-03-20,3
2020-03-21,1
2020-03-24,1
2020-03-25,1
2020-03-26,3
2020-03-27,2
2020-03-28,2
2020-03-29,1
2020-04-04,4
2020-04-05,1
2020-04-06,1
2020-04-07,3
2020-04-08,1
2020-04-09,2
2020-04-11,1
2020-04-12,3
2020-04-13,4
2020-04-15,3
2020-04-17,4
2020-04-18,2
2020-04-19,2
2020-04-20,2
