Tiempo,Cantidad
2019-08-11,1
2019-08-12,2
2019-08-13,2
2019-08-14,1
2019-08-15,1
2019-08-16,1
2019-08-17,3
2019-08-18,1
2019-08-19,1
2019-08-20,4
2019-08-21,1
2019-08-22,1
2019-08-23,4
2019-08-24,3
2019-08-25,4
2019-08-26,7
2019-08-27,3
2019-08-28,4
2019-08-29,3
2019-08-30,8
2019-08-31,4
2019-09-01,3
2019-09-02,4
2019-09-03,3
2019-09-04,3
2019-09-05,1
2019-09-06,3
2019-09-07,4
2019-09-08,2
2019-09-09,3
2019-09-10,5
2019-09-11,6
2019-09-12,3
2019-09-13,5
2019-09-14,7
2019-09-15,2
2019-09-16,3
2019-09-17,1
2019-09-18,2
2019-09-19,8
2019-09-20,5
2019-09-21,4
2019-09-22,4
2019-09-23,3
2019-09-24,6
2019-09-25,5
2019-09-26,3
2019-09-27,3
2019-09-28,8
2019-09-29,3
2019-09-30,7
2019-10-01,6
2019-10-02,3
2019-10-03,5
2019-10-04,8
2019-10-05,5
2019-10-06,8
2019-10-07,2
2019-10-08,4
2019-10-09,6
2019-10-10,4
2019-10-11,1
2019-10-12,1
2019-10-13,2
2019-10-14,1
2019-10-15,5
2019-10-16,4
2019-10-17,3
2019-10-18,1
2019-10-19,2
2019-10-20,1
2019-10-21,4
2019-10-23,5
2019-10-24,4
2019-10-25,1
2019-10-26,4
2019-10-27,2
2019-10-28,2
2019-10-29,3
2019-10-30,6
2019-10-31,4
2019-11-01,7
2019-11-02,7
2019-11-03,2
2019-11-04,8
2019-11-05,4
2019-11-06,5
2019-11-07,3
2019-11-08,3
2019-11-09,5
2019-11-10,6
2019-11-11,2
2019-11-12,6
2019-11-13,8
2019-11-14,5
2019-11-15,10
2019-11-16,1
2019-11-17,1
2019-11-18,2
2019-11-19,3
2019-11-20,10
2019-11-21,6
2019-11-25,3
2019-11-26,5
2019-11-27,3
2019-11-28,5
2019-11-29,9
2019-11-30,6
2019-12-01,2
2019-12-02,5
2019-12-03,3
2019-12-04,5
2019-12-05,8
2019-12-06,4
2019-12-07,4
2019-12-09,4
2019-12-10,7
2019-12-11,5
2019-12-12,5
2019-12-13,4
2019-12-14,1
2019-12-15,4
2019-12-16,2
2019-12-17,4
2019-12-18,2
2019-12-19,7
2019-12-20,5
2019-12-21,2
2019-12-24,2
2019-12-25,1
2019-12-26,2
2019-12-27,4
2019-12-28,5
2019-12-29,5
2019-12-30,3
2019-12-31,3
2020-01-01,4
2020-01-02,5
2020-01-03,6
2020-01-04,5
2020-01-05,2
2020-01-06,4
2020-01-07,2
2020-01-08,5
2020-01-09,8
2020-01-10,4
2020-01-12,3
2020-01-13,2
2020-01-14,4
2020-01-16,1
2020-01-17,2
2020-01-18,2
2020-01-19,3
2020-01-20,2
2020-01-21,4
2020-01-22,4
2020-01-23,4
2020-01-24,5
2020-01-25,3
2020-01-26,1
2020-01-27,6
2020-01-28,2
2020-01-29,3
2020-01-30,3
2020-01-31,3
2020-02-01,5
2020-02-02,1
2020-02-03,2
2020-02-04,2
2020-02-05,1
2020-02-06,2
2020-02-07,2
2020-02-08,3
2020-02-09,1
2020-02-10,1
2020-02-11,6
2020-02-12,4
2020-02-13,5
2020-02-14,2
2020-02-15,1
2020-02-16,2
2020-02-17,2
2020-02-18,4
2020-02-19,5
2020-02-20,2
2020-02-21,1
2020-02-22,1
2020-02-23,1
2020-02-24,2
2020-02-25,4
2020-02-26,1
2020-02-27,4
2020-02-28,1
2020-02-29,2
2020-03-01,4
2020-03-02,5
2020-03-03,6
2020-03-04,3
2020-03-05,1
2020-03-06,5
2020-03-07,5
2020-03-09,2
2020-03-10,2
2020-03-11,2
2020-03-12,1
2020-03-13,3
2020-03-14,5
2020-03-16,3
2020-03-17,4
2020-03-19,2
2020-03-21,1
2020-03-24,2
2020-03-25,1
2020-03-26,1
2020-03-27,1
2020-03-28,1
2020-03-30,1
2020-04-03,1
2020-04-08,1
2020-04-10,1
2020-04-12,1
2020-04-15,1
2020-04-17,1
