Tiempo,Cantidad
2019-12-16,2
2019-12-17,3
2019-12-18,3
2019-12-19,1
2019-12-20,1
2019-12-21,7
2019-12-22,1
2019-12-23,1
2019-12-24,3
2019-12-25,3
2019-12-26,2
2019-12-27,3
2019-12-28,4
2019-12-29,1
2019-12-30,2
2019-12-31,5
2020-01-01,5
2020-01-02,2
2020-01-03,1
2020-01-04,3
2020-01-05,1
2020-01-06,4
2020-01-07,4
2020-01-08,1
2020-01-09,1
2020-01-10,1
2020-01-11,5
2020-01-12,1
2020-01-13,3
2020-01-14,2
2020-01-15,1
2020-01-16,5
2020-01-17,3
2020-01-18,2
2020-01-19,3
2020-01-20,5
2020-01-21,2
2020-01-22,3
2020-01-23,5
2020-01-24,1
2020-01-25,2
2020-01-26,1
2020-01-27,1
2020-01-28,4
2020-01-29,2
2020-01-30,4
2020-01-31,4
2020-02-01,2
2020-02-02,1
2020-02-03,3
2020-02-04,3
2020-02-05,5
2020-02-06,1
2020-02-07,2
2020-02-10,3
2020-02-12,1
2020-02-13,3
2020-02-14,5
2020-02-15,4
2020-02-16,4
2020-02-17,4
2020-02-18,4
2020-02-19,2
2020-02-20,1
2020-02-21,5
2020-02-22,4
2020-02-23,4
2020-02-24,2
2020-02-26,1
2020-02-28,3
2020-02-29,3
2020-03-01,2
2020-03-02,3
2020-03-03,6
2020-03-04,2
2020-03-05,2
2020-03-06,3
2020-03-07,3
2020-03-08,3
2020-03-09,3
2020-03-10,3
2020-03-11,3
2020-03-13,4
2020-03-14,4
2020-03-15,2
2020-03-16,5
2020-03-17,2
2020-03-19,1
2020-03-20,1
2020-03-21,1
2020-03-23,1
2020-03-27,1
2020-04-02,1
2020-04-03,1
2020-04-04,1
2020-04-06,1
2020-04-12,1
2020-04-15,2
2020-04-17,2
