Tiempo,Cantidad
2019-12-25,174
2019-12-26,27
2019-12-27,29
2019-12-28,22
2019-12-29,61
2019-12-30,18
2019-12-31,29
2020-01-01,124
2020-01-02,7
2020-01-03,24
2020-01-04,28
2020-01-05,19
2020-01-06,24
2020-01-07,18
2020-01-08,19
2020-01-09,39
2020-01-10,32
2020-01-11,29
2020-01-12,42
2020-01-13,32
2020-01-14,20
2020-01-15,32
2020-01-16,43
2020-01-17,29
2020-01-18,47
2020-01-19,63
2020-01-20,41
2020-01-21,32
2020-01-22,33
2020-01-23,33
2020-01-24,39
2020-01-25,50
2020-01-26,69
2020-01-27,46
2020-01-28,40
2020-01-29,36
2020-01-30,43
2020-01-31,45
2020-02-01,62
2020-02-02,91
2020-02-03,37
2020-02-04,33
2020-02-05,39
2020-02-06,35
2020-02-07,50
2020-02-08,38
2020-02-09,84
2020-02-10,42
2020-02-11,28
2020-02-12,39
2020-02-13,36
2020-02-14,42
2020-02-15,65
2020-02-16,86
2020-02-17,37
2020-02-18,58
2020-02-19,52
2020-02-20,37
2020-02-21,42
2020-02-22,42
2020-02-23,61
2020-02-24,41
2020-02-25,45
2020-02-26,33
2020-02-27,37
2020-02-28,47
2020-02-29,57
2020-03-01,94
2020-03-02,51
2020-03-03,43
2020-03-04,46
2020-03-05,43
2020-03-06,62
2020-03-07,77
2020-03-08,80
2020-03-09,46
2020-03-10,36
2020-03-11,46
2020-03-12,49
2020-03-13,47
2020-03-14,56
2020-03-15,83
2020-03-16,55
2020-03-17,38
2020-03-18,42
2020-03-19,23
2020-03-20,8
2020-03-21,9
2020-03-22,10
2020-03-23,5
2020-03-24,9
2020-03-25,9
2020-03-26,7
2020-03-27,12
2020-03-28,7
2020-03-29,17
2020-03-30,14
2020-03-31,15
2020-04-01,11
2020-04-02,17
2020-04-03,8
2020-04-04,7
2020-04-05,15
2020-04-06,13
2020-04-07,26
2020-04-08,10
2020-04-09,8
2020-04-10,7
2020-04-11,18
2020-04-12,11
2020-04-13,16
2020-04-14,7
2020-04-15,19
2020-04-16,18
2020-04-17,22
2020-04-18,25
2020-04-19,18
2020-04-20,12
