Tiempo,Cantidad
2020-04-03,1
2020-04-04,1
2020-04-05,5
2020-04-07,2
2020-04-08,2
2020-04-10,1
2020-04-11,1
2020-04-12,1
2020-04-13,6
2020-04-15,1
2020-04-16,4
2020-04-17,2
2020-04-18,3
2020-04-19,5
2020-04-20,1
