Tiempo,Cantidad
2020-02-23,2
2020-02-24,4
2020-02-25,4
2020-02-26,3
2020-02-27,4
2020-02-29,1
2020-03-01,11
2020-03-02,8
2020-03-03,7
2020-03-04,1
2020-03-05,2
2020-03-06,7
2020-03-07,6
2020-03-08,8
2020-03-09,3
2020-03-10,1
2020-03-11,3
2020-03-12,1
2020-03-13,6
2020-03-14,5
2020-03-15,5
2020-03-16,5
2020-03-17,2
2020-03-18,3
2020-03-19,4
2020-03-21,3
2020-03-22,1
2020-03-24,1
2020-03-27,1
2020-03-28,1
2020-03-29,2
2020-03-31,2
2020-04-02,2
2020-04-05,4
2020-04-07,4
2020-04-09,1
2020-04-13,2
2020-04-14,2
2020-04-15,1
2020-04-16,1
2020-04-18,1
2020-04-19,1
2020-04-20,1
