Tiempo,Cantidad
2019-08-05,4
2019-08-06,5
2019-08-07,7
2019-08-08,7
2019-08-09,9
2019-08-10,4
2019-08-11,4
2019-08-12,4
2019-08-13,11
2019-08-14,4
2019-08-15,10
2019-08-16,7
2019-08-17,6
2019-08-18,8
2019-08-19,15
2019-08-20,5
2019-08-21,8
2019-08-22,13
2019-08-23,9
2019-08-24,4
2019-08-25,6
2019-08-26,5
2019-08-27,8
2019-08-28,9
2019-08-29,7
2019-08-30,3
2019-08-31,10
2019-09-01,10
2019-09-02,6
2019-09-03,5
2019-09-04,8
2019-09-05,4
2019-09-06,8
2019-09-07,11
2019-09-08,6
2019-09-09,7
2019-09-10,6
2019-09-11,5
2019-09-12,10
2019-09-13,8
2019-09-14,7
2019-09-15,5
2019-09-16,4
2019-09-17,5
2019-09-18,6
2019-09-19,12
2019-09-20,8
2019-09-21,12
2019-09-22,4
2019-09-23,8
2019-09-24,7
2019-09-25,5
2019-09-26,2
2019-09-27,9
2019-09-28,9
2019-09-29,6
2019-09-30,8
2019-10-01,7
2019-10-02,4
2019-10-03,3
2019-10-04,7
2019-10-05,7
2019-10-06,8
2019-10-07,2
2019-10-08,6
2019-10-09,5
2019-10-10,7
2019-10-11,5
2019-10-12,7
2019-10-13,8
2019-10-14,3
2019-10-15,4
2019-10-16,8
2019-10-17,8
2019-10-18,5
2019-10-19,7
2019-10-20,10
2019-10-21,8
2019-10-22,4
2019-10-23,12
2019-10-24,5
2019-10-25,8
2019-10-26,6
2019-10-27,5
2019-10-28,4
2019-10-29,4
2019-10-30,3
2019-10-31,8
2019-11-01,9
2019-11-02,7
2019-11-03,5
2019-11-04,4
2019-11-05,7
2019-11-06,5
2019-11-07,7
2019-11-08,5
2019-11-09,6
2019-11-10,12
2019-11-11,10
2019-11-12,5
2019-11-13,5
2019-11-14,7
2019-11-15,8
2019-11-16,7
2019-11-17,8
2019-11-18,7
2019-11-19,7
2019-11-20,5
2019-11-21,2
2019-11-22,5
2019-11-23,6
2019-11-24,3
2019-11-25,4
2019-11-26,7
2019-11-27,4
2019-11-28,6
2019-11-29,5
2019-11-30,7
2019-12-01,7
2019-12-02,7
2019-12-03,8
2019-12-04,9
2019-12-05,7
2019-12-06,5
2019-12-07,15
2019-12-08,11
2019-12-09,4
2019-12-10,3
2019-12-11,5
2019-12-12,6
2019-12-13,3
2019-12-14,8
2019-12-15,6
2019-12-16,4
2019-12-17,9
2019-12-18,9
2019-12-19,7
2019-12-20,4
2019-12-21,8
2019-12-22,6
2019-12-23,3
2019-12-24,10
2019-12-25,21
2019-12-26,3
2019-12-27,7
2019-12-28,6
2019-12-29,8
2019-12-30,7
2019-12-31,11
2020-01-01,16
2020-01-02,4
2020-01-03,4
2020-01-04,6
2020-01-05,7
2020-01-06,3
2020-01-07,6
2020-01-08,8
2020-01-09,9
2020-01-10,3
2020-01-11,6
2020-01-12,7
2020-01-13,11
2020-01-14,8
2020-01-15,4
2020-01-16,6
2020-01-17,7
2020-01-18,3
2020-01-19,7
2020-01-20,4
2020-01-21,4
2020-01-22,3
2020-01-23,8
2020-01-24,2
2020-01-25,10
2020-01-26,9
2020-01-27,9
2020-01-28,6
2020-01-29,5
2020-01-30,6
2020-01-31,5
2020-02-01,6
2020-02-02,6
2020-02-03,5
2020-02-04,4
2020-02-05,10
2020-02-06,3
2020-02-07,7
2020-02-08,6
2020-02-09,18
2020-02-10,3
2020-02-11,5
2020-02-12,3
2020-02-13,7
2020-02-14,3
2020-02-15,9
2020-02-16,8
2020-02-17,12
2020-02-18,13
2020-02-19,6
2020-02-20,3
2020-02-21,7
2020-02-22,6
2020-02-23,4
2020-02-24,2
2020-02-25,8
2020-02-26,3
2020-02-28,4
2020-02-29,5
2020-03-01,12
2020-03-02,8
2020-03-03,4
2020-03-04,2
2020-03-05,12
2020-03-06,15
2020-03-07,5
2020-03-08,5
2020-03-09,7
2020-03-10,7
2020-03-11,6
2020-03-12,2
2020-03-13,8
2020-03-14,7
2020-03-15,3
2020-03-16,5
2020-03-18,7
2020-03-19,6
2020-03-20,1
2020-03-22,1
2020-03-23,1
2020-03-24,1
2020-03-25,2
2020-03-26,4
2020-03-27,1
2020-03-30,3
2020-04-02,3
2020-04-03,4
2020-04-04,1
2020-04-05,4
2020-04-06,4
2020-04-07,4
2020-04-08,2
2020-04-09,1
2020-04-10,1
2020-04-11,2
2020-04-12,1
2020-04-13,3
2020-04-14,2
2020-04-15,3
2020-04-17,5
2020-04-18,2
2020-04-19,2
