Tiempo,Cantidad
2019-09-17,1
2019-09-18,4
2019-09-19,7
2019-09-20,4
2019-09-21,4
2019-09-22,10
2019-09-23,3
2019-09-24,2
2019-09-25,13
2019-09-26,2
2019-09-28,4
2019-09-29,4
2019-09-30,6
2019-10-01,2
2019-10-02,3
2019-10-03,8
2019-10-04,8
2019-10-05,4
2019-10-06,3
2019-10-07,2
2019-10-09,1
2019-10-10,1
2019-10-12,6
2019-10-13,3
2019-10-14,4
2019-10-15,2
2019-10-16,1
2019-10-17,1
2019-10-18,2
2019-10-19,2
2019-10-20,4
2019-10-22,2
2019-10-23,2
2019-10-26,1
2019-10-27,2
2019-10-29,2
2019-10-31,9
2019-11-01,4
2019-11-02,4
2019-11-03,6
2019-11-04,2
2019-11-05,1
2019-11-07,1
2019-11-08,4
2019-11-09,4
2019-11-10,3
2019-11-11,3
2019-11-12,3
2019-11-13,2
2019-11-14,1
2019-11-15,1
2019-11-16,2
2019-11-17,5
2019-11-18,2
2019-11-20,1
2019-11-21,1
2019-11-23,1
2019-11-24,1
2019-11-25,2
2019-11-26,4
2019-11-27,2
2019-11-30,7
2019-12-01,3
2019-12-02,1
2019-12-03,1
2019-12-04,4
2019-12-05,1
2019-12-06,1
2019-12-07,8
2019-12-08,16
2019-12-09,1
2019-12-10,1
2019-12-12,3
2019-12-13,6
2019-12-14,2
2019-12-15,5
2019-12-16,5
2019-12-18,1
2019-12-19,4
2019-12-22,4
2019-12-23,6
2019-12-24,2
2019-12-25,9
2019-12-26,1
2019-12-27,1
2019-12-28,2
2019-12-29,6
2019-12-30,1
2019-12-31,2
2020-01-01,9
2020-01-02,1
2020-01-03,1
2020-01-04,3
2020-01-06,4
2020-01-07,2
2020-01-09,6
2020-01-10,4
2020-01-11,2
2020-01-12,1
2020-01-13,4
2020-01-14,2
2020-01-15,2
2020-01-16,7
2020-01-17,5
2020-01-18,3
2020-01-19,4
2020-01-20,4
2020-01-21,2
2020-01-22,2
2020-01-23,2
2020-01-24,1
2020-01-25,4
2020-01-26,6
2020-01-27,5
2020-01-28,4
2020-01-29,4
2020-01-30,4
2020-01-31,2
2020-02-01,3
2020-02-02,4
2020-02-03,3
2020-02-04,2
2020-02-05,5
2020-02-06,3
2020-02-07,2
2020-02-08,1
2020-02-09,4
2020-02-10,6
2020-02-11,2
2020-02-12,4
2020-02-13,3
2020-02-14,3
2020-02-15,7
2020-02-16,11
2020-02-17,2
2020-02-18,1
2020-02-19,8
2020-02-20,3
2020-02-21,4
2020-02-22,3
2020-02-23,1
2020-02-24,2
2020-02-25,1
2020-02-26,2
2020-02-27,4
2020-02-28,4
2020-02-29,10
2020-03-01,1
2020-03-02,6
2020-03-03,3
2020-03-04,2
2020-03-05,3
2020-03-06,2
2020-03-07,3
2020-03-08,2
2020-03-09,3
2020-03-10,1
2020-03-11,6
2020-03-12,3
2020-03-13,1
2020-03-14,1
2020-03-15,11
2020-03-16,3
2020-03-17,3
2020-03-19,1
2020-03-24,3
2020-03-27,1
2020-03-29,2
2020-03-31,3
2020-04-01,1
2020-04-02,2
2020-04-06,1
2020-04-10,1
2020-04-12,3
2020-04-13,1
2020-04-14,1
2020-04-15,2
2020-04-17,2
2020-04-18,1
2020-04-20,1
