Tiempo,Cantidad
2019-08-05,1
2019-08-06,1
2019-08-07,3
2019-08-08,2
2019-08-10,1
2019-08-11,1
2019-08-12,1
2019-08-13,5
2019-08-14,2
2019-08-15,1
2019-08-16,3
2019-08-17,1
2019-08-18,3
2019-08-19,11
2019-08-20,3
2019-08-21,1
2019-08-22,5
2019-08-23,2
2019-08-24,1
2019-08-25,3
2019-08-27,5
2019-08-28,2
2019-08-29,1
2019-08-30,1
2019-08-31,6
2019-09-01,3
2019-09-03,2
2019-09-04,2
2019-09-05,2
2019-09-06,2
2019-09-07,5
2019-09-08,4
2019-09-09,3
2019-09-10,3
2019-09-12,1
2019-09-13,3
2019-09-14,1
2019-09-15,3
2019-09-16,3
2019-09-17,2
2019-09-18,3
2019-09-19,2
2019-09-20,1
2019-09-21,4
2019-09-22,3
2019-09-23,4
2019-09-24,3
2019-09-26,1
2019-09-27,1
2019-09-28,5
2019-09-29,5
2019-09-30,2
2019-10-01,2
2019-10-02,1
2019-10-03,1
2019-10-04,1
2019-10-05,2
2019-10-06,6
2019-10-08,3
2019-10-09,2
2019-10-10,2
2019-10-11,1
2019-10-12,4
2019-10-13,4
2019-10-15,1
2019-10-16,3
2019-10-17,4
2019-10-18,3
2019-10-19,4
2019-10-20,7
2019-10-22,3
2019-10-23,1
2019-10-24,2
2019-10-25,3
2019-10-26,1
2019-10-27,4
2019-10-28,2
2019-10-29,2
2019-10-30,2
2019-10-31,6
2019-11-01,2
2019-11-02,4
2019-11-03,4
2019-11-04,3
2019-11-05,4
2019-11-06,1
2019-11-07,6
2019-11-09,2
2019-11-10,8
2019-11-11,7
2019-11-12,2
2019-11-14,3
2019-11-15,5
2019-11-16,5
2019-11-17,5
2019-11-18,4
2019-11-19,4
2019-11-20,2
2019-11-22,2
2019-11-23,3
2019-11-24,1
2019-11-26,3
2019-11-27,4
2019-11-28,3
2019-11-29,2
2019-11-30,4
2019-12-01,3
2019-12-02,3
2019-12-03,3
2019-12-04,6
2019-12-05,2
2019-12-06,3
2019-12-07,9
2019-12-08,6
2019-12-09,4
2019-12-10,2
2019-12-12,2
2019-12-14,4
2019-12-15,2
2019-12-17,3
2019-12-18,4
2019-12-19,3
2019-12-21,5
2019-12-22,2
2019-12-23,2
2019-12-24,8
2019-12-25,17
2019-12-26,2
2019-12-27,2
2019-12-29,4
2019-12-31,1
2020-01-01,11
2020-01-06,1
2020-01-08,5
2020-01-09,3
2020-01-11,2
2020-01-12,5
2020-01-13,3
2020-01-14,2
2020-01-15,3
2020-01-16,3
2020-01-17,1
2020-01-18,1
2020-01-19,6
2020-01-21,3
2020-01-23,2
2020-01-24,1
2020-01-25,2
2020-01-26,6
2020-01-27,3
2020-01-28,1
2020-01-29,1
2020-01-30,1
2020-01-31,2
2020-02-01,2
2020-02-02,4
2020-02-03,3
2020-02-04,2
2020-02-05,5
2020-02-06,1
2020-02-07,3
2020-02-08,4
2020-02-09,14
2020-02-10,1
2020-02-11,2
2020-02-12,2
2020-02-13,1
2020-02-15,4
2020-02-16,7
2020-02-17,4
2020-02-18,7
2020-02-19,1
2020-02-20,1
2020-02-21,1
2020-02-22,3
2020-02-23,1
2020-02-25,3
2020-02-28,1
2020-02-29,2
2020-03-01,11
2020-03-02,3
2020-03-03,2
2020-03-04,1
2020-03-05,6
2020-03-06,7
2020-03-07,4
2020-03-08,3
2020-03-09,2
2020-03-10,3
2020-03-11,1
2020-03-12,2
2020-03-13,3
2020-03-14,3
2020-03-15,2
2020-03-16,3
2020-03-18,6
2020-03-19,2
2020-03-26,2
2020-03-27,1
2020-03-30,3
2020-04-02,2
2020-04-03,1
2020-04-05,2
2020-04-06,2
2020-04-07,4
2020-04-10,1
2020-04-11,1
2020-04-18,2
2020-04-19,2
