Tiempo,Cantidad
2019-12-18,3
2019-12-20,2
2019-12-21,1
2019-12-22,1
2019-12-23,2
2019-12-24,4
2019-12-25,2
2019-12-26,2
2019-12-27,2
2019-12-28,3
2019-12-29,4
2019-12-30,3
2019-12-31,2
2020-01-01,8
2020-01-02,4
2020-01-03,1
2020-01-04,4
2020-01-05,3
2020-01-06,3
2020-01-07,6
2020-01-08,8
2020-01-09,1
2020-01-10,5
2020-01-11,3
2020-01-12,2
2020-01-13,3
2020-01-14,1
2020-01-15,2
2020-01-16,3
2020-01-17,1
2020-01-18,1
2020-01-19,1
2020-01-20,3
2020-01-21,1
2020-01-22,1
2020-01-23,1
2020-01-24,4
2020-01-25,5
2020-01-27,1
2020-01-28,2
2020-01-29,2
2020-01-30,4
2020-01-31,3
2020-02-01,4
2020-02-02,3
2020-02-03,4
2020-02-04,4
2020-02-05,2
2020-02-06,1
2020-02-07,2
2020-02-08,1
2020-02-09,4
2020-02-10,1
2020-02-11,1
2020-02-12,2
2020-02-13,4
2020-02-15,4
2020-02-17,1
2020-02-18,2
2020-02-19,1
2020-02-21,3
2020-02-22,3
2020-02-23,1
2020-02-25,7
2020-02-26,1
2020-02-27,1
2020-02-28,3
2020-02-29,2
2020-03-01,3
2020-03-02,1
2020-03-03,3
2020-03-05,5
2020-03-06,5
2020-03-07,5
2020-03-08,2
2020-03-09,2
2020-03-10,4
2020-03-11,3
2020-03-12,2
2020-03-14,1
2020-03-16,1
2020-03-18,5
2020-03-19,1
2020-03-24,1
2020-03-25,1
2020-03-28,1
2020-03-29,1
2020-04-02,3
2020-04-04,2
2020-04-07,2
2020-04-09,1
2020-04-13,4
2020-04-15,1
2020-04-16,1
2020-04-17,5
2020-04-18,2
