Tiempo,Cantidad
2019-09-21,7
2019-09-22,2
2019-09-23,3
2019-09-24,2
2019-09-25,4
2019-09-26,2
2019-09-27,1
2019-09-28,6
2019-09-29,4
2019-09-30,3
2019-10-01,6
2019-10-02,2
2019-10-03,4
2019-10-04,2
2019-10-05,2
2019-10-06,4
2019-10-07,4
2019-10-08,6
2019-10-09,3
2019-10-10,4
2019-10-11,4
2019-10-12,3
2019-10-13,1
2019-10-14,2
2019-10-15,4
2019-10-16,3
2019-10-17,8
2019-10-18,3
2019-10-19,6
2019-10-20,6
2019-10-21,6
2019-10-22,3
2019-10-23,3
2019-10-24,3
2019-10-25,2
2019-10-26,1
2019-10-27,1
2019-10-28,3
2019-10-29,5
2019-10-30,5
2019-10-31,5
2019-11-01,1
2019-11-02,5
2019-11-03,6
2019-11-04,3
2019-11-05,2
2019-11-06,3
2019-11-07,3
2019-11-08,7
2019-11-09,1
2019-11-10,3
2019-11-11,3
2019-11-12,3
2019-11-13,8
2019-11-14,5
2019-11-15,7
2019-11-16,4
2019-11-17,2
2019-11-18,5
2019-11-19,9
2019-11-20,4
2019-11-21,14
2019-11-22,15
2019-11-23,4
2019-11-24,1
2019-11-25,6
2019-11-26,6
2019-11-27,5
2019-11-28,6
2019-11-29,8
2019-11-30,11
2019-12-01,1
2019-12-02,5
2019-12-03,5
2019-12-04,7
2019-12-05,7
2019-12-06,2
2019-12-07,12
2019-12-08,4
2019-12-09,7
2019-12-10,2
2019-12-11,6
2019-12-12,8
2019-12-13,4
2019-12-14,9
2019-12-15,3
2019-12-16,4
2019-12-17,3
2019-12-18,6
2019-12-19,3
2019-12-20,4
2019-12-21,8
2019-12-22,2
2019-12-23,2
2019-12-24,2
2019-12-25,3
2019-12-26,3
2019-12-27,6
2019-12-28,6
2019-12-30,4
2019-12-31,5
2020-01-01,6
2020-01-02,4
2020-01-03,9
2020-01-04,5
2020-01-05,3
2020-01-06,5
2020-01-07,6
2020-01-08,3
2020-01-09,1
2020-01-10,8
2020-01-11,7
2020-01-12,1
2020-01-13,2
2020-01-14,3
2020-01-15,3
2020-01-16,5
2020-01-17,7
2020-01-18,5
2020-01-20,6
2020-01-21,2
2020-01-22,5
2020-01-23,2
2020-01-24,2
2020-01-25,3
2020-01-26,2
2020-01-27,3
2020-01-28,5
2020-01-29,1
2020-01-30,5
2020-01-31,5
2020-02-01,1
2020-02-02,5
2020-02-03,5
2020-02-04,6
2020-02-05,2
2020-02-06,6
2020-02-07,3
2020-02-08,3
2020-02-09,4
2020-02-10,7
2020-02-11,7
2020-02-12,8
2020-02-13,3
2020-02-14,9
2020-02-15,4
2020-02-16,5
2020-02-17,4
2020-02-18,2
2020-02-19,3
2020-02-20,9
2020-02-21,3
2020-02-22,6
2020-02-23,3
2020-02-24,10
2020-02-25,6
2020-02-26,2
2020-02-27,5
2020-02-28,7
2020-02-29,2
2020-03-01,5
2020-03-02,3
2020-03-03,3
2020-03-04,3
2020-03-05,2
2020-03-06,7
2020-03-07,5
2020-03-08,2
2020-03-09,4
2020-03-10,1
2020-03-11,5
2020-03-12,4
2020-03-13,6
2020-03-14,5
2020-03-15,3
2020-03-16,9
2020-03-17,2
2020-03-18,7
2020-03-19,2
2020-03-20,1
2020-03-21,2
2020-03-22,2
2020-03-24,1
2020-03-25,1
2020-03-28,1
2020-03-29,1
2020-03-30,1
2020-03-31,1
2020-04-02,1
2020-04-03,1
2020-04-04,1
2020-04-05,2
2020-04-07,1
2020-04-08,1
2020-04-09,1
2020-04-11,2
2020-04-13,2
2020-04-14,1
2020-04-15,2
2020-04-17,5
2020-04-18,2
2020-04-19,1
2020-04-20,1
