Tiempo,Cantidad
2019-07-30,3
2019-07-31,3
2019-08-02,2
2019-08-03,4
2019-08-04,1
2019-08-05,3
2019-08-06,5
2019-08-07,4
2019-08-08,6
2019-08-09,4
2019-08-10,1
2019-08-11,5
2019-08-12,5
2019-08-13,2
2019-08-14,6
2019-08-15,8
2019-08-16,1
2019-08-17,6
2019-08-18,4
2019-08-19,3
2019-08-20,2
2019-08-21,3
2019-08-22,1
2019-08-23,1
2019-08-24,5
2019-08-25,1
2019-08-26,2
2019-08-27,2
2019-08-28,4
2019-08-29,3
2019-08-30,4
2019-08-31,3
2019-09-01,4
2019-09-02,4
2019-09-03,5
2019-09-04,2
2019-09-05,3
2019-09-06,1
2019-09-07,3
2019-09-08,1
2019-09-09,2
2019-09-10,3
2019-09-11,5
2019-09-12,4
2019-09-13,5
2019-09-14,2
2019-09-15,1
2019-09-16,4
2019-09-17,2
2019-09-18,4
2019-09-19,7
2019-09-20,5
2019-09-21,7
2019-09-22,2
2019-09-23,1
2019-09-24,5
2019-09-25,3
2019-09-26,3
2019-09-27,2
2019-09-29,2
2019-09-30,8
2019-10-01,4
2019-10-02,2
2019-10-03,5
2019-10-04,2
2019-10-05,4
2019-10-07,5
2019-10-08,6
2019-10-09,6
2019-10-10,3
2019-10-12,3
2019-10-13,3
2019-10-14,2
2019-10-15,7
2019-10-16,3
2019-10-17,2
2019-10-18,6
2019-10-19,4
2019-10-22,2
2019-10-23,2
2019-10-24,1
2019-10-25,3
2019-10-26,1
2019-10-28,2
2019-10-29,2
2019-10-30,1
2019-10-31,5
2019-11-01,5
2019-11-02,8
2019-11-03,2
2019-11-04,2
2019-11-05,5
2019-11-06,3
2019-11-07,2
2019-11-08,6
2019-11-09,1
2019-11-10,1
2019-11-12,1
2019-11-13,1
2019-11-14,3
2019-11-15,4
2019-11-16,2
2019-11-17,3
2019-11-18,2
2019-11-19,1
2019-11-20,2
2019-11-22,3
2019-11-23,2
2019-11-24,1
2019-11-25,7
2019-11-26,4
2019-11-27,7
2019-11-28,1
2019-11-29,5
2019-11-30,4
2019-12-01,1
2019-12-02,9
2019-12-03,4
2019-12-04,1
2019-12-05,1
2019-12-06,1
2019-12-07,4
2019-12-08,2
2019-12-10,2
2019-12-11,2
2019-12-12,3
2019-12-13,4
2019-12-14,1
2019-12-16,3
2019-12-17,1
2019-12-18,4
2019-12-19,1
2019-12-20,3
2019-12-21,3
2019-12-22,6
2019-12-23,5
2019-12-24,2
2019-12-25,2
2019-12-26,1
2019-12-27,4
2019-12-28,4
2019-12-29,3
2019-12-30,4
2019-12-31,1
2020-01-01,7
2020-01-02,6
2020-01-03,4
2020-01-04,2
2020-01-05,3
2020-01-06,4
2020-01-07,4
2020-01-08,4
2020-01-09,3
2020-01-10,4
2020-01-11,6
2020-01-12,1
2020-01-13,2
2020-01-14,2
2020-01-15,5
2020-01-16,3
2020-01-17,4
2020-01-18,1
2020-01-19,3
2020-01-20,3
2020-01-21,8
2020-01-22,5
2020-01-23,2
2020-01-24,3
2020-01-25,1
2020-01-27,4
2020-01-28,4
2020-01-29,2
2020-01-30,5
2020-01-31,3
2020-02-01,7
2020-02-02,2
2020-02-03,5
2020-02-04,1
2020-02-05,3
2020-02-06,4
2020-02-07,1
2020-02-08,2
2020-02-09,2
2020-02-10,5
2020-02-11,2
2020-02-12,2
2020-02-14,2
2020-02-15,7
2020-02-16,3
2020-02-17,3
2020-02-18,2
2020-02-19,4
2020-02-20,1
2020-02-21,3
2020-02-23,1
2020-02-24,4
2020-02-25,1
2020-02-26,1
2020-02-27,3
2020-02-28,4
2020-02-29,3
2020-03-01,3
2020-03-02,6
2020-03-03,4
2020-03-04,1
2020-03-05,3
2020-03-06,5
2020-03-07,4
2020-03-08,4
2020-03-09,6
2020-03-11,4
2020-03-12,1
2020-03-13,4
2020-03-14,2
2020-03-15,2
2020-03-16,6
2020-03-17,5
2020-03-18,3
2020-03-19,2
2020-03-20,1
2020-03-21,1
2020-03-24,1
2020-03-26,1
2020-03-28,1
2020-03-29,1
2020-03-30,1
2020-03-31,5
2020-04-01,1
2020-04-02,1
2020-04-03,2
2020-04-04,2
2020-04-05,1
2020-04-06,4
2020-04-07,3
2020-04-08,2
2020-04-10,2
2020-04-11,2
2020-04-12,1
2020-04-13,2
2020-04-14,1
2020-04-15,2
2020-04-18,2
2020-04-19,2
