Tiempo,Cantidad
2019-09-12,7
2019-09-13,9
2019-09-14,1
2019-09-15,2
2019-09-16,5
2019-09-17,5
2019-09-18,7
2019-09-19,4
2019-09-20,5
2019-09-21,4
2019-09-22,5
2019-09-23,4
2019-09-24,6
2019-09-25,7
2019-09-26,7
2019-09-27,8
2019-09-28,6
2019-09-29,1
2019-09-30,4
2019-10-01,3
2019-10-02,7
2019-10-03,7
2019-10-04,10
2019-10-05,4
2019-10-06,4
2019-10-07,4
2019-10-08,6
2019-10-09,9
2019-10-10,6
2019-10-11,7
2019-10-12,3
2019-10-13,2
2019-10-14,4
2019-10-15,6
2019-10-16,7
2019-10-17,5
2019-10-18,5
2019-10-19,3
2019-10-20,5
2019-10-21,2
2019-10-22,4
2019-10-24,2
2019-10-25,5
2019-10-26,3
2019-10-27,5
2019-10-28,4
2019-10-29,4
2019-10-30,7
2019-10-31,4
2019-11-01,2
2019-11-02,2
2019-11-03,4
2019-11-04,4
2019-11-05,6
2019-11-06,8
2019-11-07,5
2019-11-08,3
2019-11-09,2
2019-11-10,4
2019-11-11,2
2019-11-12,3
2019-11-13,6
2019-11-14,4
2019-11-15,3
2019-11-16,6
2019-11-17,2
2019-11-18,2
2019-11-19,2
2019-11-20,5
2019-11-21,18
2019-11-22,21
2019-11-23,1
2019-11-24,2
2019-11-25,3
2019-11-26,4
2019-11-27,7
2019-11-28,9
2019-11-29,8
2019-11-30,8
2019-12-01,3
2019-12-02,6
2019-12-03,2
2019-12-04,11
2019-12-05,2
2019-12-06,8
2019-12-07,2
2019-12-08,2
2019-12-09,7
2019-12-10,4
2019-12-11,6
2019-12-12,4
2019-12-13,5
2019-12-14,5
2019-12-15,2
2019-12-16,4
2019-12-17,7
2019-12-18,6
2019-12-19,2
2019-12-20,6
2019-12-21,11
2019-12-22,7
2019-12-23,5
2019-12-24,5
2019-12-25,3
2019-12-26,2
2019-12-27,8
2019-12-28,2
2019-12-29,3
2019-12-30,1
2019-12-31,6
2020-01-01,6
2020-01-02,2
2020-01-03,2
2020-01-04,6
2020-01-05,4
2020-01-06,2
2020-01-07,5
2020-01-08,4
2020-01-09,3
2020-01-10,4
2020-01-11,2
2020-01-12,1
2020-01-13,6
2020-01-14,1
2020-01-15,3
2020-01-16,3
2020-01-17,4
2020-01-18,3
2020-01-19,2
2020-01-20,1
2020-01-21,10
2020-01-22,1
2020-01-23,5
2020-01-24,5
2020-01-25,5
2020-01-26,1
2020-01-27,2
2020-01-28,7
2020-01-29,4
2020-01-30,1
2020-01-31,7
2020-02-01,2
2020-02-02,2
2020-02-03,3
2020-02-04,6
2020-02-05,2
2020-02-06,5
2020-02-07,3
2020-02-08,2
2020-02-09,2
2020-02-10,2
2020-02-11,2
2020-02-12,3
2020-02-13,4
2020-02-14,8
2020-02-15,5
2020-02-16,4
2020-02-17,4
2020-02-18,2
2020-02-19,3
2020-02-20,4
2020-02-21,3
2020-02-22,2
2020-02-23,2
2020-02-24,5
2020-02-25,4
2020-02-26,1
2020-02-27,2
2020-02-28,8
2020-02-29,4
2020-03-01,5
2020-03-02,7
2020-03-03,3
2020-03-04,3
2020-03-05,5
2020-03-06,6
2020-03-07,3
2020-03-08,4
2020-03-09,3
2020-03-10,4
2020-03-11,5
2020-03-12,3
2020-03-13,7
2020-03-14,4
2020-03-15,3
2020-03-16,4
2020-03-17,1
2020-03-18,3
2020-03-19,3
2020-03-20,2
2020-03-21,1
2020-03-24,1
2020-03-25,1
2020-03-26,3
2020-03-27,2
2020-03-28,2
2020-04-04,2
2020-04-05,1
2020-04-06,1
2020-04-07,1
2020-04-09,2
2020-04-11,1
2020-04-12,1
2020-04-13,1
2020-04-15,2
2020-04-17,2
2020-04-19,2
2020-04-20,1
