Tiempo,Cantidad
2020-02-11,3
2020-02-12,4
2020-02-13,5
2020-02-14,1
2020-02-15,6
2020-02-16,7
2020-02-17,3
2020-02-18,7
2020-02-19,4
2020-02-20,9
2020-02-21,6
2020-02-22,3
2020-02-23,3
2020-02-24,4
2020-02-25,11
2020-02-26,5
2020-02-27,5
2020-02-28,4
2020-02-29,3
2020-03-01,14
2020-03-02,9
2020-03-03,10
2020-03-04,1
2020-03-05,7
2020-03-06,12
2020-03-07,11
2020-03-08,11
2020-03-09,5
2020-03-10,5
2020-03-11,6
2020-03-12,3
2020-03-13,6
2020-03-14,7
2020-03-15,5
2020-03-16,6
2020-03-17,2
2020-03-18,8
2020-03-19,5
2020-03-21,3
2020-03-22,2
2020-03-24,2
2020-03-25,1
2020-03-26,1
2020-03-27,1
2020-03-28,2
2020-03-29,3
2020-03-31,2
2020-04-02,5
2020-04-04,2
2020-04-05,4
2020-04-06,1
2020-04-07,6
2020-04-09,2
2020-04-13,6
2020-04-14,2
2020-04-15,2
2020-04-16,2
2020-04-17,5
2020-04-18,3
2020-04-19,1
2020-04-20,1
