Unnamed: 0,class1,class2,class3,class4,class5
61,0.2768796728290978,0.508465654067188,0.12127897009600815,0.06653917130642084,0.02683653170128525
62,0.36283777381319016,0.40538360627093056,0.14877370467083073,0.05872542940147649,0.024279485843571952
63,0.2384484265690047,0.39566466602723205,0.19536301885015672,0.13216529362579033,0.03835859492781635
64,0.2264604777320751,0.5305933678609717,0.16473267466443128,0.052848060496661665,0.025365419245860304
65,0.3346020262539651,0.4845062909419421,0.11729651286409913,0.047394840674356384,0.016200329265637258
66,0.2423577114028207,0.4944037103956566,0.13975839452218303,0.10226399492483587,0.021216188754503658
67,0.30354031284687844,0.41942140736044414,0.15928986779078144,0.0828931370384355,0.03485527496346049
68,0.2751642528866179,0.4355527057907529,0.17128519763908984,0.08760512148923065,0.030392722194308712
69,0.2740004022884754,0.5174989190897482,0.12936748817859314,0.06067003819125238,0.018463152251930882
70,0.3159381942827781,0.4751215326127159,0.14280936159993635,0.046106013677456835,0.02002489782711277
71,0.30441133129463954,0.4957795000484715,0.13615378178146545,0.04425173053825728,0.019403656337166068
72,0.28458020662711725,0.4601384154433933,0.16635647877857598,0.07067010208008938,0.018254797070824117
73,0.2400939854868567,0.5519196801751208,0.14417362633781922,0.0417010120615566,0.0221116959386466
74,0.2543724904662293,0.4840386669278613,0.17066445213971287,0.07060737376771205,0.020317016698484628
75,0.23342710410041084,0.4038891742372093,0.2714028654914216,0.06660058058077886,0.02468027559017941
76,0.32323240247508184,0.4035661422766103,0.18851574039707145,0.0632938256261214,0.02139188922511517
77,0.2424885578342159,0.5237349592671653,0.13621303528852938,0.07309124071127374,0.024472206898815768
78,0.2426994321880482,0.5741985109714137,0.11662316518476258,0.05046901550212362,0.016009876153651733
79,0.3806332301571788,0.4723958469111178,0.097599276652416,0.034957733679622995,0.014413912599664448
80,0.3641883582429616,0.40930615006103904,0.1485053363349245,0.05814283870542485,0.019857316655650117
81,0.3608346086468181,0.4326013899267973,0.12560488211556184,0.060681542673777074,0.020277576637045817
82,0.3743175722647328,0.4170243989715879,0.13039007386157553,0.05501309061313813,0.023254864288965525
83,0.3137456269321584,0.4687247671390188,0.1429847258835342,0.047812160326590566,0.02673271971869811
84,0.2650891831351151,0.5296648564853184,0.1255392446010639,0.0577142205233795,0.021992495255123208
85,0.3127908640037615,0.5164214451148466,0.1023178353670988,0.049219687842511343,0.019250167671781768
86,0.3314223007224707,0.43319947880540416,0.15182272720434142,0.06424336796198114,0.019312125305802542
87,0.2929317315862279,0.4638717543550964,0.15939538468662087,0.06205086233694058,0.02175026703511444
88,0.2496059043423607,0.5270387347783069,0.1390125391509768,0.06368301039885238,0.02065981132950322
89,0.2785207143721725,0.5405347537048948,0.1086881691727924,0.052892106265693115,0.01936425648444724
90,0.27539736369087825,0.4840872693317517,0.15903863166919052,0.05883619285269157,0.022640542455487914
91,0.33816865677944924,0.3860907390611568,0.19537983663523936,0.0595459117810175,0.02081485574313711
92,0.26190593309008225,0.4925481284845377,0.17639789630020494,0.05148336368374498,0.01766467844142999
93,0.2538898246755214,0.5160913799970397,0.14589567731034694,0.06249561042983859,0.021627507587253552
94,0.3559125914904696,0.4920651504128358,0.08476668625179516,0.049650804313034515,0.017604767531865056
95,0.30344698189314123,0.5145571118975862,0.10371657852396066,0.05726461806816437,0.021014709617147558
96,0.2922487738329419,0.4481062084857585,0.1757333334334414,0.06204007523196387,0.021871609015894376
97,0.3083973889466121,0.5043048646955575,0.10659754524369268,0.0594024009752505,0.02129780013888724
98,0.38418349330645496,0.4290901260004004,0.09491349512665616,0.06581227093445104,0.026000614632037376
99,0.24636217519229225,0.4650110827421678,0.21080794238313394,0.05683783692262945,0.020980962759776633
100,0.3641883582429616,0.40930615006103904,0.1485053363349245,0.05814283870542485,0.019857316655650117
101,0.3163912008462549,0.5342235339115557,0.08684306082596112,0.04590457587213533,0.016637628544092908
102,0.2331583440659133,0.5305229910057991,0.13526156341060758,0.07861094926186145,0.022446152255818468
103,0.28033770055657403,0.5177847431241148,0.1131250643216901,0.06647805694988583,0.02227443504773528
104,0.2785472499947771,0.4765693997740526,0.1636535692862092,0.058511913297430426,0.022717867647530757
105,0.3969781529380798,0.4017214759238913,0.12744578434572632,0.050212948273360314,0.023641638518942253
106,0.32226216253689155,0.4554969379983164,0.13505395413374718,0.06449336515716991,0.022693580173875013
107,0.2142780674755,0.599696600393287,0.12495744440351575,0.043388005345334914,0.017679882382362323
108,0.3057296721140195,0.5268776227577244,0.09836765712274684,0.05075949509650959,0.0182655529089995
109,0.3641883582429616,0.40930615006103904,0.1485053363349245,0.05814283870542485,0.019857316655650117
110,0.33065903719162776,0.5001638150924552,0.0963509118141594,0.05433289091413715,0.01849334498762041
111,0.4623212409809342,0.3066768467615546,0.15409757512291825,0.05225905951753386,0.02464527761705918
112,0.4904650979473032,0.3630577131562185,0.08616178505130266,0.04008108757782085,0.02023431626735486
113,0.2993534952320763,0.4468360564069647,0.17516617515987806,0.055882691265479525,0.02276158193560138
114,0.2652691637485057,0.5431640810010018,0.11559773453143338,0.05763515688144611,0.018333863837612974
115,0.30004533710047565,0.475199271362344,0.13981471985261162,0.06418575791300231,0.020754913771566456
116,0.262354131978254,0.5441529657004667,0.12252397665595666,0.05023586272769461,0.02073306293762807
117,0.24231356214540475,0.5512922144216896,0.13437561187624794,0.05120905358821686,0.020809557968440882
118,0.30354031284687844,0.41942140736044414,0.15928986779078144,0.0828931370384355,0.03485527496346049
119,0.3083454110172453,0.4149177084532598,0.15259756238308286,0.08534784080051266,0.038791477345899286
120,0.30354031284687844,0.41942140736044414,0.15928986779078144,0.0828931370384355,0.03485527496346049
121,0.26062867825581365,0.5651178853854738,0.10333582467127338,0.048564707151627515,0.022352904535811503
122,0.4023817316653494,0.34910405715208725,0.16752159347277734,0.058702928311624374,0.0222896893981618
123,0.2884891067795368,0.3576025892783557,0.17260344748099965,0.14812609253530426,0.0331787639258036
124,0.2744497157522414,0.473771930942041,0.1751371259497952,0.05562183516715012,0.02101939218877206
125,0.23266383246210395,0.5530716877910515,0.13556552091951846,0.05674405713709797,0.02195490169022798
126,0.21965225260013468,0.4655441185447735,0.16971866147669265,0.11660864071098742,0.028476326667411782
127,0.29334019175201675,0.5442294757394192,0.0923414734793776,0.052772627261932964,0.017316231767253498
128,0.2706852525491249,0.4846365567435178,0.16831291528758127,0.05583612289001187,0.0205291525297642
129,0.2877472642285673,0.41578715363449786,0.22174066436783044,0.05427728204712436,0.020447635721979985
130,0.2943722530524468,0.455311909894334,0.17044003826676224,0.05846942338901155,0.021406375397445443
131,0.20382831466876108,0.4588768379559805,0.2526958183471744,0.06095456345508898,0.02364446557299521
132,0.32862870964093915,0.3649614730590298,0.2297000510797127,0.055261756563626335,0.021448009656691882
133,0.27506907307981965,0.5023729043666197,0.13993797398584032,0.06123040242764681,0.021389646140073573
134,0.2699092580316331,0.5002039290289405,0.13576583803350267,0.07021735432710778,0.023903620578815867
135,0.2699092580316331,0.5002039290289405,0.13576583803350267,0.07021735432710778,0.023903620578815867
136,0.2733189388578763,0.5554358432404954,0.10337727708247943,0.050600874662422836,0.017267066156726112
137,0.2286855185562334,0.4559475718091713,0.2305246791905632,0.06141566912086379,0.023426561323168456
138,0.3190349205939728,0.41810396638932734,0.15713098577146234,0.08541824809032679,0.020311879154910728
139,0.2933816470264006,0.4786370172692894,0.1516653136016967,0.05738334584706085,0.01893267625555241
140,0.2301565461759564,0.5444607313286969,0.14123948501345074,0.06246421862931845,0.021679018852577517
141,0.2452408575044492,0.5319432878218525,0.13819309276227815,0.06305062035398698,0.021572141557433158
142,0.2863284500114096,0.4921168419169348,0.13761076846655246,0.06414286021388964,0.01980107939121335
143,0.2785480005816208,0.4807794901453997,0.16901000456893978,0.05212274766510011,0.019539757038939568
144,0.26074773538705753,0.5236322632906355,0.14036288664245994,0.05430533259503045,0.0209517820848166
145,0.27526507621335383,0.4881116831485355,0.15388115366556882,0.06119739127939841,0.02154469569314356
146,0.24809978963211604,0.5789144311309529,0.10101998579027224,0.052966986279338636,0.018998807167320046
147,0.2739443035287953,0.5146391399871703,0.14254085086488036,0.048770806181839314,0.020104899437314718
148,0.20788983859687765,0.5486693610498194,0.17100781557751502,0.05417205826542415,0.01826092651036373
149,0.28345644428890204,0.4867316665597671,0.14334588494298225,0.0665021061901064,0.01996389801824217
150,0.3030384746309294,0.4761095063629447,0.1460229591273987,0.05574731983779063,0.01908174004093653
151,0.2679087785905949,0.4566791175922663,0.1958883455678119,0.0579985018464685,0.021525256402858482
152,0.2825946651159065,0.5159303577362198,0.1341079275101745,0.048038678431885015,0.01932837120581419
153,0.3219338559845981,0.5007488225712258,0.11411883039144312,0.044261748489603424,0.01893674256312949
154,0.28627258700390673,0.4849570190781578,0.1458315214085843,0.06140218796415701,0.021536684545194158
155,0.247834482133856,0.5336396995765904,0.14325803297697046,0.05534062857888202,0.019927156733700973
156,0.24157391664429698,0.5034922763810654,0.16109444557424038,0.07332303567166755,0.020516325728729568
157,0.34771374018129875,0.4605805217634726,0.12997695118083286,0.04679264669501864,0.014936140179377163
158,0.2406934167515615,0.5417728694942118,0.1306553981661874,0.06691873538033165,0.019959580207707703
159,0.27295808130297666,0.5151625033179551,0.1308400692060209,0.060492923459080625,0.020546422713966724
160,0.2714646104279514,0.5240979939013434,0.12748964756642986,0.05658040664028618,0.020367341463989167
161,0.22407567015446145,0.6353433526665515,0.09094928323023818,0.034229463295294235,0.015402230653454519
162,0.18346373110026104,0.5766489440032161,0.15089621689109556,0.06733856773894495,0.021652540266482428
163,0.3398457065899299,0.5274119174380019,0.07281154822919343,0.03900816582818133,0.020922661914693576
164,0.3860766402909743,0.4242248723034188,0.11339469526600278,0.05630302090534382,0.020000771234260317
165,0.2691907757121141,0.4561478493753816,0.19882113573934915,0.05469988318793268,0.02114035598522244
166,0.2427598128569167,0.5168846365564865,0.1584282291655235,0.05892237979725485,0.023004941623818442
167,0.2864205055266412,0.41849766722493936,0.220214175575625,0.053692414665089526,0.021175237007704958
168,0.307932817558859,0.5189281489259749,0.11568098494620127,0.04379079607356354,0.013667252495401162
169,0.4049575631491236,0.4344094694531558,0.09778357612116244,0.04428062805577989,0.01856876322077836
170,0.28334637530080226,0.5270098556298244,0.1350082601624287,0.039421646259592935,0.015213862647351653
171,0.24228593521131364,0.5356416231438186,0.14188608692171736,0.05825672548320479,0.021929629239945604
172,0.2774630998850069,0.548407539192014,0.1089943699080759,0.0477234348287848,0.017411556186118414
173,0.2258932777046001,0.5436228286259996,0.14929951361810562,0.060174984064158735,0.02100939598713602
174,0.2928990870127143,0.5274473374876915,0.10846649180805833,0.05151689511610761,0.01967018857542828
175,0.2461508820251623,0.5100983824132961,0.1562902743802556,0.06673387184483083,0.020726589336455388
176,0.2958298955729405,0.4798782212716647,0.1432667903727344,0.05929485287002907,0.021730239912631358
177,0.3330730919168952,0.487048529997029,0.10539612026721512,0.05631253932191925,0.01816971849694144
178,0.19047731209505495,0.5427487031960377,0.14742088064695766,0.09422699590875476,0.02512610815319491
179,0.2695339493975589,0.5113123149601898,0.1432627103586093,0.05346659165182524,0.022424433631816853
180,0.3139980908654675,0.4813777456833893,0.13333315681782204,0.053159782656984116,0.01813122397633709
181,0.26128848612109506,0.5009987308654213,0.15296841959945004,0.06364420251669413,0.021100160897339532
182,0.230736109493418,0.5913523999933339,0.10858837542516088,0.05263873729577615,0.016684377792311012
183,0.2579167599682469,0.4728385055847558,0.1907344886380563,0.05420766759082158,0.024302578218119462
184,0.30631735141431204,0.4869920971024175,0.13206735279684345,0.05439934981339654,0.020223848873030355
185,0.2691826361662596,0.5165139633168195,0.13486361914575326,0.05854342324675187,0.02089635812441559
186,0.24924977020068215,0.5182334714856673,0.1502915445744904,0.06086727906544712,0.02135793467371299
187,0.3468275104062145,0.4824275779733176,0.1038546102077777,0.05326858075784011,0.013621720654850185
188,0.28559095510679244,0.4605657539430856,0.17173168369919814,0.05818670342628576,0.023924903824638046
189,0.25355156060938444,0.5150088471361876,0.14432035612899696,0.06665210582979282,0.020467130295638288
190,0.3941882016397924,0.4050338354145595,0.12345178896733225,0.053383136542055364,0.02394303743626055
191,0.23940172340358865,0.5368408085996731,0.14124787850421303,0.061193477823248174,0.02131611166927716
192,0.3806868460129305,0.3909324661984472,0.14909985764905687,0.0590498965681248,0.020230933571440658
193,0.25153608150223045,0.5256685660220722,0.14521529325038393,0.05866064341156385,0.018919415813749424
194,0.2468049144476367,0.5231993703797041,0.1392563145506922,0.07006268573897817,0.020676714882988813
195,0.2538898246755214,0.5160913799970397,0.14589567731034694,0.06249561042983859,0.021627507587253552
196,0.28786367310282857,0.5047290433593554,0.13565713029477328,0.051578408268939495,0.020171744974103355
197,0.3363817500635147,0.38406566087802657,0.20679507371172054,0.054608549595151434,0.018148965751586883
198,0.3222440558809601,0.4921943972618685,0.11404144136186074,0.05029472269076564,0.021225382804544918
199,0.2536899704610097,0.5477431838540223,0.10798361377755533,0.07024214783697277,0.02034108407044009
200,0.2671390254964607,0.4887600413928411,0.1612131549984936,0.061305992839555214,0.021581785272649243
201,0.2401398310851898,0.5388641208512891,0.13603350988329674,0.06448597848498053,0.02047655969524381
202,0.2982873957742889,0.4958137669194586,0.13103051028976176,0.05226542116759825,0.022602905848892442
203,0.2726151196994321,0.5079532506440354,0.13802759065019155,0.06335021017552656,0.018053828830814328
204,0.2455812960527522,0.5379139023783459,0.135541173841292,0.059885154702607815,0.021078473025002147
205,0.4094992503638853,0.3349212442032223,0.1605277209454816,0.07368460445523019,0.02136718003218064
206,0.25137478589583384,0.5485810413307934,0.1296681656518226,0.052132770437091996,0.018243236684458132
207,0.23940172340358865,0.5368408085996731,0.14124787850421303,0.061193477823248174,0.02131611166927716
208,0.2864982932128953,0.5667396892076056,0.08978099312158934,0.04129811797338856,0.015682906484521142
209,0.27820736950407404,0.5135496295150078,0.13320888436590372,0.05711559606373035,0.01791852055128421
210,0.3112564319330392,0.4609008882847298,0.14451038048950565,0.062257797601045065,0.021074501691680046
211,0.2911945644342391,0.5204018363319385,0.10972800689650462,0.05752064509885053,0.021154947238467118
212,0.29898397599795823,0.4718582605550739,0.15127422100171972,0.057031860404641664,0.020851682040606462
213,0.2369544303994045,0.5426667619699836,0.14528164569495358,0.05629718250763144,0.018799979428026886
214,0.2935895184090901,0.5153266458059396,0.12362030039649954,0.04979777265325306,0.017665762735217708
215,0.20489805219683752,0.4924834817956527,0.2016140792733552,0.07640966109039123,0.02459472564376328
216,0.3239162649851519,0.4973979690290861,0.09794132555132283,0.05907947295504056,0.021664967479398424
217,0.482483753677891,0.38320915520729293,0.07304325089398757,0.042412029578056176,0.018851810642772318
218,0.3393931279912473,0.4331762815239064,0.14662785600095993,0.05932155814912276,0.021481176334763475
219,0.23940172340358865,0.5368408085996731,0.14124787850421303,0.061193477823248174,0.02131611166927716
220,0.26796743414228835,0.5049403294551639,0.14567888306094576,0.0608208037044161,0.02059254963718609
221,0.3102754867197237,0.5179561685316092,0.08929527324683435,0.06066792825220185,0.021805143249630968
222,0.30214010365073823,0.4611612785021474,0.15451122704141926,0.06075793198970481,0.021429458815990416
223,0.3194813400155881,0.5461958419743683,0.06811493615771633,0.048527799062323546,0.01768008279000357
224,0.2367460834330497,0.5475199536122014,0.13341470881483725,0.06111119780931978,0.021208056330591925
225,0.27963592173533103,0.5439863977617373,0.11229209494616424,0.04580284060950415,0.01828274494726325
226,0.3054785014139993,0.5461491587360533,0.08476387418010224,0.04883142190703276,0.014777043762812315
227,0.2922487738329419,0.4481062084857585,0.1757333334334414,0.06204007523196387,0.021871609015894376
228,0.2647149151666208,0.418322318336742,0.23187268291028376,0.06278879611553152,0.02230128747082184
229,0.2885767940909452,0.4711901979894138,0.16164409394572768,0.057051496037332734,0.021537417936580417
230,0.3293183977716937,0.4568030348537607,0.12917937595527254,0.06407678822190031,0.020622403197372786
231,0.2920307933871421,0.5062534495882521,0.1242170493925287,0.057388518101334524,0.020110189530742516
232,0.3293183977716937,0.4568030348537607,0.12917937595527254,0.06407678822190031,0.020622403197372786
233,0.2482308767512643,0.4928390650749204,0.1717328312592904,0.0647876809001672,0.022409546014357767
234,0.2594707850822147,0.5254681684144747,0.1324620181795071,0.06182579650649118,0.020773231817312283
235,0.4097628244864385,0.39739978732963344,0.1207089234414156,0.050124191741437854,0.02200427300107451
236,0.24013035265876898,0.5357937379723476,0.14148381484711442,0.06125999164555575,0.0213321028762132
237,0.4154154744452989,0.3971465633643929,0.11376636323539845,0.055872676754484894,0.017798922200424883
238,0.2922487738329419,0.4481062084857585,0.1757333334334414,0.06204007523196387,0.021871609015894376
239,0.30444585927787515,0.4884819014444751,0.13200653339493665,0.05398160600068592,0.021084099882027196
240,0.2886061324228568,0.5058164569150793,0.12305060692223105,0.06259174979585504,0.01993505394397786
241,0.28627258700390673,0.4849570190781578,0.1458315214085843,0.06140218796415701,0.021536684545194158
242,0.4904650979473032,0.3630577131562185,0.08616178505130266,0.04008108757782085,0.02023431626735486
243,0.2478704344892021,0.4552077450373456,0.20329687725955134,0.06846742438234739,0.02515751883155344
244,0.2923890293592701,0.5296516056996852,0.09828212310730572,0.0582510756930658,0.02142616614067333
245,0.12912437667704638,0.5446641662373897,0.1331099779622716,0.16627198937657506,0.02682948974671736
246,0.2956281415292171,0.462185660398225,0.1567599125265073,0.06264843816470615,0.022777847381344574
247,0.3104166035722991,0.4812855543897914,0.1302724243538989,0.05599052969827016,0.02203488798574037
248,0.2944312959061708,0.5028127759392459,0.12080996420806978,0.061697995987043876,0.02024796795946971
249,0.20848185163123475,0.5381223805945674,0.1666072569128844,0.06727750696477283,0.019511003896540667
250,0.2922487738329419,0.4481062084857585,0.1757333334334414,0.06204007523196387,0.021871609015894376
251,0.24269458353285606,0.5535323691213988,0.12612225525203166,0.05824597885776304,0.019404813235950585
252,0.2286647081509797,0.5487185831146061,0.13602527075139986,0.06536907571911807,0.02122236226389634
253,0.22354307793241626,0.5540288993505904,0.14726106944869835,0.05573293053854875,0.019434022729746148
254,0.34100288399137785,0.3883120107787112,0.18443178025206444,0.06485836011039585,0.021394964867450683
255,0.2945515544908007,0.4880164367403457,0.14333171227963062,0.05289586331112229,0.02120443317810079
256,0.28425039150808123,0.5248897282508272,0.1187326082683046,0.052370762185737114,0.019756509787049868
257,0.27176785863093234,0.5161761411767191,0.1319394411545836,0.059114932444775614,0.02100162659298941
258,0.2767135384754513,0.4524936066747544,0.2080829566264223,0.045855033686259435,0.0168548645371126
259,0.26901051010472976,0.5443293181716085,0.13304875092057106,0.0384957745113557,0.015115646291735127
260,0.3353326349744892,0.4569858588146185,0.13994519133570968,0.050797310226513175,0.016939004648669473
261,0.2339455172416044,0.5663883175060417,0.125359147465447,0.05501198557800351,0.019295032208903547
262,0.24661572411466995,0.5650663715076419,0.12104064360454996,0.04814690882581635,0.019130351947321884
263,0.6907822418018567,0.18553935058188686,0.07141685267183001,0.03644524966562949,0.015816305278796742
264,0.3157786178771107,0.5547228625462826,0.08355123450590084,0.031910954689874566,0.01403633038083146
265,0.2950693755177043,0.4945840227538768,0.14732172597085091,0.04346527931103388,0.019559596446534155
266,0.2488197577309047,0.5094789881321792,0.15256407283790654,0.06807110710832431,0.021066074190685208
267,0.2479229185149684,0.5297242431540571,0.14814705968313768,0.05294323309958279,0.02126254554825399
268,0.298828662987736,0.4705026064237859,0.14683368373117867,0.06251593665625269,0.021319110201046702
269,0.32902523995235555,0.4624267184008496,0.12721715690943852,0.06170182900261403,0.019629055734742447
270,0.490929577098279,0.3878965247254346,0.06964289735983621,0.03418419119040715,0.017346809626043038
271,0.263953275973309,0.5331573497260556,0.11899957502155847,0.06511385036693038,0.01877594891214666
272,0.2472333746748793,0.5314567924144268,0.13966414609275646,0.06342621577002035,0.018219471047917053
273,0.2468711138212392,0.6188069911610773,0.08985243525340776,0.032998812652811765,0.011470647111463941
274,0.4904650979473032,0.3630577131562185,0.08616178505130266,0.04008108757782085,0.02023431626735486
275,0.27445263017472393,0.5426213493222362,0.11455448591389893,0.050306559058532825,0.01806497553060798
276,0.26291761343532144,0.4941603851576146,0.13536764809562854,0.07376304082234922,0.03379131248908605
277,0.258587986074002,0.4922840278553253,0.15706944474527376,0.05859606905988565,0.033462472265513375
278,0.2490736233789801,0.4794055404051321,0.16555596112473905,0.06523585156922282,0.040729023521925936
279,0.2427582561847948,0.4272206236641511,0.17096338925857732,0.1247477307509876,0.03431000014148918
280,0.22496511766576344,0.5137964055562696,0.158055927175934,0.06347029479873041,0.03971225480330244
281,0.2848602847530278,0.4879306318569197,0.1434946751340386,0.06210938538778315,0.021605022868230662
282,0.2798647673686215,0.5406019772021299,0.11302812697528185,0.04029234093393277,0.02621278752003408
283,0.3228040390983907,0.4640102812061313,0.1339428709859472,0.055366597965771536,0.02387621074375932
284,0.226974172645196,0.5518545448878561,0.13201696279250366,0.058333375697346285,0.03082094397709796
285,0.3039371522402402,0.4589820152170369,0.1582521180276096,0.057061140978168584,0.02176757353694458
286,0.3228040390983907,0.4640102812061313,0.1339428709859472,0.055366597965771536,0.02387621074375932
287,0.22410558216051,0.52141965948974,0.1364677036448181,0.09517535892447387,0.02283169578045806
288,0.29678485067722243,0.4366147828143857,0.15839916483454128,0.0860126027831964,0.02218859889065428
289,0.3159921221716609,0.4202097603490821,0.17474400551328242,0.06786075284142498,0.02119335912454957
290,0.3208097222625387,0.459456433916867,0.14562539657456106,0.05508825052671476,0.019020196719318608
291,0.3096636998930366,0.4562835645120328,0.1588961925357623,0.05581464030399416,0.01934190275517421
292,0.3208097222625387,0.459456433916867,0.14562539657456106,0.05508825052671476,0.019020196719318608
293,0.29495549701768503,0.4762476146015504,0.1452387283848567,0.06349288292579182,0.02006527707011606
294,0.30322817970491583,0.4502443799305648,0.1628667689311381,0.06189463465608271,0.02176603677729852
295,0.2791647513538306,0.4686540354090172,0.16895563425126026,0.06151996679222385,0.02170561219366798
296,0.22422576153060866,0.5318676068156492,0.1683767636491828,0.05366276948645634,0.02186709851810313
