,feature1,feature2,feature3,feature4,feature5
37,"('menor', -0.39895498030759374)","('tijeras', -7.458121490915573e-05)","('fue', -6.857503593412202e-05)","('con', -5.261197193749843e-05)","('atacado', -2.089583242230179e-05)"
38,"('para', 4.502388708501974e-32)","('en', -2.078733355105668e-32)","('trabajamos', 1.8814167450051868e-32)","('que', 9.14823573982022e-33)","('las', -1.4686658223762039e-33)"
39,"('esmad', 0.3594458860687722)","('universidad', 0.0012269053166189306)","('quiere', 0.0011429540575187973)","('invocan', -0.0009131211246424887)","('el', -0.0007532978008190996)"
40,"('menor', -0.4184271993804791)","('horror', 0.11054783443307543)","('capital', -0.09557644404707859)","('un', 0.006321831799319002)","('secuestro', 0.004108126497327237)"
41,"('arma', 0.273885092480834)","('ruin', 0.1308458001322497)","('es', 0.0011081710891466842)","('personas', 0.0009135566714953707)","('al', -0.0008816546458153397)"
42,"('ciudad', 0.3358038366894044)","('los', -0.05287335002842973)","('donde', -0.0008674080401572056)","('falta', -0.0007834321819276623)","('panico', 0.0006801243314218963)"
43,"('la', 0.0)","('policia', 0.0)","('dira', 0.0)","('que', 0.0)","('como', 0.0)"
44,"('bus', -0.29239785017763215)","('los', -0.048163938061800284)","('buen', -0.006212712343882336)","('estan', -0.0046017576310156865)","('el', -0.001588085727310618)"
45,"('ciudad', 0.2827012056479413)","('bici', -0.14742688539079932)","('los', -0.05357463790253313)","('ciclismo', 0.0018279649431401789)","('es', -0.0011247367802969827)"
46,"('los', -0.08829226324507129)","('hp', 0.08088760362307224)","('mas', -0.013728269888376613)","('drogarse', -0.0004800907266577332)","('revolucionarios', 0.0003674110850544093)"
47,"('ano', 0.1263866922235194)","('paz', 0.06964732000383894)","('mas', 0.05802482564089467)","('mil', -0.015516803366823283)","('este', -0.003313827092527169)"
48,"('licor', 0.2558796657663244)","('interior', -0.18894744210577707)","('los', -0.1678289395313566)","('movil', -0.06486422979568197)","('hecho', -0.0020549455235595003)"
49,"('informacion', -0.31080356845081786)","('los', -0.05158475185945219)","('prevenir', 0.0008990895859486987)","('de', -0.0008636378633829587)","('a', -0.0007606491095957146)"
50,"('ciudad', 0.38018270361396606)","('los', -0.06281594657368528)","('desorden', -0.05495345135289093)","('populismo', -0.001039956548629631)","('las', 0.0010119015594068817)"
51,"('sur', 0.1922381046562707)","('arma', 0.18875063719928806)","('celular', 0.12810094052256055)","('coronavirus', -0.022614712596579614)","('los', -0.01662977544863275)"
52,"('pais', 0.3028495073319622)","('cali', 0.25395933322863057)","('medellin', -0.22806392112135757)","('edad', 0.06362013947489319)","('han', 0.004443149992019042)"
53,"('asi', -0.1312327797787119)","('manos', -0.04368601552338119)","('sin', -0.012179093775052875)","('no', -0.001053123125664124)","('de', -0.0007948460971674325)"
54,"('medellin', -0.336112284928865)","('florez', -0.17157975981241283)","('son', 0.14635371435896477)","('debe', 0.0028791862532499784)","('la', 0.0027909508246434897)"
55,"('drogos', 4.241239945991183e-32)","('basofias', 4.11940507042293e-32)","('vandalos', 3.450565417680117e-32)","('sociales', 1.4581688457644702e-32)","('inmundos', 7.959216928912986e-33)"
56,"('formacion', -0.14505356539076983)","('actor', -0.13277159247943918)","('son', 0.13056712878130072)","('drogadiccion', -0.10990018671185908)","('los', -0.06447718385842015)"
57,"('los', -0.09614783401167422)","('sobrepoblado', -1.729516349583919e-05)","('inseguro', -1.660635375445598e-05)","('un', -1.4570786201576755e-05)","('toxico', -1.3088092127669482e-05)"
58,"('mal', -0.11776379345411915)","('antro', -0.1165744070084099)","('drogadiccion', -0.11250341930866321)","('corrupcion', 0.05766573606715692)","('pasaje', -0.0015168736171982358)"
59,"('mujer', -0.101112052036218)","('estacion', -0.06847872395847598)","('ladron', -0.04267250041575122)","('empujo', -0.0006887222285120871)","('de', -0.000672462436056034)"
60,"('mujer', -0.2627295264684897)","('los', -0.06249154815692441)","('hija', -0.0012382707680211006)","('violencia', 0.0007948997033608561)","('media', -0.0006427784565060335)"
61,"('sexual', -0.250844544506659)","('interpersonal', 0.021470305789993652)","('para', -7.035281587084868e-05)","('muertes', -6.136983965322563e-05)","('violentadas', -2.0619303793122596e-05)"
62,"('hoy', -0.11298658899740201)","('los', -0.08390556261559538)","('educacion', -0.07932218822487118)","('superior', -0.05369262531635368)","('hp', 0.03961842875002739)"
63,"('menor', -0.43910847863055363)","('cai', 0.05478248931499943)","('aqui', -0.04123126838639949)","('edad', 0.02111580044768899)","('ied', -0.014626102685429845)"
64,"('hoy', -0.07845388747796438)","('institucion', -0.0650226788562699)","('col', -0.06244175922261712)","('interior', -0.0479369946913544)","('nacional', 0.009309346754044339)"
65,"('trancon', -0.38752444834578614)","('parece', -0.00011765669203543171)","('no', -9.978623519449543e-05)","('que', -7.898073483233793e-05)","('les', -5.8944935584038305e-05)"
66,"('dos', -0.01578847689553588)","('policia', -3.3040991760700787e-06)","('auxiliar', -2.9962067146526827e-06)","('la', -2.8526754658590926e-06)","('de', -2.2596170783036887e-06)"
67,"('habitacion', 0.2198789434464567)","('parque', -0.12610813837858353)","('lugar', -0.07875859393971647)","('dos', 0.0769265131328994)","('vez', 0.04108461013488025)"
68,"('celular', 0.21697270957141684)","('andar', -0.04779310951905933)","('el', 0.0005385055539140279)","('por', 0.0004417246448212563)","('me', 0.000220553928133356)"
69,"('volver', -0.09435370445715414)","('van', -0.06993225378905299)","('a', 0.0004590730692151351)","('cuando', 0.00039598692845270694)","('estos', 0.00029321779880135164)"
70,"('son', 0.2704273255252759)","('bronx', -0.19662675530873708)","('movil', -0.07326764822157679)","('colombianos', -0.0005297151543762177)","('plagados', 0.0005166475225393891)"
71,"('celular', 0.257568695539845)","('adiccion', -0.1104844804716239)","('kawaii', -0.10927614228453679)","('los', -0.05621716514673264)","('forma', -0.0011445909165637008)"
72,"('peor', -0.32763481423852975)","('los', -0.16998837532662323)","('ahi', 0.1257545698587345)","('social', 0.09054426238369313)","('manos', -0.037005498129505085)"
73,"('asi', -0.17124283773667068)","('banda', -2.1358341278314366e-05)","('temible', -1.8309302036808996e-05)","('operaba', -1.5398175815597884e-05)","('la', -1.4792438595440865e-05)"
74,"('cosquilleo', -5.477313455005163e-32)","('desarticulan', -2.307158261790639e-32)","('dedicada', -1.0485457083099018e-32)","('al', 6.583432609041936e-33)","('banda', -5.277319733516406e-33)"
75,"('la', 0.0)","('calle', 0.0)","('taponada', 0.0)","('por', 0.0)","('semaforos', 0.0)"
76,"('santi', 0.2598280137978285)","('todo', 5.216506259759345e-05)","('que', 4.885618328724445e-05)","('haga', 4.644600724450292e-05)","('lo', 4.5027182826954965e-05)"
77,"('man', 0.3149023731110646)","('seguir', -0.2631449472896007)","('imbecil', 0.1486033367866676)","('de', -0.0022354486788368063)","('llego', 0.001991637339457685)"
78,"('usted', 0.3633080901021576)","('com', -0.07585722506751112)","('ano', -0.05029350927320057)","('los', -0.04772689699498552)","('van', -0.004971694696627473)"
79,"('ciudad', 0.34539935504298785)","('opcion', 0.058174001261322876)","('mas', 0.04559308823242818)","('real', -0.010955844101226825)","('con', -0.002446042254659257)"
80,"('hoy', -0.262268596065047)","('ley', -0.12201062603555402)","('edad', 0.0358950733817645)","('menores', 0.0035793950013266376)","('armados', -0.00308062688175681)"
81,"('hoy', -0.26657794553076436)","('ley', -0.12027265557793991)","('edad', 0.03370005371544788)","('que', 0.0015941309293324136)","('y', -0.0013685443376710079)"
82,"('seguramente', 6.087579735236575e-32)","('en', 3.1987760038452947e-32)","('mente', 2.9510097434418717e-32)","('tenian', 2.4715800437417635e-32)","('el', 1.3610472737211303e-32)"
83,"('hoy', -0.10192579425613682)","('delincuencial', -0.09045884796772087)","('cc', -0.05675478054197905)","('los', -0.05470366862937293)","('accion', 0.02875214957704239)"
84,"('dias', -0.23229373893253205)","('los', -0.07354064961040377)","('verdad', 0.0007415354645668974)","('matado', -0.0006180105846381201)","('manosean', -0.0006082736975802476)"
85,"('asco', -0.2045967288244492)","('los', -0.13081974175861258)","('da', 0.010257524929550775)","('no', -0.0016702253125369555)","('quieren', 0.0009241005259003674)"
86,"('conozca', 0.0)","('la', 0.0)","('historia', 0.0)","('de', 0.0)","('pareja', 0.0)"
87,"('los', -0.09614840775588868)","('cayeron', -1.7285985709469368e-05)","('del', -1.30354574284244e-05)","('rojos', -1.214104721883118e-05)","('senalados', -7.498010195622401e-06)"
88,"('medellin', -0.3562379704070803)","('que', -8.223814525965762e-05)","('habitante', -7.896390720307134e-05)","('descaro', -7.68701554168668e-05)","('de', -3.865611706287705e-05)"
89,"('distrital', -0.28192944525205044)","('comision', 0.2504694361968492)","('mes', -0.017254346808539704)","('administracion', -0.005939010710456378)","('bogota', -0.0024086612246363545)"
90,"('hoy', -0.33915772692065116)","('dia', 0.17056438075538802)","('mejor', -0.09658825413230106)","('los', -0.06327796235318166)","('da', 0.0315016587713405)"
91,"('nacional', 0.12113902968148693)","('estudiantes', 3.382085969952363e-05)","('de', 2.8658398721629497e-05)","('universidad', 2.2380469001377495e-05)","('la', 2.0458427526120747e-05)"
92,"('favor', -0.0752543239230316)","('luminarias', -1.8488150733538596e-05)","('la', -1.6710366458659883e-05)","('calle', -1.5546576977564572e-05)","('de', -1.3879290593415481e-05)"
93,"('celular', 0.2203708611477308)","('defensor', -0.18279987909422823)","('ser', -0.17113487632859511)","('social', 0.11908744096329366)","('qua', -0.09603178036359371)"
94,"('dias', -0.16434867018926577)","('ser', -0.10796894995468634)","('ahi', 0.10744650073567788)","('mujer', -0.06925577660048374)","('los', -0.06039631120224201)"
95,"('pais', 0.3114416691595063)","('poblacion', 0.20031848800059102)","('ilegal', -0.17599181618009785)","('sobre', -0.00784990938121001)","('un', -0.005757880954234396)"
96,"('alzar', -0.19968325192891542)","('los', -0.15519998225993867)","('sexual', -0.14043522569096414)","('son', 0.10992187990679338)","('que', 0.0060719212923144765)"
97,"('robo', 1.8817815394173883e-32)","('presunto', 1.5298603809326916e-32)","('por', 6.595618009597999e-33)","('parte', -5.528238546090916e-33)","('investigan', -2.874390292089797e-34)"
98,"('es', 0.0)","('que', 0.0)","('salio', 0.0)","('drogada', 0.0)","('del', 0.0)"
99,"('impresion', 0.1898971310746877)","('son', 0.12108925399179661)","('ver', 0.05484546300500055)","('da', 0.02531721275954935)","('entendere', 0.0027216765560332313)"
100,"('condicion', -0.059105884607188304)","('aumenta', -1.5749258021035704e-05)","('no', -1.2915476784739398e-05)","('la', -1.163207853628016e-05)","('atentos', -1.0420956252224464e-05)"
101,"('bus', -0.3012756393860726)","('sitp', -0.2559016701436157)","('sur', 0.18804704356916746)","('mas', 0.011114807580187819)","('un', 0.0056709335259514815)"
102,"('bus', -0.14008642171633545)","('atencion', -0.10313028411801409)","('dio', -0.05627837389965999)","('dos', -0.009044513848520378)","('re', 0.008243078721630602)"
103,"('conductor', -0.1409315460122876)","('beat', 0.1368760873987465)","('de', -0.00010118275297475848)","('golpeado', -7.161690367428128e-05)","('en', -2.6081120493933217e-05)"
104,"('ciudad', 0.3342088542299023)","('los', -0.05184412869193826)","('a', 0.0013956608023538736)","('nos', 0.001115965080139888)","('la', -0.000929203752110303)"
105,"('hoy', -0.24488886128873893)","('garciam', -0.09470136036537395)","('en', -0.002302674916645306)","('camuflados', -0.0018079836544680065)","('seguridad', -0.001345064118697081)"
106,"('va', -0.23312578442367718)","('unidad', 0.12003507721751495)","('los', -0.07921477200226168)","('y', 0.0011146929881483915)","('muchas', 0.0008063396810435359)"
107,"('lo', 0.0)","('drogo', 0.0)","('con', 0.0)","('escopolamina', 0.0)","('tambien', 0.0)"
108,"('los', -0.0934227517848537)","('estan', -0.018199334797361445)","('cuanta', -8.686509898595457e-05)","('publicidad', -7.587073120999088e-05)","('transmiseria', -5.805204224955531e-05)"
109,"('celular', 0.23767093760193392)","('quien', 1.5416353808729303e-05)","('roba', 1.3423564776448067e-05)","('un', 9.512634840417104e-06)","('se', 7.314201640503301e-06)"
110,"('aqui', -0.2798059648092271)","('caos', 0.1725433940999759)","('pais', 0.11818348455131704)","('ciudad', 0.1073934983573663)","('distrital', -0.09281955361240883)"
111,"('taxi', -0.38035358715118794)","('llego', -5.638586376690085e-05)","('y', -5.121985304007707e-05)","('estadounidense', -5.0642436110058704e-05)","('a', -4.1999632298535344e-05)"
112,"('hoy', -0.385111302598811)","('pues', 0.21173874660610456)","('ahi', 0.21094196675196322)","('anos', -0.0360812207518519)","('mas', -0.024103583976690032)"
113,"('peor', -0.07957501203342615)","('algun', -0.06507894344570707)","('bicis', -0.035810967431968155)","('parque', -0.030698944752749664)","('dia', 0.029399856708208154)"
114,"('los', -0.17400978557536886)","('ahi', 0.17003961131456902)","('favor', -0.09578646569069192)","('hay', -0.0008041066701944295)","('con', 0.0005972566460602432)"
115,"('pm', -0.06671784935693767)","('bus', -0.06499652894104545)","('fin', -0.05056109743974036)","('ente', -0.017045831143286595)","('conductor', -0.01695567076642505)"
116,"('admitalon', 0.1397520354283138)","('paz', 0.027611036929197103)","('delito', 0.0010369029744943564)","('cosa', -0.0009506915452804775)","('al', -0.0009314969405706247)"
117,"('son', 0.27246133717472876)","('los', -0.07259522861998943)","('de', 0.00053576763049914)","('banda', -0.0005038874902886009)","('ayudaba', -0.0004548051207079369)"
118,"('celular', 0.23762307826318801)","('por', -6.367161202695347e-05)","('fijo', -6.354679440533385e-05)","('el', -6.003172465743586e-05)","('robarles', -4.884146978914773e-05)"
119,"('caos', 0.16748291526299855)","('ciudad', 0.11810607512635755)","('poblacion', -0.11013880546343971)","('capital', -0.07283591995191356)","('contaminacion', -0.03997609261066448)"
120,"('parque', -0.18085067736578603)","('nacional', 0.0969519884697439)","('conmemorando', 0.000617952417423243)","('violencia', 0.0004427366307896007)","('ninas', 0.000348510852060742)"
121,"('algun', -0.2764340187292439)","('va', -0.2198248017870994)","('dia', 0.21069889064479833)","('cual', 0.208690904483582)","('son', 0.19718862320481023)"
122,"('sexual', -0.23056214007423)","('los', -0.07924862196607949)","('bo', 0.061849392451027274)","('hilo', -0.0004524030039633284)","('las', 0.0002032178551880986)"
123,"('violacion', 0.2854356899522333)","('dolor', -0.2032320654979078)","('los', -0.07161205898629071)","('e', 0.0011642313516016455)","('la', -0.0007843473624306943)"
124,"('peor', -0.3112246930300275)","('pais', 0.2305049553233602)","('ciudad', 0.23014829250309674)","('corrupcion', 0.09291753126287956)","('amo', 0.09237627782237293)"
125,"('bus', -0.5301198162241153)","('smog', 0.11144966614591506)","('los', -0.027444976829664385)","('nos', -0.003960090494588259)","('licencia', -0.0031352190507779494)"
126,"('esmad', 0.26871712269073306)","('son', 0.18290911028382872)","('nacional', 0.09908663048921201)","('parque', -0.08684125648104686)","('y', 0.0039964084781695585)"
127,"('dos', -0.01578850082566313)","('delincuencia', -2.8974987591104337e-06)","('desarticula', -2.7527997472607703e-06)","('grupos', -2.509644671276847e-06)","('de', -2.2543898186320044e-06)"
128,"('los', -0.1879208063820011)","('debil', 0.048922687566044024)","('es', -0.00011645019459986095)","('una', 8.714412141149095e-05)","('pantalones', 7.75523971691055e-05)"
129,"('sln', -0.006983585316349034)","('el', -1.7449764765971877e-06)","('demagogia', -1.630212683767205e-06)","('pura', -1.6285290636212311e-06)","('de', -1.3273873777531983e-06)"
130,"('vias', 0.22270738452140845)","('parque', -0.1457806106183343)","('nacional', 0.10794840198213988)","('hombres', -0.0007300479617963057)","('la', 0.0007109818772791296)"
131,"('col', -0.2695526412980083)","('actuacion', -0.024292132206668014)","('presuntos', -0.0009731556784855832)","('contra', -0.0006011440277477681)","('colegio', -0.0005616040676908723)"
132,"('carcel', -0.0986588823307173)","('los', -0.09574015565247507)","('fumando', -4.430692391087766e-05)","('de', -2.8591415733410667e-05)","('ese', -2.2805166242086895e-05)"
133,"('los', -0.09615136307914195)","('todos', -2.0796283174631102e-05)","('reportar', -1.8231787485780312e-05)","('que', -1.67466170543089e-05)","('hay', -1.3028283905387399e-05)"
134,"('es', 0.0)","('un', 0.0)","('espacio', 0.0)","('publico', 0.0)","('cerrrado', 0.0)"
135,"('ayer', -0.22243265029948708)","('va', -0.151765334318014)","('dia', 0.14703101633021307)","('mejor', -0.08988607512868355)","('telefonos', 0.003172711848863988)"
136,"('roosevelt', 0.19715572462713646)","('poblacion', 0.042257022871944466)","('ud', 0.0014351394952821265)","('poner', -0.0010215240939779326)","('y', 0.0009937578204070518)"
137,"('razon', 0.3802477566432497)","('la', 0.00011233226878435214)","('dr', 8.955607679382327e-05)","('toda', 7.961364000303168e-05)","('tiene', 5.994800158799575e-05)"
138,"('chad', -0.15415710667885155)","('oposicion', -0.11139351028648671)","('ser', -0.08181348379720228)","('edad', 0.03101713525735271)","('anos', -0.013940024536561959)"
139,"('pais', 0.13013844153756723)","('son', 0.10026058916582792)","('violacion', 0.08785573755163209)","('familiar', 0.08536324861713557)","('mujer', -0.055073554157195295)"
140,"('plan', -0.2140446518864435)","('capital', -0.09981366472649347)","('son', 0.09256176178764265)","('asi', -0.0706644557720792)","('lugar', -0.04721946529164358)"
141,"('senor', -0.21489172588407596)","('los', -0.07328476036850361)","('ex', -0.006869721014765026)","('pero', -0.000744493734329329)","('refugio', 0.0005795997754278594)"
142,"('los', -0.10395288941531425)","('dos', -0.0016535481896649271)","('en', -0.0004101882328757722)","('anos', -0.0002974518200917612)","('brazos', -0.0002811673297653315)"
143,"('sector', -0.3037209673912109)","('pais', 0.13610181679574446)","('director', -0.12240077535373627)","('capital', -0.10282524605379852)","('reunion', -0.009610341381253945)"
144,"('algun', -0.210013760532765)","('usar', 0.14144108624198906)","('usa', -0.11047034399194482)","('va', -0.08635226744768798)","('mujer', -0.050230012527541584)"
145,"('ningun', -0.3124427867318074)","('son', 0.21541780800062404)","('transnacional', 0.13742891489974074)","('ej', 0.1368727247959465)","('app', 0.018854223110042968)"
146,"('los', -0.09212873913170394)","('favor', -0.07770927313480579)","('super', -0.04559242588360247)","('mas', -0.006823950713444106)","('y', -0.0004408348358397288)"
147,"('celular', 0.17216464873516038)","('lider', 0.09075650993625962)","('social', 0.05685626611872923)","('interior', -0.0322357191432367)","('se', 0.006021776909755712)"
148,"('celular', 0.23690045597289686)","('hoy', -0.20314317240715643)","('situacion', -0.17691595155625567)","('dias', -0.14857630409802283)","('pase', 0.05727245019733191)"
149,"('mujer', -0.12976448746976324)","('hombre', 0.00013036387057305715)","('basa', -2.6405321577774984e-05)","('manera', -2.4359011788449748e-05)","('esa', -2.0742378752693524e-05)"
150,"('celular', 0.17658890129630414)","('usd', 0.07708564974216275)","('anda', 0.07107789197444166)","('mal', 0.019625987096641585)","('mirando', 0.004881605977519791)"
151,"('los', -0.17233654762370113)","('senalizacion', -0.06280873611514218)","('iluminacion', -0.062370437449575024)","('vial', 0.025053701121546767)","('mas', 0.014335144093121468)"
152,"('produccion', 0.24195127964091262)","('ciudad', 0.2347858908442507)","('bien', -0.12539187920615907)","('bici', -0.02534035209118547)","('manos', -0.019466689257436044)"
153,"('esmad', 0.32780553375873117)","('en', 7.656368348032982e-05)","('del', 5.036375343968848e-05)","('lo', 5.002705238766738e-05)","('y', 2.9342017777782533e-05)"
154,"('peor', -0.2978682703324441)","('temor', -0.030520888229070446)","('da', 0.015104102518299705)","('estan', -0.00587972008775472)","('llenos', -0.0014842033394249505)"
155,"('jardin', 0.20125783218974064)","('los', -0.08704785096741151)","('infantil', 0.029448432494270656)","('llevaron', -0.00044397820470211207)","('se', 0.0004199395869843688)"
156,"('dan', 0.18675753379847004)","('los', -0.0718534238159297)","('nacionalidad', -0.0006526566940743837)","('ladrones', -0.0005142356152976826)","('de', -0.00047450318405865865)"
157,"('son', 0.23770445232586346)","('casi', -0.15932106843575125)","('en', -0.00031012369124801265)","('ellas', 0.0002744157464213019)","('de', 0.00015849169307530624)"
158,"('institucion', -0.06439317831947955)","('sexual', -0.05031623492321645)","('situacion', -0.04918583554013428)","('superior', -0.03752154192188849)","('normal', -0.026407389615597996)"
159,"('los', -0.09615368770146102)","('baja', -1.35326710307382e-05)","('hurto', -9.933583184187642e-06)","('el', -7.260774006542087e-06)","('pero', -7.252724567590524e-06)"
160,"('bus', -0.43255646643496215)","('escolar', 0.10563785254415951)","('parte', 0.0016818594093801493)","('video', 0.0016302168103256838)","('el', -0.0012148113962215919)"
161,"('menor', -0.2614541949600596)","('hoy', -0.1405718483312176)","('lider', 0.10671072385023768)","('ayer', -0.09859471821525893)","('edad', 0.03321982967570715)"
162,"('oye', 0.24395184234476)","('defensor', -0.1454464087535221)","('celular', 0.13099004656007515)","('arley', -0.018230641975610154)","('arango', -0.0062780861436977226)"
163,"('sitp', -0.3602091000809846)","('en', -5.639113788608796e-05)","('tiempo', -4.113860178026772e-05)","('el', -3.676026252685033e-05)","('vivo', -1.819609408517399e-05)"
164,"('dis', 0.10486719990423914)","('estan', -0.04106378642538981)","('mas', -0.009873143274262168)","('nuevas', 0.0005143971774212327)","('en', 0.0004162928303857043)"
165,"('medellin', -0.3562519781578274)","('habria', -7.672921278398931e-05)","('de', -7.280168566438425e-05)","('calle', -6.281649960994986e-05)","('habitante', -3.7015910314817725e-05)"
166,"('especial', 0.2020565153069332)","('sexual', -0.183568198824738)","('nacional', 0.09403858528749567)","('paz', 0.04295357992113743)","('jurisdiccion', -0.03652095513785737)"
167,"('estar', -0.07562930982242713)","('deben', -4.580163681181808e-06)","('en', -4.437277121283732e-06)","('ya', 1.5002727551415121e-06)","('libertad', -2.486447077877814e-07)"
168,"('sitp', -0.3465081746748124)","('sur', 0.24303142370748448)","('pension', -0.13677397303376407)","('voraz', -0.10290900098515118)","('jardin', 0.10098501198360797)"
169,"('planton', 0.3080407118266377)","('jardin', 0.08848253304207374)","('bachelard', -0.031200301645433456)","('gaston', -0.029385060608590457)","('las', -0.002814176828175681)"
