,feature1,feature2,feature3,feature4,feature5
33,"('tweet', 0.007814433669039162)","('cai', -0.002978315899164494)","('via', 0.0009980803581964683)","('demostracion', 0.0006206952923362016)","('los', 0.000582428271819668)"
34,"('son', 0.049065936992040204)","('gran', 0.039175863155245204)","('ese', -0.001110256793621023)","('porcentaje', 0.0009235875227548917)","('su', 0.0009218080017060956)"
35,"('los', 0.00027655634314020143)","('bogota', 6.402210971869003e-08)","('es', 5.953959904937864e-08)","('movilizarse', 5.746952259079143e-08)","('en', 4.790353286750574e-08)"
36,"('vial', 0.06077924730337092)","('ciudad', 0.04733561678064607)","('los', 0.0036334223088033708)","('proyectos', -0.0010765321726178276)","('tambien', 0.0009913100816802355)"
37,"('menor', -0.002673913462331678)","('con', -5.785141379729113e-07)","('tijeras', -4.553372071770639e-07)","('fue', -3.4507228554826435e-07)","('atacado', -1.716946012105672e-07)"
38,"('en', 0.0)","('trabajamos', 0.0)","('para', 0.0)","('que', 0.0)","('las', 0.0)"
39,"('usen', 0.0061019371621491006)","('esmad', 0.004476774134220938)","('esta', -5.5574640095685955e-05)","('raaaattttto', 3.611580231531582e-05)","('deja', -3.411801336823636e-05)"
40,"('menor', -0.0035441299536524513)","('horror', 0.0011261862059578213)","('capital', -0.0001955288086381783)","('panico', 2.402179013235585e-05)","('secuestro', -1.5622892278629537e-05)"
41,"('ruin', 0.006170074605559048)","('arma', -0.003163489421387824)","('un', 6.898277767095824e-05)","('bagazo', 5.141434824148064e-05)","('hecha', 4.687631038519172e-05)"
42,"('ciudad', 0.009838822717377363)","('los', 0.0007382794823921912)","('genera', -8.870006743191883e-06)","('precauciones', -6.567252208680593e-06)","('zonas', -4.597011461020619e-06)"
43,"('la', 0.0)","('policia', 0.0)","('dira', 0.0)","('que', 0.0)","('como', 0.0)"
44,"('bus', -0.0016851486961911698)","('estan', -0.0006203050881281362)","('buen', 0.00016736057946396425)","('los', 0.00016671213888109904)","('colmo', -1.0079511783332867e-05)"
45,"('ciudad', 0.014295695683752522)","('bici', 0.007351713696347533)","('los', 0.0011137059761720917)","('es', -0.00016550228088504338)","('caca', -0.00011149707709347385)"
46,"('hp', -0.0005284923210608166)","('los', 0.0002514013387022402)","('mas', -9.507697618857847e-06)","('lado', 5.636873287286444e-07)","('revolucionarios', 5.225760132232589e-07)"
47,"('paz', 0.006963475363737564)","('ano', 0.001792373252514623)","('mil', 0.0006432392844919473)","('este', -3.0611772423986435e-05)","('sera', -1.9540028597549156e-05)"
48,"('interior', -0.0242071067506831)","('licor', 0.01901218357358083)","('movil', 0.011126535791434551)","('y', 0.0006832371746155246)","('sirve', 0.0006472265403580399)"
49,"('informacion', -0.0010780781192294574)","('los', 0.00022538727843531578)","('recomendaciones', 1.4112858593709333e-06)","('seguridad', 8.082146340597555e-07)","('departamento', 6.097708605342264e-07)"
50,"('ciudad', 0.017806648198508964)","('drogas', 0.01192532998496433)","('desorden', 0.0014015960536929357)","('los', 0.0013522100735276499)","('y', -0.00016878542563370023)"
51,"('celular', 0.004232856214650609)","('sur', 0.004153561572227764)","('arma', -0.0035405042973888036)","('coronavirus', 0.000522583901097891)","('los', 0.0005132351032400378)"
52,"('edad', -0.0016343154368981224)","('medellin', -0.001125322769969159)","('pais', 0.0006490817537451783)","('cali', 0.0001722447790066191)","('las', 1.589548502932126e-05)"
53,"('manos', -0.0011190525157027504)","('asi', -0.001009603389338732)","('sin', -0.0002743208945247825)","('no', 8.85814430421206e-06)","('medida', 8.379096786349306e-06)"
54,"('son', 0.015799034348873687)","('medellin', -0.0060203811349481716)","('florez', 0.0008890628370206446)","('publica', 9.803076817118436e-05)","('ingresar', 8.205828630096767e-05)"
55,"('inmundos', -1.5228047258735606e-34)","('vandalos', 1.212793225682377e-34)","('basofias', -9.664348455701342e-35)","('sociales', 2.748984223669993e-35)","('drogos', 8.622101800337765e-36)"
56,"('son', 0.05287638896436595)","('actor', 0.02944736781329777)","('formacion', 0.028322068852039455)","('drogadiccion', -0.014373405570401196)","('tv', 0.004229396884895724)"
57,"('los', 0.0002765812532239598)","('un', 4.418945666838125e-08)","('toxico', 3.763221505769229e-08)","('inseguro', 3.3064008803907006e-08)","('sobrepoblado', 3.286840792956363e-08)"
58,"('mal', -0.0008926907752685847)","('antro', -0.00068419312445567)","('drogadiccion', -0.0006827672942763987)","('corrupcion', 0.00013200909937666666)","('y', 3.7028270072359755e-06)"
59,"('ladron', -0.0008972745865850215)","('estacion', -0.0007128091836068967)","('mujer', -0.0004290045126228043)","('que', -7.896210426581564e-06)","('el', -6.278176830114888e-06)"
60,"('mujer', -0.0007117247086508203)","('los', 0.00024352310780534025)","('emocionalmente', 3.6138984830510446e-07)","('sexualmente', 3.322998549438741e-07)","('casos', 2.894500738757183e-07)"
61,"('sexual', -0.002046851551345597)","('interpersonal', 0.00017943548720207684)","('hasta', 2.700796402914146e-06)","('feminicidios', 1.6031142128311581e-06)","('para', 1.5527093718180898e-06)"
62,"('superior', 0.002313235411073578)","('educacion', 0.0018029993983076922)","('hoy', -0.001516387883925083)","('hp', -0.0008065186909139251)","('los', 0.0003737067965260773)"
63,"('menor', -0.0025457482598289704)","('ied', 0.0013394720677361277)","('edad', -0.0012066609014794536)","('cai', -0.0006048390508342805)","('estan', -0.00043937159525911623)"
64,"('col', -0.0008046264541834907)","('interior', -0.0007300006738228986)","('institucion', -0.0005295654524552329)","('hoy', -0.00013833686515551626)","('poco', 3.191034172521857e-05)"
65,"('trancon', -0.0032904063949265737)","('fds', 0.0027301791333663094)","('hay', 5.0599459323028154e-05)","('agarradero', -4.9133280397944045e-05)","('trafico', 3.3675364990771275e-05)"
66,"('dos', -0.0006011629822318586)","('la', -1.225224299255657e-07)","('policia', -1.085016844374018e-07)","('auxiliar', -1.0038527084317835e-07)","('de', -7.520800249421604e-08)"
67,"('habitacion', 0.007106315725799231)","('lugar', -0.002369267077243523)","('vez', -0.0023676569911696655)","('anos', -0.002139857962669026)","('aqui', 0.0011859491194413975)"
68,"('celular', 0.0029422799772144317)","('andar', -0.0008048228050429882)","('el', 1.6088762450899914e-05)","('de', 6.3523398868741975e-06)","('me', 5.981929348077221e-06)"
69,"('volver', 0.004837751894127368)","('van', 0.0016388623286001794)","('cuando', -1.7334493500834806e-05)","('de', -1.431899965292655e-05)","('estos', -6.836787305716869e-06)"
70,"('son', 0.025266465211762117)","('movil', 0.01525128698625539)","('bronx', -0.01381489643609315)","('pero', 0.00048520544813439667)","('no', -0.00036682117237586345)"
71,"('adiccion', 0.011850478539623855)","('kawaii', 0.011783720548357962)","('celular', 0.010256934863223073)","('los', 0.0010537153095358722)","('encontre', -0.0002445909832877276)"
72,"('manos', -0.0016278142581401473)","('peor', -0.0012585649341653547)","('social', 0.0012423749712450471)","('sin', -0.0003755697249770247)","('ahi', -0.00017146911372306416)"
73,"('asi', -0.0015475111094042351)","('operaba', -2.6167068182810655e-07)","('banda', -2.5814271401357524e-07)","('la', -1.3842063324036885e-07)","('temible', -1.153190270279421e-07)"
74,"('desarticulan', 1.382783028003999e-34)","('dedicada', 6.018819666206213e-35)","('cosquilleo', 5.660340065515823e-35)","('al', 1.9976287700210907e-35)","('banda', 8.633800597283474e-36)"
75,"('la', 0.0)","('calle', 0.0)","('taponada', 0.0)","('por', 0.0)","('semaforos', 0.0)"
76,"('santi', 0.020366173368080172)","('nos', 0.012601724278261936)","('es', -0.0002530266951123077)","('callados', -0.0002208418112607905)","('en', -0.00011964526822932751)"
77,"('imbecil', 0.008649665149528127)","('seguir', -0.0074428660471124565)","('man', 0.0015921073138973664)","('pido', 0.00013131565011394476)","('denunciado', 0.00011505071844528606)"
78,"('usted', 0.00457032212675794)","('van', 0.0018469469449626664)","('ano', 0.0016586408879316614)","('los', 0.0006315205163229183)","('com', 0.0006015288799926058)"
79,"('ciudad', 0.012527915224161313)","('opcion', 0.00435832232861771)","('real', 0.0009487706184349297)","('inseguridad', -8.077195354860706e-05)","('no', -4.057330500490518e-05)"
80,"('edad', -0.0010197083133306512)","('ley', -0.000992208356466952)","('hoy', -0.0004386722210834629)","('del', -1.3689768325810728e-05)","('de', 1.3407118683359907e-05)"
81,"('edad', -0.0010192592398056664)","('ley', -0.0009904023587818003)","('hoy', -0.00044006266744561474)","('estudiantes', 1.569259195714184e-05)","('policias', -1.471085437825861e-05)"
82,"('mente', -3.3164330846169817e-34)","('el', 2.5100971663448697e-34)","('en', -2.214666860282401e-34)","('tenian', 2.1631533805675494e-34)","('seguramente', -4.131961875820481e-35)"
83,"('accion', 0.015579456783088756)","('cc', 0.010510945744905253)","('hoy', -0.00451748762124302)","('tres', 0.002281934620046915)","('los', 0.0013100462793841565)"
84,"('dias', -0.0013319512867398095)","('los', 0.00021499535998208334)","('por', -1.3258758319577734e-06)","('cuanta', 1.1793310083296526e-06)","('yerba', 1.1184826251850624e-06)"
85,"('asco', -0.0015000381353357203)","('da', -0.001116792848136005)","('los', 0.0001180386794638548)","('ataca', -1.723411401856803e-05)","('estupida', 1.305365993878174e-05)"
86,"('conozca', 0.0)","('la', 0.0)","('historia', 0.0)","('de', 0.0)","('pareja', 0.0)"
87,"('cayeron', 0.004363358403436781)","('los', 0.00048675034109156947)","('del', -4.4591059682537955e-06)","('en', -3.3019504239358055e-06)","('de', -2.881914914172022e-06)"
88,"('medellin', -0.0012907810686475518)","('descaro', -2.6383447548719856e-07)","('que', -2.5889423631687076e-07)","('habitante', -2.360776665873533e-07)","('de', -2.1940996818648973e-07)"
89,"('comision', 0.02670760128374055)","('distrital', 0.013127518569963569)","('administracion', 0.008522498097961347)","('mes', 0.006570851774360917)","('tuvo', 0.0005178479104464893)"
90,"('da', -0.0022453360684249165)","('dia', 0.0014322684993203871)","('hoy', -0.0009466266739980689)","('mejor', 0.00043739772922584763)","('los', 0.0002538935639971802)"
91,"('nacional', 7.282311975199385e-05)","('la', 1.6442161141849234e-08)","('estudiantes', 1.5226507579084453e-08)","('universidad', 1.453354281084737e-08)","('de', 8.104011799016958e-09)"
92,"('favor', 0.0026147811400287686)","('la', 6.947517038380719e-07)","('luminarias', 5.349982297102506e-07)","('calle', 4.87686458443819e-07)","('de', 4.752695798417922e-07)"
93,"('lider', 0.008867725601427708)","('celular', 0.007766103441413776)","('social', 0.0065610933333135535)","('ser', -0.0038413014035236404)","('defensor', -0.0016484230001995693)"
94,"('nos', 0.0031769608472682117)","('dias', -0.002118596208512443)","('estar', 0.0016227786330582008)","('ser', -0.0014816443131019773)","('mujer', -0.0009654867842120349)"
95,"('poblacion', 0.005717213242764351)","('pais', 0.002004378796000425)","('ilegal', -0.0011584502214465153)","('es', -3.324988378369841e-05)","('patrocinador', 3.1765889332811005e-05)"
96,"('son', 0.022194949553687865)","('sexual', -0.01536697194929194)","('alzar', 0.01191947400591587)","('los', 0.0013165531354995424)","('participemos', 0.0007009284609118551)"
97,"('parte', 7.722580193917093e-34)","('por', 3.616661164543874e-34)","('robo', 2.041760610314999e-34)","('investigan', 1.9681266262864143e-34)","('presunto', -8.486988653704132e-35)"
98,"('es', 0.0)","('que', 0.0)","('salio', 0.0)","('drogada', 0.0)","('del', 0.0)"
99,"('son', 0.02524194961947311)","('da', -0.014334073577738764)","('drogas', 0.013631987967715637)","('ver', 0.0016369169091469157)","('impresion', 0.0014144598108754214)"
100,"('condicion', 0.0010603503197045502)","('aumenta', 2.8917236165500923e-07)","('no', 2.512827568677771e-07)","('atentos', 1.983903230315625e-07)","('la', 1.941437567492289e-07)"
101,"('sitp', -0.002845121705236301)","('bus', -0.0014347831208468718)","('sur', 0.001160999028017227)","('autoridades', 4.629862498302664e-05)","('engorroso', -4.479411041063769e-05)"
102,"('bus', -0.0032543719285038704)","('re', 0.002983819602678945)","('atencion', 0.0017686597062530503)","('dio', -0.000934638299886699)","('dos', -0.0008213666063030706)"
103,"('beat', 0.0038359662065850166)","('conductor', -0.0007677381083006253)","('en', 1.0635298768400057e-05)","('y', 9.873393642331208e-06)","('un', 3.314356859871531e-06)"
104,"('ciudad', 0.016831050803844866)","('nos', 0.01142537019274048)","('los', 0.0012730298895170002)","('el', 0.0002358699227796575)","('tombos', -0.00017275010703614953)"
105,"('hoy', -0.0009188948863154435)","('garciam', 0.0002341756823529873)","('esta', 1.0967007764657668e-06)","('que', -9.032278067121336e-07)","('secretaria', 8.182792303142427e-07)"
106,"('unidad', 0.003405650806134977)","('va', -0.002330370589390834)","('los', 0.00036767068259062113)","('probabilidades', 2.4632027594645153e-05)","('de', 2.042675613433395e-05)"
107,"('psicosis', 0.007286573559778257)","('paralisis', 0.00718599221155391)","('como', -0.00011467189758044514)","('hioscina', -7.547213401328761e-05)","('o', 5.2222828301426494e-05)"
108,"('estan', -0.0008751930606529751)","('los', 0.00023540054784819262)","('publicidad', 1.0723430618587338e-06)","('darte', -7.516442449476841e-07)","('plata', 5.364988968926371e-07)"
109,"('celular', 0.0032368961017291632)","('roba', 3.181102361235143e-07)","('un', 2.39449750730157e-07)","('se', 1.4161590426587367e-07)","('quien', 7.860648391816607e-08)"
110,"('caos', 0.1267276905139834)","('ciudad', 0.11018408027248539)","('nos', 0.07055118433961699)","('distrital', 0.05841846815119769)","('administracion', 0.03771034283757502)"
111,"('taxi', -0.0013001752317230212)","('a', -1.77430939121455e-07)","('estadounidense', -1.320299200859062e-07)","('y', -1.310662127171467e-07)","('llego', -1.0657074595604218e-07)"
112,"('anos', -0.0009080935272649265)","('hoy', -0.0008212413397342069)","('pues', 0.00042886549815771024)","('shock', 0.00023328702819287717)","('ahi', -0.00022038707361039336)"
113,"('algun', -0.0011965370297729767)","('peor', -0.0008324087763535046)","('va', -0.000739466802390001)","('mal', -0.000734584699919603)","('dia', 0.0007137186537150336)"
114,"('favor', 0.0026050172145776493)","('ahi', -0.00043509066603510794)","('los', 0.0003842985840198029)","('de', -4.416214844619751e-06)","('por', 3.815691853750293e-06)"
115,"('pm', -0.0030872531841075745)","('bus', -0.002820069987552915)","('wev', 0.0028061647198766456)","('eitb', 0.002765877009070732)","('fin', -0.002170488734883603)"
116,"('admitalon', 0.023658110997898583)","('paz', 0.01754354406987002)","('una', -0.0004477442521898211)","('media', 0.0003741596514981566)","('se', -0.00026548776190574646)"
117,"('son', 0.020417373308633746)","('los', 0.0012239500567791332)","('integrantes', -2.970823437154094e-05)","('que', 1.840270635166091e-05)","('temida', -1.2460468299965384e-05)"
118,"('celular', 0.003236422054284401)","('fijo', -9.604467400873031e-07)","('el', -8.448457839234638e-07)","('robarles', -8.158223870051071e-07)","('por', -8.116782914570338e-07)"
119,"('caos', 0.057518270226969516)","('ciudad', 0.04916371013402485)","('poblacion', 0.03684442785662407)","('contaminacion', -0.0186468212838101)","('facil', 0.003925539034390597)"
120,"('parque', 0.00028016674217331796)","('nacional', 7.650204972568755e-05)","('ejercicio', 1.286548801454498e-07)","('seguimos', -3.6394087226167014e-08)","('con', 1.3074808263307338e-08)"
121,"('son', 0.02783754076819326)","('algun', -0.0168008730955767)","('cual', 0.015193071241123212)","('dia', 0.009627777668550344)","('va', -0.009535744422686433)"
122,"('sexual', -0.0035690173527146408)","('bo', 0.0028567847157177076)","('los', 0.00031833631773377224)","('situaciones', 3.2684876778527305e-05)","('medidas', 3.2345404579873106e-05)"
123,"('violacion', -0.0008726091708364974)","('dolor', 0.0002499041537966732)","('los', 0.0002495628167113806)","('de', 1.5274365460720372e-06)","('maldito', -1.333023215197417e-06)"
124,"('amo', 0.032972035171480424)","('ciudad', 0.03068778308736223)","('peor', -0.01590069091362324)","('pais', 0.008487179974231549)","('mejor', 0.004154679668830212)"
125,"('smog', 0.0100775407312743)","('bus', -0.007045988555046954)","('da', -0.006406071501792592)","('nos', 0.006397378097406905)","('los', 0.0007442224134025745)"
126,"('son', 0.02959090938343217)","('esmad', 0.0116931826317664)","('parque', 0.001711746852495507)","('nacional', 0.00034248918944614483)","('o', 0.0003041246347831539)"
127,"('dos', -0.0006011322668845595)","('desarticula', -9.741769267945469e-08)","('de', -9.734144500707107e-08)","('grupos', -8.751573682618435e-08)","('delincuencia', -7.432448117730734e-08)"
128,"('debil', 0.00437165984746366)","('los', 0.00047478575498240334)","('es', 6.3179401368072326e-06)","('xs', -3.687355242514176e-06)","('y', -3.620120210491801e-06)"
129,"('sln', 0.00027658085996584)","('pura', 7.230259884746012e-08)","('el', 5.4869904887361447e-08)","('de', 5.268303617498924e-08)","('demagogia', 3.799010903637389e-08)"
130,"('vias', 0.0035635942711720677)","('parque', 0.00044603270049946135)","('nacional', 0.00012262288327575578)","('cientos', 4.677639188180703e-06)","('este', -2.6203834660343644e-06)"
131,"('col', -0.0051067871706776975)","('actuacion', 0.002033513473287493)","('investigar', 4.406601463803117e-05)","('ninas', 4.251119712366789e-05)","('y', -3.6049552424471944e-05)"
132,"('carcel', -0.001604517494746495)","('los', 0.00020033667756062196)","('video', 1.905133019279348e-06)","('que', 1.7157363815613574e-06)","('fumando', 1.6491170507514396e-06)"
133,"('los', 0.00027656049607395017)","('todos', 6.552010032098887e-08)","('hay', 6.538806791804828e-08)","('que', 4.533862836998085e-08)","('reportar', 4.0107724201663406e-08)"
134,"('es', 0.0)","('un', 0.0)","('espacio', 0.0)","('publico', 0.0)","('cerrrado', 0.0)"
135,"('va', -0.0016303956505136186)","('dia', 0.0015544695819694223)","('ayer', -0.0009115010953665585)","('mejor', 0.0004698528477659459)","('y', -1.8676167550399467e-05)"
136,"('roosevelt', 0.03744983726397964)","('poblacion', 0.027442134725978014)","('circular', 0.0238118374977815)","('gente', -0.0006405864560053308)","('a', 0.0006170366531044935)"
137,"('razon', 0.006776356369400185)","('tiene', 2.503368375941432e-06)","('toda', 1.8021373624632252e-06)","('dr', 1.6893237902038346e-06)","('la', 1.2982150945776767e-06)"
138,"('edad', -0.0010092853470076713)","('oposicion', -0.0005222195768549663)","('anos', -0.0004926219015810754)","('ser', -0.0004893057878904555)","('chad', 0.00011145423628529653)"
139,"('son', 0.024494949799990343)","('familiar', 0.012963897414224)","('anos', -0.0068962044125631325)","('violacion', -0.0054102034042414725)","('pais', 0.004853780010832216)"
140,"('son', 0.016130329286601353)","('lopez', 0.010127536380612985)","('asi', -0.0076402712316393905)","('plan', -0.006739210918560217)","('lugar', -0.0042976985584567105)"
141,"('senor', -0.0003793980659553335)","('ex', 0.0002732062835866752)","('los', 0.00027263807430487217)","('lo', -9.80915112505624e-07)","('con', 7.083755020512875e-07)"
142,"('anos', -0.0009431920011534235)","('dos', -0.0005447697694673401)","('los', 0.00021341179060276288)","('hombre', 0.00021145134187476098)","('bogota', 2.165857057130813e-06)"
143,"('reunion', 0.0042279487107753505)","('sector', -0.001764194790840261)","('pais', 0.001684922770632321)","('capital', -0.0005224713145004749)","('director', 0.0004557661206214726)"
144,"('usa', -0.0016150119598056362)","('algun', -0.001402670129306557)","('usar', 0.0012925221349755363)","('va', -0.0008117518144857857)","('mujer', -0.00037867791733570946)"
145,"('son', 0.15215982888620772)","('transnacional', 0.12946381973183813)","('ej', 0.12597307501565302)","('app', 0.07401956802561771)","('ningun', -0.06929789929958301)"
146,"('favor', 0.0028700527256077155)","('los', 0.0004253972897732406)","('super', 0.0004250297004752403)","('mas', -1.2772736656174568e-05)","('cosquillean', -5.490028292195381e-06)"
147,"('interior', -0.011543989889735847)","('lider', 0.004991816901629625)","('celular', 0.004178192280639269)","('social', 0.003423279440726622)","('ver', 0.0006712017238141785)"
148,"('celular', 0.003351198590198766)","('bici', 0.002963270107022044)","('dias', -0.0027071889440771994)","('hoy', -0.0017218379529388165)","('situacion', 0.0008439836856302947)"
149,"('mujer', -0.0007101972849286375)","('hombre', 0.00024284212920290532)","('al', 6.349382963384554e-07)","('para', 5.90003411133146e-07)","('esa', 4.2642044538859707e-07)"
150,"('usd', 0.014938560621491266)","('celular', 0.007917266743654896)","('mal', -0.006256093906262506)","('anda', 0.001079785107563)","('pareja', -0.0002777426924345715)"
151,"('vial', 0.06994886101480007)","('iluminacion', 0.03511852809401368)","('senalizacion', 0.034831049074023485)","('los', 0.004394422434533487)","('de', -0.0006862818190283239)"
152,"('produccion', 0.03484897343100177)","('ciudad', 0.032046330932967056)","('manos', -0.022054341715337294)","('bici', 0.016245119498202516)","('bien', 0.0060018820859149905)"
153,"('esmad', 0.00257877037960459)","('y', 5.17958976276503e-07)","('del', 5.126120704425943e-07)","('en', 3.97637890578983e-07)","('lo', 3.594523234284964e-07)"
154,"('da', -0.001139012190927911)","('peor', -0.0008826718996394988)","('estan', -0.0004540578126068872)","('temor', 0.00013351924215559063)","('transmilenio', -1.3788285425154253e-05)"
155,"('jardin', 0.003591400432883397)","('infantil', 0.001694982357472111)","('los', 0.0005052432429312335)","('llevaron', -1.2322031028447262e-05)","('dinero', -1.22707398276723e-05)"
156,"('dan', -0.0013662643319210445)","('los', 0.00021048091176414937)","('de', 2.0180781184969303e-06)","('nacionalidad', 1.994061309472851e-06)","('la', 1.8313291058508225e-06)"
157,"('son', 0.019210743994126273)","('casi', -0.0003435280671806495)","('para', 1.5344964402991637e-05)","('pandemia', 1.0206764824523836e-05)","('mujeres', 9.347829222172483e-06)"
158,"('institucion', -0.0029322109929549494)","('sexual', -0.0022045715689847528)","('superior', 0.0012450617836489233)","('normal', 0.0008969327570562901)","('situacion', 0.0003862174583778562)"
159,"('los', 0.00027657534379491977)","('baja', 3.856238084146863e-08)","('pero', 3.302418689417207e-08)","('el', 3.1850232367321355e-08)","('hurto', 5.757042562244896e-09)"
160,"('escolar', 0.00812847379958242)","('bus', -0.0054971403870501135)","('lesionados', 0.00010179905600700808)","('entregan', 8.261408622445202e-05)","('video', 8.041540292164339e-05)"
161,"('menor', -0.00234010940698653)","('lider', 0.0012610475489176543)","('edad', -0.0011411598541101486)","('hoy', -0.0005061894699117489)","('ayer', -0.0004220341266099744)"
162,"('oye', 0.006246114133040488)","('celular', 0.0052914910807603495)","('defensor', -0.001447048879434561)","('arley', 0.0007190573798983522)","('por', -4.812925709944177e-05)"
163,"('sitp', -0.0027068142249633462)","('tiempo', -5.062646885767451e-07)","('el', -4.0968014111269094e-07)","('en', -3.6102937136772426e-07)","('vivo', -2.617692960936965e-07)"
