,feature1,feature2,feature3,feature4,feature5
35,"('los', 0.051420543884271565)","('en', 1.3208934525465735e-05)","('movilizarse', 1.2061101511888266e-05)","('bogota', 1.0208121745542634e-05)","('es', 6.547895004042563e-06)"
36,"('vial', -0.15787776304287074)","('ciudad', -0.10212815642665331)","('los', 0.0077106538313460385)","('implementadas', 0.0038656841101435287)","('actores', -0.003833983189892485)"
37,"('menor', 0.5625730484588457)","('tijeras', 0.00010516821070110588)","('fue', 9.669879790422697e-05)","('con', 7.418901605258978e-05)","('atacado', 2.946556059234113e-05)"
38,"('para', 4.502388708501974e-32)","('en', -2.078733355105668e-32)","('trabajamos', 1.8814167450051868e-32)","('que', 9.14823573982022e-33)","('las', -1.4686658223762039e-33)"
39,"('esmad', -0.13924742117584338)","('usen', -0.026757541897507668)","('quiere', -0.00012932805726665586)","('universidad', -0.00012689322930113648)","('invocan', 4.822782565712829e-05)"
40,"('menor', 0.6211409687635674)","('horror', -0.05846235561336776)","('capital', 0.02060166172915883)","('panico', -0.0033865253522850003)","('secuestro', -0.002986344640159069)"
41,"('arma', -0.15821980177732892)","('ruin', -0.08050880170484669)","('es', -0.0010156728400355104)","('al', 0.0008552835521005636)","('personas', -0.0008362298961618969)"
42,"('ciudad', -0.26065019028011993)","('los', 0.023593457466407376)","('donde', 0.0005474988891463538)","('falta', 0.0004891964329284316)","('panico', -0.000443847511720742)"
43,"('la', 0.0)","('policia', 0.0)","('dira', 0.0)","('que', 0.0)","('como', 0.0)"
44,"('bus', 0.43607333785111546)","('estan', 0.07146539642114595)","('los', 0.03645930380017076)","('buen', 0.013940554792280102)","('ancianos', 0.0027448941173268807)"
45,"('ciudad', -0.1493874051747547)","('bici', -0.11434385735630243)","('los', 0.013785695239995515)","('un', -0.0020686213333906095)","('ciclismo', -0.001897452086507875)"
46,"('mas', 0.09556591593020224)","('los', 0.06662782720849621)","('hp', 0.04103239999014125)","('quieren', 0.0005098557942573258)","('haganlo', -0.0004917015879488403)"
47,"('ano', -0.28285113851099786)","('paz', -0.12716519367587384)","('mil', 0.1010374956739087)","('mas', 0.056422687158352004)","('este', 0.004204434160074363)"
48,"('interior', 0.31784181409783385)","('licor', -0.2754889015971106)","('los', 0.08964049645814881)","('movil', -0.03237114531042469)","('debio', -0.0010110271274677647)"
49,"('informacion', 0.20245457956099058)","('los', 0.028615315170226103)","('prevenir', -0.0004537862518255507)","('de', 0.00045128739805777335)","('a', 0.00040209138298928686)"
50,"('ciudad', -0.27538434266396783)","('los', 0.023682293451670833)","('populismo', 0.0007305168285686866)","('un', -0.0006989336935661366)","('de', 0.00046461999352652086)"
51,"('celular', -0.09210557925296986)","('sur', -0.06481769358777607)","('arma', -0.05529705359479829)","('bogota', 0.00350256763293844)","('los', 0.0033969957714652843)"
52,"('pais', -0.27456238155578)","('medellin', 0.12777748730698796)","('cali', -0.10284685369582262)","('edad', 0.03664182439132738)","('el', -0.0030823114630271816)"
53,"('asi', 0.19169529467435534)","('manos', 0.08602437278273453)","('sin', 0.05623034275552501)","('no', 0.0019118230935913296)","('han', 0.0016038889489951532)"
54,"('florez', 0.17432781006849174)","('son', -0.16563978919972874)","('medellin', 0.15882668568297062)","('la', -0.0017343626250596782)","('debe', -0.0015731895907320549)"
55,"('drogos', 4.241239945991183e-32)","('basofias', 4.11940507042293e-32)","('vandalos', 3.450565417680117e-32)","('sociales', 1.4581688457644702e-32)","('inmundos', 7.959216928912986e-33)"
56,"('mil', 0.2007310394264656)","('actor', -0.18912888144827608)","('drogadiccion', 0.16384001408983215)","('son', -0.151839605416818)","('tv', 0.09248534556485624)"
57,"('los', 0.05141908685651953)","('sobrepoblado', 9.249314070692822e-06)","('inseguro', 8.880944171531904e-06)","('un', 7.79233904715013e-06)","('toxico', 6.999406204166035e-06)"
58,"('mal', 0.18811323643816055)","('antro', 0.1275622873718078)","('drogadiccion', 0.12327833729654551)","('corrupcion', 0.009398378752297794)","('costoso', 0.0015178020615300703)"
59,"('estacion', 0.14438588587541865)","('ladron', 0.09989476506305436)","('mujer', 0.03159230751905733)","('empujo', -0.00025436449189318865)","('delincuente', -0.00021318216532551737)"
60,"('mujer', -0.034722303760474894)","('los', 0.02758840249859335)","('hija', 0.0008183212013745464)","('violencia', -0.0006202708336146737)","('media', 0.0004112836627738654)"
61,"('sexual', 0.1169319990523908)","('interpersonal', 0.03868713285607591)","('para', -0.0005343462295909729)","('violentadas', 0.0003788368725506412)","('muertes', -0.00031681557060132045)"
62,"('hoy', 0.1613972840616771)","('educacion', 0.14088792834470346)","('los', 0.07279004503765253)","('hp', 0.07142424840274449)","('superior', 0.06786843924366467)"
63,"('menor', 0.5178654517346718)","('aqui', -0.25593851759583147)","('ied', -0.15781517660351624)","('estan', 0.07297084069973024)","('cai', -0.046977265409779166)"
64,"('hoy', 0.14229333503709152)","('interior', 0.12365246501170167)","('col', 0.10108590671438417)","('institucion', 0.052429952837737326)","('nacional', 0.029044762788650282)"
65,"('trancon', 0.5213690824054539)","('parece', 0.00015829339755781506)","('no', 0.00013425077592442712)","('que', 0.00010625939453300097)","('les', 7.930355648275549e-05)"
66,"('dos', -0.08629367023607333)","('policia', -1.805892022480902e-05)","('auxiliar', -1.637609985457863e-05)","('la', -1.5591613907455413e-05)","('de', -1.2350187564338945e-05)"
67,"('aqui', -0.2058911018535841)","('lugar', 0.15690959424790896)","('habitacion', -0.14165856501381993)","('vez', -0.11992151042971746)","('parque', 0.10443628064290536)"
68,"('celular', -0.2966285539358621)","('andar', 0.01263093561877215)","('el', 0.00034577009222605683)","('por', 0.00028512165977045165)","('me', 0.00012698085603489814)"
69,"('volver', -0.17032982702687727)","('van', 0.006872791583102062)","('a', 0.0005169489833547369)","('cuando', 0.00044251808679879513)","('estos', 0.00032679728737048194)"
70,"('son', -0.2103722925851037)","('bronx', 0.10018997105347462)","('movil', -0.03035724364414918)","('y', -0.0015565700119768615)","('moleste', 0.0011218729275794912)"
71,"('celular', -0.15868792187417655)","('kawaii', -0.05014804281375003)","('adiccion', -0.04898847209851921)","('los', 0.009830673628524026)","('sufro', -0.003449168330830359)"
72,"('peor', 0.20751835673284202)","('ahi', -0.13517275438504572)","('sin', 0.1299187445894132)","('los', 0.10953996646530927)","('manos', 0.09741690937918124)"
73,"('asi', 0.269799269610591)","('banda', 3.365083733202019e-05)","('temible', 2.884696599230738e-05)","('operaba', 2.4260381592011358e-05)","('la', 2.3306020745516077e-05)"
74,"('desarticulan', 0.0)","('banda', 0.0)","('dedicada', 0.0)","('al', 0.0)","('cosquilleo', 0.0)"
75,"('la', 0.0)","('calle', 0.0)","('taponada', 0.0)","('por', 0.0)","('semaforos', 0.0)"
76,"('santi', -0.22835436876266352)","('todo', -4.584617250013329e-05)","('que', -4.293810637135744e-05)","('haga', -4.0819881239321536e-05)","('lo', -3.957292272427911e-05)"
77,"('seguir', 0.2898755550676974)","('man', -0.22887372064919775)","('imbecil', -0.10939994563811799)","('de', 0.002802514350906229)","('a', -0.0019129644615014315)"
78,"('usted', -0.09886993412329002)","('ano', -0.09455414368672653)","('com', -0.03780777712350469)","('los', 0.010217538614478498)","('se', -0.0049477520363084525)"
79,"('ciudad', -0.30650977539915764)","('opcion', -0.04703984009470726)","('mas', 0.03857495113946768)","('real', 0.019500576510168392)","('como', 0.0024405631291070044)"
80,"('hoy', 0.32309120083065623)","('ley', 0.1640543350453246)","('edad', 0.04527257935614891)","('menores', -0.004205286690905187)","('armados', 0.003150633102662811)"
81,"('hoy', 0.32846465244916834)","('ley', 0.161248546003043)","('edad', 0.047884083781208446)","('que', -0.002107221427663146)","('a', 0.0020772518443831034)"
82,"('seguramente', 1.217515947047315e-31)","('en', 6.397552007690589e-32)","('mente', 5.902019486883743e-32)","('tenian', 4.943160087483527e-32)","('el', 2.7220945474422607e-32)"
83,"('accion', -0.34568041583688536)","('hoy', 0.26770258076588105)","('tres', -0.12300188031207335)","('delincuencial', 0.021822215451761884)","('cc', -0.017488236431379492)"
84,"('dias', 0.3239256618062268)","('los', 0.04879733075635069)","('manosean', 0.00015120918902908353)","('matado', 0.00014101588704020228)","('verdad', -2.1681425415298662e-05)"
85,"('asco', 0.1706115859700248)","('da', 0.16210763834324463)","('mas', 0.11207934990390125)","('los', 0.10479278537793298)","('transmilenio', -0.0012644534815139706)"
86,"('conozca', 0.0)","('la', 0.0)","('historia', 0.0)","('de', 0.0)","('pareja', 0.0)"
87,"('los', 0.05141939369030211)","('cayeron', 9.244405864518851e-06)","('del', 6.971257591110125e-06)","('rojos', 6.492934218347283e-06)","('senalados', 4.009875432585147e-06)"
88,"('medellin', 0.16652488967613813)","('que', 3.844255583122818e-05)","('habitante', 3.69119999206321e-05)","('descaro', 3.5933267123564794e-05)","('de', 1.8069959307857458e-05)"
89,"('distrital', 0.206531463672287)","('administracion', -0.18024102396943087)","('comision', -0.15418378734705987)","('mes', 0.13048540128750102)","('tuvo', 0.002376794746783089)"
90,"('hoy', 0.409535345311867)","('dia', -0.2073920652152857)","('da', 0.18590420693101872)","('los', 0.04207811436089095)","('mejor', 0.023023988765060267)"
91,"('nacional', -0.09009809874736877)","('estudiantes', -2.5154528354283817e-05)","('de', -2.131490771189875e-05)","('universidad', -1.664564848648823e-05)","('la', -1.521611513905752e-05)"
92,"('favor', 0.006834615409280802)","('luminarias', 1.6790982006817042e-06)","('la', 1.5176394144439227e-06)","('calle', 1.4119437798990722e-06)","('de', 1.26052043808902e-06)"
93,"('celular', -0.25237923165098824)","('lider', -0.11062776385716316)","('ddhh', -0.06362538153100858)","('badcrim', 0.05456071754040753)","('qua', 0.054516140749706794)"
94,"('dias', 0.22355845961585588)","('ahi', -0.19477390717793824)","('temor', 0.17350203459307847)","('estar', 0.13689037505327073)","('ser', -0.04852542551353272)"
95,"('poblacion', -0.2863619454859913)","('pais', -0.17336920272877285)","('ilegal', 0.1432358372532012)","('sobre', 0.006726500557513443)","('un', 0.005244155404534546)"
96,"('alzar', -0.22206917788902267)","('son', -0.11551444906821881)","('los', 0.04197205122275282)","('sexual', 0.02635371181525057)","('que', -0.003819591710448966)"
97,"('robo', 1.8817815394173883e-32)","('presunto', 1.5298603809326916e-32)","('por', 6.595618009597999e-33)","('parte', -5.528238546090916e-33)","('investigan', -2.874390292089797e-34)"
98,"('es', 0.0)","('que', 0.0)","('salio', 0.0)","('drogada', 0.0)","('del', 0.0)"
99,"('impresion', -0.15465253883609822)","('son', -0.09892802284217636)","('da', 0.07038821426361659)","('ver', -0.06771736788520048)","('asombro', -0.004307792705313837)"
100,"('condicion', 0.05099244899770828)","('aumenta', 1.3587365145249495e-05)","('no', 1.1142575660658742e-05)","('la', 1.0035348856402167e-05)","('atentos', 8.990476730564891e-06)"
101,"('bus', 0.39196973431259335)","('sitp', 0.2776151775186458)","('sur', -0.16946677437216284)","('mas', 0.06195652450112563)","('un', -0.005025804640336975)"
102,"('bus', 0.49646297760528607)","('atencion', -0.2426190940182154)","('dio', 0.1206821683714172)","('dos', -0.09014533153377748)","('re', 0.06541372016163265)"
103,"('conductor', 0.22507515266142103)","('beat', -0.1455177566143125)","('de', 0.0005307312287288928)","('golpeado', 0.00038466533214570305)","('en', 0.0001996150571437688)"
104,"('ciudad', -0.25961945453556035)","('los', 0.022932865010026254)","('a', -0.0009114144183749776)","('nos', -0.0007309289838538866)","('la', 0.0005831315963053897)"
105,"('hoy', 0.3277521359709845)","('garciam', 0.13068942879292395)","('en', 0.002487215084312873)","('camuflados', 0.001962234617060102)","('seguridad', 0.0014596547080812168)"
106,"('va', 0.4518862368492473)","('unidad', -0.10776880879386498)","('los', 0.059394496068567254)","('se', -0.0008283260383304469)","('el', -0.0006282796717713813)"
107,"('escopolamina', -2.092534824899445e-32)","('lo', 4.828604727486825e-33)","('tambien', -3.994889391868846e-33)","('con', -1.3265128816755537e-33)","('drogo', -1.1037538410348261e-33)"
108,"('estan', 0.1350190289920026)","('los', 0.06148236145330395)","('cuanta', -0.00020432592077037856)","('publicidad', -0.00018535185958801583)","('transmiseria', -0.00012275541958299248)"
109,"('celular', -0.2821254535258541)","('quien', -1.8299863895413565e-05)","('roba', -1.593433904331526e-05)","('un', -1.1291899824352073e-05)","('se', -8.682266649121326e-06)"
110,"('aqui', -0.0739502065810854)","('caos', -0.0519082270576087)","('ciudad', -0.044601467406143534)","('pais', -0.041014690899430314)","('distrital', 0.026905208029121948)"
111,"('taxi', 0.507975408272318)","('llego', 7.53052768144176e-05)","('y', 6.840589030564043e-05)","('estadounidense', 6.76347299668334e-05)","('a', 5.6091965699402926e-05)"
112,"('hoy', 0.40751508380670626)","('ahi', -0.21216041985406098)","('pues', -0.14826844988565382)","('anos', 0.07769554970123013)","('mas', 0.06859063375985218)"
113,"('va', 0.36910988236416875)","('ano', -0.14067170916565455)","('mal', 0.1316003104161148)","('bicis', 0.1209293635556288)","('administracion', -0.08379866185233718)"
114,"('ahi', -0.23285417498167435)","('los', 0.05835658854240083)","('favor', -0.012721585970210987)","('en', 0.000891283103398394)","('piedra', 0.00085463950866036)"
115,"('bus', 0.25107659725178716)","('pm', 0.18553692917220754)","('conductor', 0.07010033915257609)","('fin', -0.06588004943039477)","('ente', 0.04312142517190988)"
116,"('paz', -0.12838083347887125)","('admitalon', -0.09434736504486477)","('delito', -0.0016730871712914062)","('cosa', 0.0015473222176752503)","('al', 0.0015174824899193164)"
117,"('son', -0.2118481033345879)","('los', 0.031695494733116246)","('de', -0.00044936521862111586)","('banda', 0.00042085434618683356)","('ayudaba', 0.00037812363451672026)"
118,"('celular', -0.28206864246689417)","('por', 7.558089601148364e-05)","('fijo', 7.543273221630417e-05)","('el', 7.126019578087131e-05)","('robarles', 5.797689004037175e-05)"
119,"('poblacion', -0.21913099234030356)","('caos', -0.09536308853621032)","('ciudad', -0.079579514149278)","('contaminacion', 0.05311502798662483)","('mas', 0.02400686112079256)"
120,"('parque', 0.17462642374631251)","('nacional', -0.07644971950352392)","('conmemorando', -0.00033783194647553567)","('violencia', -0.00023916764827058205)","('ninas', -0.0001877455668147944)"
121,"('va', 0.41421442673074677)","('algun', 0.25517766451597956)","('dia', -0.21053159035872893)","('cual', -0.17278290583936146)","('son', -0.1704222882029855)"
122,"('sexual', 0.1149757264642167)","('bo', 0.07071971207756995)","('los', 0.04744635700352973)","('que', -0.001116057188637474)","('tomarse', -0.0008779636281131514)"
123,"('dolor', 0.20179498233151952)","('violacion', -0.160009116522102)","('los', 0.04618995554716622)","('e', -0.001076348332617313)","('la', 0.0009535456088832667)"
124,"('ciudad', -0.15771397104226687)","('pais', -0.14939142971459585)","('amo', -0.10743816044052572)","('peor', 0.09944621234495504)","('corrupcion', 0.03952465154437239)"
125,"('bus', 0.6837764165704845)","('smog', -0.10791630785333596)","('da', 0.06348018278277155)","('los', 0.017634152575524645)","('licencia', 0.003998729138007287)"
126,"('son', -0.15406825184871753)","('esmad', -0.11085680573361226)","('parque', 0.07910891047682557)","('nacional', -0.07064506330206208)","('y', -0.0033003358288645254)"
127,"('dos', -0.08629380102883592)","('delincuencia', -1.5836600584092253e-05)","('desarticula', -1.504573209868652e-05)","('grupos', -1.3716741083145575e-05)","('de', -1.2321617397287892e-05)"
128,"('los', 0.10641885667049522)","('debil', 0.0065349723498628765)","('una', 0.00013145007710761348)","('pantalones', 0.00011443440253162242)","('es', -5.839807495378231e-05)"
129,"('sln', 0.005539956694135513)","('el', 1.3842594705629101e-06)","('demagogia', 1.2932193509788686e-06)","('pura', 1.2918837644156573e-06)","('de', 1.0529933058638693e-06)"
130,"('vias', -0.24669760467919502)","('parque', 0.11118090203111734)","('nacional', -0.06863171028019613)","('hombres', 0.0016210206533103107)","('la', -0.0012934339408248476)"
131,"('col', 0.3145334430451166)","('actuacion', 0.08532073791533468)","('presuntos', 0.0015386591334745365)","('contra', 0.0009386138023458041)","('colegio', 0.0008871878995878227)"
132,"('carcel', 0.23169856036892636)","('los', 0.06576892654647114)","('fumando', -0.0003075968956037293)","('de', 0.0003067031570446964)","('ese', 0.0002964402995942859)"
133,"('los', 0.051420974173363485)","('todos', 1.1121684662462622e-05)","('reportar', 9.750213033041113e-06)","('que', 8.955955854020565e-06)","('hay', 6.967421248829702e-06)"
134,"('es', 0.0)","('un', 0.0)","('espacio', 0.0)","('publico', 0.0)","('cerrrado', 0.0)"
135,"('va', 0.35098217425149997)","('ayer', 0.3055252835831917)","('dia', -0.15148785175774926)","('mejor', 0.06007109418694438)","('la', -0.004712657335259865)"
136,"('poblacion', -0.19879640938076254)","('roosevelt', -0.05417362795535575)","('ud', -0.002424799623375603)","('poner', 0.0017984495889025256)","('y', -0.0016647048365665393)"
137,"('razon', -0.2696233749780167)","('la', -7.965176624840917e-05)","('dr', -6.350178601437903e-05)","('toda', -5.645187364526505e-05)","('tiene', -4.25075026188478e-05)"
138,"('oposicion', 0.19612259927186274)","('chad', 0.1864178849777385)","('anos', 0.06409552262203527)","('edad', 0.025447317354953338)","('ser', 0.006207449649521393)"
139,"('pais', -0.08517576935024393)","('familiar', -0.0725833938136349)","('son', -0.0636248979410163)","('anos', 0.027562199284320812)","('violacion', -0.023517428317410157)"
140,"('lugar', 0.14903149687819872)","('asi', 0.14891000706710902)","('plan', 0.06855916959140358)","('son', -0.06425506941954774)","('lopez', -0.02772319987798884)"
141,"('senor', 0.3229591520276867)","('los', 0.048996356374620756)","('ex', -0.010319159578217113)","('pero', 0.0004881093165277616)","('refugio', -0.00021028676574616934)"
142,"('anos', 0.13998785124213697)","('dos', -0.08175895037661388)","('los', 0.058997892141092786)","('a', -0.0010180905291499428)","('nino', -0.0005057743580780301)"
143,"('pais', -0.10670611571252775)","('director', -0.07800378922707829)","('reunion', -0.032726966854506545)","('sector', -0.023106561558188916)","('capital', 0.003501687313415617)"
144,"('va', 0.3771452656408076)","('algun', 0.18252894902766414)","('usar', -0.1521316078278835)","('usa', 0.14372488255071453)","('mujer', -0.012317892579662572)"
145,"('ningun', 0.38939604375560216)","('son', -0.16912339708554047)","('transnacional', -0.13167061966597757)","('ej', -0.13065646946010956)","('app', -0.02896379305040358)"
146,"('super', 0.11543794625066087)","('mas', 0.10471551924980016)","('los', 0.062297211557807416)","('favor', 0.009845640136968299)","('matar', 0.0005417174654839195)"
147,"('celular', -0.2121202685758822)","('interior', 0.0987067192154251)","('lider', -0.09720376285678939)","('ver', -0.052036998787366374)","('social', -0.03194901250980357)"
148,"('celular', -0.3540670003722906)","('hoy', 0.26892087321839786)","('dias', 0.19252428998517412)","('bici', -0.10203980291307314)","('sin', 0.07537833608235714)"
149,"('mujer', 0.015287960920609585)","('hombre', 0.000446652856559736)","('basa', 4.5515370004535674e-06)","('esa', 4.31170088161419e-06)","('manera', 1.9844330076067987e-06)"
150,"('celular', -0.3348399974737901)","('mal', 0.08546970773423342)","('usd', -0.043690889757090304)","('anda', -0.034802829065680815)","('revisa', -0.004386448689704278)"
151,"('vial', -0.14189801809831237)","('senalizacion', -0.07789727592794864)","('iluminacion', -0.07694162719487135)","('los', 0.02278820083352666)","('mas', 0.02193626072948246)"
152,"('ciudad', -0.21065029909771005)","('produccion', -0.1737727831791429)","('bien', 0.1460586829504848)","('manos', 0.07460041974897925)","('bici', -0.07148818632157593)"
153,"('esmad', -0.13657962816216418)","('en', -3.190013085151246e-05)","('del', -2.0983973756471478e-05)","('lo', -2.084368782548086e-05)","('y', -1.2225302702027849e-05)"
154,"('peor', 0.21485020760653717)","('temor', 0.11429660690896278)","('da', 0.0996695094521309)","('estan', 0.06373592056199924)","('como', 0.002073549612275213)"
155,"('jardin', -0.1324202348379426)","('los', 0.043466047625823345)","('infantil', -0.019737954779982452)","('llevaron', 0.000385269448304661)","('se', -0.00035927098359341187)"
156,"('los', 0.048063328782157695)","('dan', 0.02028927062104187)","('nacionalidad', 9.219538443433336e-05)","('ladrones', 7.932319459400023e-05)","('de', 7.146843708276476e-05)"
157,"('casi', 0.2840034116181587)","('son', -0.20822340573645587)","('en', -0.0004531104969757371)","('ellas', 0.0004113736252405669)","('de', 0.00021118617384304023)"
158,"('superior', 0.1149693031213603)","('institucion', 0.058434377348714935)","('sexual', -0.04831363220954185)","('normal', 0.01262628422241349)","('situacion', -0.006018397007839805)"
159,"('los', 0.05142221736264753)","('baja', 7.237163419058803e-06)","('hurto', 5.312400240682602e-06)","('el', 3.883003430351014e-06)","('pero', 3.8786986552321486e-06)"
160,"('bus', 0.5910955191010119)","('escolar', -0.09830546838832585)","('parte', -0.0011776567151459665)","('video', -0.0011163585654346893)","('el', 0.0008950267390025045)"
161,"('menor', 0.3359490436183796)","('ayer', 0.19704713809229896)","('hoy', 0.1830441429375073)","('lider', -0.17007015266188566)","('mas', 0.04018122680401908)"
162,"('celular', -0.17661950503626392)","('oye', -0.16234025218417727)","('defensor', 0.03785603845091787)","('arley', 0.008995064856502177)","('arango', 0.0064813142640686395)"
163,"('sitp', 0.41199383273620366)","('en', 6.449809575838613e-05)","('tiempo', 4.705280965155612e-05)","('el', 4.204502731178896e-05)","('vivo', 2.0812018744045717e-05)"
164,"('estan', 0.10328788840668308)","('mas', 0.0812907728196082)","('dis', -0.06280667446648862)","('en', 0.0004923328147125352)","('anuncia', 0.0004820621507329381)"
165,"('medellin', 0.16653143765625691)","('habria', 3.58673829157318e-05)","('de', 3.40314443731879e-05)","('calle', 2.9363828497701437e-05)","('habitante', 1.730323798554306e-05)"
166,"('paz', -0.17742515610965423)","('especial', -0.16944773627158527)","('jurisdiccion', 0.16414424665154362)","('sexual', 0.09680091758754514)","('nacional', -0.06788056156436377)"
167,"('estar', 0.15952078752179769)","('deben', 9.660690003864893e-06)","('en', 9.359307158854363e-06)","('ya', -3.16444367877608e-06)","('libertad', 5.244527511072127e-07)"
168,"('sitp', 0.3633026232336782)","('sur', -0.19764885351930905)","('pension', 0.14499573208405436)","('voraz', 0.09146913673022729)","('arder', 0.09104298144079852)"
169,"('planton', -0.30667184157714655)","('jardin', -0.05274700138168358)","('bachelard', 0.04371911355276654)","('gaston', 0.042160378122199464)","('las', 0.0031400218533671107)"
