,feature1,feature2,feature3,feature4,feature5
45,"('bici', -0.00447438650930113)","('ciudad', -0.0015167326551758014)","('los', 0.00011812591384023021)","('no', -6.027129563410212e-06)","('caca', 3.134763510736532e-06)"
46,"('mas', -0.007068344053500452)","('hp', -0.0013188273583509304)","('los', 6.477209129998474e-05)","('lado', -1.874372578835536e-05)","('personas', 1.0068932161356157e-05)"
47,"('mas', -0.009238531025013109)","('paz', 0.007336282051463446)","('mil', -0.004196704656824583)","('ano', 0.003111740423273263)","('casas', 9.267091639127792e-05)"
48,"('movil', 0.009271751270610695)","('interior', -0.001577112432642964)","('licor', -0.0005049642779002044)","('los', 0.0002567403078051823)","('delincuentes', 1.3676814998509409e-05)"
49,"('informacion', 0.0038685032942813347)","('los', 5.0129232644720295e-05)","('del', 2.4885192771504647e-06)","('delitos', 2.262122878833208e-06)","('de', -6.419618290243467e-07)"
50,"('ciudad', -0.0017025819023670356)","('desorden', 0.0006021170245615447)","('los', 0.00012513163118708196)","('inseguridad', -7.943567554289627e-07)","('ramplante', 2.471744994250254e-07)"
51,"('sur', 0.010033345453486183)","('celular', -0.00817275088850634)","('arma', -0.0031148848555573702)","('coronavirus', -0.0012365596598267166)","('los', 0.00010726181742952586)"
52,"('pais', -0.0034384355906138977)","('edad', -0.003344161800682247)","('cali', -0.0019500246245473265)","('medellin', -5.205883711124774e-05)","('de', -2.7811229495810033e-05)"
53,"('asi', -0.005656089095191316)","('sin', -0.0019577898625090123)","('manos', -0.0005785218702851709)","('situaciones', 1.3102254735433936e-05)","('tipo', 1.1298118789115621e-05)"
54,"('son', -0.0005732207808143156)","('medellin', -0.0005024448776603129)","('florez', -0.00013514059180884033)","('ya', 1.0417127921670017e-05)","('delincuentes', -8.953113609249011e-06)"
55,"('drogos', 0.0)","('inmundos', 0.0)","('basofias', 0.0)","('sociales', 0.0)","('vandalos', 0.0)"
56,"('mil', -0.003839401248056143)","('drogadiccion', -0.000637995563885581)","('son', -0.0003996248894339674)","('actor', -0.00014066427255518595)","('tv', -0.00012402747619669904)"
57,"('los', 0.00010796258358853734)","('un', 2.101045568651766e-08)","('sobrepoblado', 1.7190179509524594e-08)","('toxico', 1.3557795254814454e-08)","('inseguro', 1.147392225202002e-08)"
58,"('mal', -0.003993781316915541)","('corrupcion', -0.0021227036215366456)","('drogadiccion', -0.0005706279146391537)","('antro', -0.000393185440429245)","('costoso', -1.5280557916265476e-05)"
59,"('mujer', 0.013934491600729881)","('estacion', -0.004479356130944956)","('ladron', 0.0002413453761640448)","('termino', -1.6059318712215236e-05)","('que', 1.4487743355854378e-05)"
60,"('mujer', 0.0628218733798205)","('los', 0.0002335403652641945)","('ya', 1.9241201474520865e-05)","('de', 1.1959874048800585e-05)","('hija', 8.412998983397605e-06)"
61,"('sexual', 0.004383127098375694)","('interpersonal', 0.00015629428189195923)","('mujeres', -2.0794688770785558e-06)","('para', -1.0141255944844197e-06)","('finales', -9.716350302868701e-07)"
62,"('hoy', 0.0044479636508561885)","('hp', -0.0033104344975832876)","('superior', -0.0021308821684473452)","('educacion', -0.0016164911369395524)","('los', 8.889341114238559e-05)"
63,"('estan', -0.005858914678443516)","('menor', -0.003206180059542434)","('edad', -0.00286298540997064)","('aqui', -0.0012061372813362502)","('ied', 0.0009028987150983103)"
64,"('hoy', 0.004611663804086618)","('nacional', 0.003836048896463907)","('col', -0.003119649125015401)","('interior', -0.0023302454862631863)","('institucion', -0.0022538840609593164)"
65,"('trancon', -0.002897113025720927)","('les', -8.497669844348561e-07)","('parece', -6.938804102796463e-07)","('no', -6.903614400867909e-07)","('que', -6.024250615266696e-07)"
66,"('dos', 0.007368235097181443)","('policia', 1.6968649635883303e-06)","('la', 1.5906998429336803e-06)","('auxiliar', 1.2786363710543912e-06)","('de', 1.235625762327202e-06)"
67,"('dos', 0.006263869369939309)","('anos', -0.0043187327073401305)","('vez', 0.004029634342108687)","('lugar', -0.0034487659617155417)","('aqui', -0.0018823931152504155)"
68,"('celular', -0.006427461862179591)","('andar', -0.0006656441257922143)","('por', 1.3369418174269523e-06)","('robaron', 4.880981136050134e-07)","('borracha', 6.73851753241867e-08)"
69,"('van', -0.0024991504831305008)","('volver', 0.0013402213823173483)","('estos', 3.4853892395074152e-06)","('a', 2.531091294882455e-06)","('captura', 2.350356929177658e-06)"
70,"('movil', 0.009342755043059746)","('son', -0.001252084060904036)","('bronx', 2.6176448550193517e-05)","('esos', 1.2557419850875576e-05)","('estamos', -9.892879424461853e-06)"
71,"('celular', -0.00737563005397301)","('kawaii', 0.00015261252669899995)","('adiccion', 0.00015093461899042242)","('los', 0.00015027223951687068)","('encontre', 1.5129515492602957e-05)"
72,"('sin', -0.0020988609489160114)","('ahi', -0.001943519983049411)","('social', -0.0016795182278997094)","('peor', -0.000903916190950418)","('manos', -0.0006066360869950854)"
73,"('asi', -0.0062798179985191094)","('operaba', -9.744602686601627e-07)","('banda', -9.213465485982804e-07)","('la', -8.15692088982339e-07)","('temible', -6.449379560235624e-07)"
74,"('desarticulan', 0.0)","('banda', 0.0)","('dedicada', 0.0)","('al', 0.0)","('cosquilleo', 0.0)"
75,"('por', 1.9380790845053152e-33)","('taponada', 1.7881708375190524e-33)","('la', 1.6878763411306674e-33)","('semaforos', -2.9979953351722325e-34)","('calle', -2.492308477035207e-34)"
76,"('santi', -0.00010337001170492413)","('lo', -2.7202023514969402e-08)","('haga', -2.2627282196559166e-08)","('que', -2.044461350200403e-08)","('todo', -1.5250782820603996e-08)"
77,"('man', -0.0024094118117854715)","('seguir', -0.001462919702488009)","('imbecil', -0.00027990983711854826)","('una', -5.834936182484898e-06)","('su', 4.772840311552614e-06)"
78,"('usted', -0.004710973674176719)","('ano', 0.002586832374009688)","('van', -0.002304656006411734)","('com', -0.0008997536633689298)","('los', 0.00015800412223279854)"
79,"('mas', -0.006219726197746394)","('ciudad', -0.002399837903616428)","('opcion', -0.0008460742852528073)","('real', -0.0005546825110485629)","('trayectos', -2.4817471577407352e-05)"
80,"('hoy', 0.0048577528881674735)","('edad', -0.004678486626477729)","('ley', -0.0008700519791826679)","('policias', 2.188219263447613e-05)","('estudiantes', 1.601625072382536e-05)"
81,"('hoy', 0.004861230880647251)","('edad', -0.004677098525847824)","('ley', -0.000870391029050861)","('expliquense', 1.563652554726592e-05)","('libertador', 1.5584364384367045e-05)"
82,"('mente', 7.175804319370635e-33)","('el', 5.751484495745788e-33)","('en', 5.2024747563562694e-33)","('tenian', 1.6701573740303615e-33)","('seguramente', 5.306494868217392e-34)"
83,"('accion', 0.03134308884284023)","('hoy', 0.01381429027024514)","('cc', 0.013645430227970934)","('delincuencial', 0.012993862502782106)","('tres', 0.006820142382946423)"
84,"('dias', -0.00012571162081441553)","('los', 8.972550034187421e-05)","('la', 7.362030250120691e-07)","('una', 4.925119453716889e-07)","('como', -4.6580741742985616e-07)"
85,"('mas', -0.006594643548885612)","('da', -0.003303020155590226)","('asco', 0.00031909320983858835)","('los', 8.183366320940845e-05)","('a', -2.7304976248550907e-05)"
86,"('pareja', 2.2328954648252066e-33)","('conozca', -1.0605924438892997e-33)","('historia', 6.6490201424563935e-34)","('la', 4.449809654602855e-34)","('de', 1.5500190458287561e-34)"
87,"('los', 0.00010796568860058202)","('del', 2.0578313071441294e-08)","('rojos', 1.1907010820642966e-08)","('cayeron', 9.465716343671325e-09)","('senalados', 3.0882737189603073e-09)"
88,"('medellin', -0.0006135382287401385)","('de', -1.3178053848819114e-07)","('que', -1.0527537280689464e-07)","('habitante', -9.354644896300476e-08)","('descaro', -8.556290519308657e-08)"
89,"('mes', 0.008872031424114286)","('administracion', -0.0063486919860123074)","('distrital', 0.0031144288604899413)","('comision', -0.0018938836605160954)","('crecer', -3.7927608731410146e-05)"
90,"('hoy', 0.004778969371805467)","('da', -0.004354828745045314)","('dia', -0.001775937147385064)","('mejor', -0.0013612711919607562)","('los', 7.409345052149596e-05)"
91,"('nacional', 0.005289515864459214)","('la', 1.1746630663331038e-06)","('de', 1.088263323834116e-06)","('estudiantes', 9.87088228443174e-07)","('universidad', 9.208507045701729e-07)"
92,"('favor', -0.004367154377362247)","('la', -1.2033603630197281e-06)","('de', -9.736195597450955e-07)","('luminarias', -7.995236665847573e-07)","('calle', -7.005747863722459e-07)"
93,"('celular', -0.004639052019935367)","('ser', -0.004310656697519305)","('lider', -0.0021415397565314226)","('ddhh', -0.0009402861147683402)","('social', -0.0006322297273581709)"
94,"('mujer', 0.009668165653633098)","('ser', -0.0075696402453998175)","('ahi', -0.002824151421999585)","('temor', -0.002298077638398795)","('estar', -0.0008902341966516577)"
95,"('poblacion', -0.005790626545784629)","('ilegal', 0.004822771575577331)","('pais', -0.004370718244774262)","('sobre', 1.697094147777092e-05)","('la', 1.6140643564562916e-05)"
96,"('sexual', 0.003822982494325579)","('son', -0.00037616917742034955)","('los', 0.0002663768921689842)","('alzar', 3.23974653072642e-05)","('las', -2.259239342274605e-05)"
97,"('robo', -1.1641610801196548e-33)","('parte', -1.0714849763331127e-33)","('presunto', 7.95781703105651e-34)","('investigan', 1.521057658660326e-34)","('por', 1.5128635383310353e-35)"
98,"('drogada', 2.3523887538821205e-33)","('que', 2.1622851748437635e-33)","('del', 1.839281654060316e-33)","('salio', 1.2831138807208224e-33)","('es', 9.952739235855982e-34)"
99,"('da', -0.00348390808079594)","('ver', -0.001597595789757448)","('impresion', -0.0014612292407370513)","('son', -0.0008420983964825051)","('las', -1.4046552332209895e-05)"
100,"('condicion', 0.013241861133128457)","('aumenta', 3.5087746921991314e-06)","('la', 2.745119809672925e-06)","('atentos', 2.016349964272024e-06)","('no', 1.856008942531908e-06)"
101,"('sur', 0.009167698063529295)","('mas', -0.008051097015248228)","('sitp', -0.006033997050962931)","('bus', -0.0024002756637149453)","('autopista', 9.155047817221855e-05)"
102,"('dos', 0.0067408974227315555)","('atencion', 0.005428358689917916)","('dio', -0.0037580886595091362)","('bus', -0.003192183923860697)","('re', -0.00037553322304296273)"
103,"('conductor', -0.000425203341507355)","('beat', -0.00012667236096916584)","('un', 5.700590044441199e-07)","('amordazado', 5.641900918123926e-07)","('y', 2.866496814681717e-07)"
104,"('ciudad', -0.00170976818576023)","('los', 0.0001188083268587949)","('investigara', -7.225705093484117e-07)","('delitos', -6.751946679818978e-07)","('cosa', -1.9813678981103177e-07)"
105,"('hoy', 0.00558790481082576)","('garciam', -0.0009954164970198559)","('esta', 9.406999795866757e-06)","('camuflados', 5.688339630504047e-06)","('en', -5.558374243346101e-06)"
106,"('va', -0.004636676101962574)","('unidad', -0.00025197392044982287)","('los', 7.81268031730697e-05)","('muerte', -2.6086750433852555e-06)","('se', -2.260761167096518e-06)"
107,"('lo', 0.0)","('drogo', 0.0)","('con', 0.0)","('escopolamina', 0.0)","('tambien', 0.0)"
108,"('estan', -0.007938606138195747)","('los', 7.125988686328241e-05)","('de', -1.9668677887861603e-06)","('plata', -1.8267121219473416e-06)","('darte', -6.25336697295391e-07)"
109,"('celular', -0.006381430917610044)","('quien', -5.915890822067284e-07)","('se', -4.988055711254417e-07)","('roba', -3.290698083419951e-07)","('un', -2.422006905236535e-07)"
110,"('estan', -0.004134326372277857)","('aqui', -0.0030227091360586476)","('administracion', -0.0029257441692965114)","('pais', -0.0025506782558385403)","('caos', -0.001612666972611678)"
111,"('taxi', 0.005165713426343384)","('y', 6.735615306150454e-07)","('estadounidense', 5.033936259189296e-07)","('a', 4.872974400107257e-07)","('llego', 3.8736218410042e-07)"
112,"('mas', -0.005868725142071342)","('pues', -0.003366219755375979)","('hoy', 0.002954819201812994)","('anos', -0.002816183465378075)","('ahi', -0.0017973307432576848)"
113,"('administracion', -0.003304731098085311)","('mal', -0.0027544199636352212)","('va', -0.0024808764396719784)","('lugar', -0.0016583009639811758)","('algun', -0.0015418698606236673)"
114,"('favor', -0.004124096062401459)","('ahi', -0.0024959121092030406)","('los', 0.00021254806893802503)","('es', -8.46300138579875e-06)","('la', 5.826913197187012e-06)"
115,"('bus', -0.0025961226932176657)","('pm', -0.0019708245932610453)","('fin', -0.0015486865658396042)","('particular', -0.0008133511141053517)","('conductor', -0.0002981416294003333)"
116,"('paz', 0.009467601063210913)","('admitalon', -0.0009687671416694572)","('al', 8.475331939733676e-06)","('narcotraficante', -5.157083841482707e-06)","('una', -4.962256534282218e-06)"
117,"('son', -0.000978702112970952)","('los', 0.00011757084113457512)","('de', -3.5947809922111464e-07)","('integrantes', -3.457536846195046e-07)","('tm', -3.4582749576872294e-08)"
118,"('celular', -0.006379696853656302)","('el', 1.962353952756559e-06)","('por', 1.667809325705764e-06)","('robarles', 1.6147345710707763e-06)","('fijo', 1.2036841850955914e-06)"
119,"('poblacion', -0.009349363577445214)","('mas', -0.004523172544729727)","('capital', 0.002096189807119403)","('caos', -0.0016357355381150433)","('ciudad', -0.0010244154697484455)"
120,"('nacional', 0.005123081367217687)","('parque', -0.0006900346593619708)","('con', 5.563016585923774e-06)","('ahora', 4.987879637129435e-06)","('acabar', -2.2123881268839273e-06)"
121,"('va', -0.003706656081189594)","('dia', -0.001567901059997853)","('cual', -0.0014116535969836267)","('algun', -0.0010285098418269358)","('son', -0.0006781516249140249)"
122,"('sexual', 0.004235182756361461)","('bo', -0.0013989283316641786)","('los', 6.686721606090062e-05)","('sobre', 1.8044351401168372e-06)","('sufren', 1.4687614674428884e-06)"
123,"('dolor', 0.004348026895728648)","('violacion', -0.0030472297030152366)","('los', 8.923041604024946e-05)","('el', 1.3006757693075083e-05)","('las', -1.1221002770416998e-05)"
124,"('pais', -0.0035714033427129447)","('corrupcion', -0.0019123001939908794)","('ciudad', -0.0013601675608188209)","('mejor', -0.0010757802708426046)","('peor', -0.0005160248560675219)"
125,"('bus', -0.004325019212637521)","('da', -0.0031250176325733057)","('smog', -5.5170895577370824e-05)","('de', -3.2701117006423875e-05)","('los', 2.3616973772627795e-05)"
126,"('esmad', -0.006449924383789401)","('nacional', 0.004256290019331463)","('son', -0.0009689216629745062)","('parque', -0.00047371685313248496)","('ataca', 2.7025954114707607e-05)"
127,"('dos', 0.00736840614317768)","('de', 1.4049085715579435e-06)","('desarticula', 1.356407112751945e-06)","('grupos', 1.3241199904069718e-06)","('delincuencia', 1.286734544223057e-06)"
128,"('debil', -0.0011786993028630815)","('los', 0.00019573308200164795)","('toma', 2.520907758565369e-07)","('contra', 1.934217791182072e-07)","('se', 9.963706792941695e-08)"
129,"('sln', -0.00017201187611388095)","('demagogia', -4.121604152726346e-08)","('el', -3.794765433129673e-08)","('pura', -3.7081524107916545e-08)","('de', -3.083993668057941e-08)"
130,"('vias', 0.006783818873077665)","('nacional', 0.006145170266711197)","('parque', -0.0006361885956516711)","('en', 3.76980380914888e-05)","('el', -3.515966734187592e-05)"
131,"('col', -0.0016224418449901263)","('actuacion', -0.0009668150670564089)","('deben', -3.3159030009372976e-06)","('investigar', -2.2877654455572793e-06)","('presuntos', 9.877477661856257e-07)"
132,"('carcel', -0.005946785880738092)","('los', 7.33142448614057e-05)","('transmilenio', -1.8136554061340467e-06)","('video', -1.6613582050246376e-06)","('fumando', -2.8571736449665434e-07)"
133,"('los', 0.00010795560239457281)","('todos', 2.283487694002391e-08)","('reportar', 2.0392335292449933e-08)","('que', 1.8858474374531124e-08)","('hay', 1.67524753515746e-08)"
134,"('es', 0.0)","('un', 0.0)","('espacio', 0.0)","('publico', 0.0)","('cerrrado', 0.0)"
135,"('va', -0.0038757492858460195)","('dia', -0.0015752055084104846)","('ayer', -0.001361417590968227)","('mejor', -0.0010489180599038653)","('me', -2.206737007608184e-05)"
136,"('poblacion', -0.005983411338760193)","('roosevelt', -0.001100853704990814)","('una', -7.3300916984740315e-06)","('y', -6.433424460466009e-06)","('vaya', -5.227367564552468e-06)"
137,"('razon', -0.001267666169289501)","('toda', -3.0859416133367676e-07)","('dr', -3.059855429873794e-07)","('tiene', -3.0303917230454546e-07)","('la', -2.2527537812688303e-07)"
138,"('ser', -0.004426798114967845)","('edad', -0.0027633237323437384)","('anos', -0.0026031876762191647)","('oposicion', -0.0009976688617500257)","('chad', -0.0006035495863771524)"
139,"('mujer', 0.009886723452268039)","('pais', -0.004789305183155172)","('anos', -0.003911566366247676)","('violacion', -0.002681797016637557)","('familiar', -0.0017949489043142853)"
140,"('asi', -0.006253989280165698)","('capital', 0.0035692115391999504)","('lugar', -0.0024287270751950627)","('lopez', -0.002068694431073456)","('plan', -0.0010657836774240828)"
141,"('senor', -0.00324341829107724)","('los', 8.594755770173483e-05)","('ex', 6.819117568299023e-05)","('pasar', -2.3196317475700407e-06)","('al', -2.238177045420854e-06)"
142,"('dos', 0.006563572592248602)","('anos', -0.004558467673859938)","('hombre', -0.00032076204776461853)","('los', 9.170884108420284e-05)","('intentorobarse', 2.9125192495302826e-05)"
143,"('capital', 0.004722426151997107)","('pais', -0.003718070320777301)","('director', -0.00033071173153879045)","('reunion', -5.490206503318233e-05)","('avanzar', -5.2928293295058574e-05)"
144,"('mujer', 0.01087104367659917)","('va', -0.004954287607615548)","('algun', -0.002551905532683379)","('usa', -0.001609019172181904)","('usar', -0.0014568667460229134)"
145,"('ningun', -0.0031439473441618594)","('son', -0.000831973616040369)","('app', -0.0006419425574329591)","('ej', -0.00029443268131190513)","('transnacional', -0.00029253456791191433)"
146,"('mas', -0.006381917049977346)","('favor', -0.0033591600239330647)","('super', -0.00042549788465513636)","('los', 7.362335807707603e-05)","('publicidad', 2.6976804069807783e-05)"
147,"('celular', -0.005025619847526443)","('lider', -0.001953383695275203)","('social', -0.0014299070880214493)","('ver', -0.0014175737038425028)","('interior', -0.0004093250019405457)"
148,"('celular', -0.004969345214197338)","('hoy', 0.003900798284196253)","('situacion', -0.0038547653161904198)","('sin', -0.0018005532100889056)","('bici', -0.0017783939155769492)"
149,"('mujer', 0.01443338228396918)","('hombre', -0.0003677580483065736)","('para', 5.6583225234469574e-06)","('basa', 4.973504518317856e-06)","('en', 4.060181842695739e-06)"
150,"('celular', -0.00970190460773909)","('mal', -0.0024071624535163647)","('usd', -0.00019688131527742728)","('anda', -0.0001639223914612562)","('de', -4.7896895407998246e-05)"
151,"('mas', -0.007986562034018726)","('vial', 0.00035824956777914807)","('los', 0.00028193287621383986)","('seguridad', -3.784032064402417e-05)","('que', 3.252263636010337e-05)"
152,"('mas', -0.005324945713395399)","('bien', -0.0038062778857403693)","('bici', -0.0013966664797483098)","('ciudad', -0.0010097151272169327)","('manos', -0.00038605382862347905)"
153,"('esmad', -0.005811913541563372)","('del', -1.2221064310859423e-06)","('lo', -1.079132305889851e-06)","('y', -1.0417843231666282e-06)","('en', -8.40273895167916e-07)"
154,"('estan', -0.006208412440258975)","('da', -0.002731819329140696)","('temor', -0.0015619975215111677)","('peor', -0.0007673707617988803)","('eso', -4.660406390071486e-05)"
155,"('jardin', -0.002006020719509153)","('infantil', -0.0016431197889839313)","('los', 0.0001006078670638223)","('matriculas', -2.122543478660831e-06)","('llevaron', -1.983911851240435e-06)"
156,"('dan', -0.004635084551790596)","('los', 8.697193928095348e-05)","('no', 6.167249511817609e-07)","('de', 3.153950206955197e-07)","('porque', 2.406142138629277e-07)"
157,"('casi', -0.004189709320143524)","('son', -0.0008418157097349619)","('violencia', -3.862334279553934e-06)","('calle', -3.723395660519223e-06)","('ellas', 1.6182918970860187e-06)"
158,"('situacion', -0.005996346849840289)","('normal', 0.004512122745321372)","('institucion', -0.0024590309769917033)","('sexual', 0.0023058740038211217)","('superior', -0.002073171233030807)"
159,"('los', 0.00010796872531216289)","('pero', 1.2474183863579966e-08)","('baja', 8.63505840742913e-09)","('hurto', 8.028257487005224e-09)","('el', 6.827143391659523e-09)"
160,"('bus', -0.0023891809114922414)","('escolar', -0.0002744202579917847)","('accidente', -6.016654352220723e-06)","('bogota', -4.3877542152748e-06)","('video', 3.0332353707248703e-06)"
161,"('mas', -0.00548627877132366)","('lider', -0.0032473326256244033)","('menor', -0.003213225524630144)","('hoy', 0.0026172920369162095)","('edad', -0.0026022712551747847)"
162,"('celular', -0.006323558675336417)","('oye', -0.0012668180050464774)","('defensor', 8.258706683050065e-05)","('arley', -4.352006351075152e-05)","('quitaron', -5.888935032660024e-06)"
