,feature1,feature2,feature3,feature4,feature5
37,"('menor', -0.013254158098755681)","('fue', -2.0684754546092783e-06)","('con', -1.9914731994740032e-06)","('atacado', -1.9188210500083095e-06)","('tijeras', -1.8459451504727633e-06)"
38,"('que', 1.4679875213029306e-33)","('para', 1.144435956383449e-33)","('las', 3.2220482404547427e-34)","('en', 1.5837960572119073e-34)","('trabajamos', 9.332665524361746e-35)"
39,"('esmad', -0.011170308659710068)","('usen', 0.0038584423141436717)","('universidad', 5.793988289668982e-05)","('autonomia', -5.3662233512130173e-05)","('universitaria', -4.336621433187634e-05)"
40,"('menor', -0.007975676073201808)","('horror', 0.0006427184636445071)","('capital', 0.0002346139597929925)","('otro', -0.00010073345516556214)","('causo', 7.573307522883495e-05)"
41,"('arma', -0.00905686447102435)","('ruin', 0.0032375057852569314)","('un', -5.25916924922235e-05)","('poco', -4.6879663353284455e-05)","('el', -4.2550039686960774e-05)"
42,"('los', 0.004053807025324695)","('ciudad', -0.0018248326289887254)","('genera', 5.6154041543008035e-06)","('de', 4.0022734266444275e-06)","('ubican', 3.754196361485355e-06)"
43,"('que', 2.9969547915786905e-33)","('como', -2.6485456618921854e-33)","('dira', 2.1469640618008828e-33)","('policia', 1.2179182433839678e-33)","('la', 3.82678082581193e-34)"
44,"('bus', -0.0060599618824816424)","('estan', -0.005868600057256323)","('los', 0.004683593730413065)","('buen', -0.001162808694426369)","('y', -0.0002090111980955311)"
45,"('bici', -0.0038123718266903084)","('los', 0.002998778399020322)","('ciudad', -0.0008818874736524576)","('no', 4.0708422604854625e-05)","('correr', -3.081308184476708e-05)"
46,"('mas', -0.009384284228806362)","('los', 0.005302873745600703)","('hp', -0.001101116195717153)","('otras', 0.00014586418460814257)","('personas', 9.383720178839233e-05)"
47,"('mas', -0.005993223827335693)","('ano', -0.002345114410718751)","('paz', 0.0020644439316671267)","('mil', -0.002027783498078382)","('este', -0.0001115901782463683)"
48,"('los', 0.005021814185364618)","('licor', 0.00294618274522961)","('movil', -0.002876108266456254)","('interior', -0.002754761171664884)","('que', 5.5872159565298233e-05)"
49,"('los', 0.00446189534291652)","('informacion', -0.003816032642061895)","('y', 4.086979090786981e-06)","('de', -3.817494453025872e-06)","('brindamos', -3.117536554145241e-06)"
50,"('drogas', 0.004702196832547592)","('ciudad', -0.0021378480413976166)","('los', 0.0020660374497336663)","('desorden', 0.001973491577234947)","('calles', 3.8122400512105365e-05)"
51,"('arma', -0.004137660801740024)","('los', 0.0036397690883937144)","('celular', -0.002390446155543223)","('coronavirus', -0.0021139588792202517)","('sur', -0.0016147373512920388)"
52,"('pais', -0.003881407725321302)","('edad', -0.003211621757266652)","('medellin', -0.0014640480273298891)","('transito', -0.0001110509519799733)","('cali', 8.493891274627366e-05)"
53,"('asi', -0.007433717785521265)","('sin', -0.003012594504470391)","('manos', 0.002396772369797298)","('ellos', -8.908257652866068e-05)","('mismos', -8.4307642530903e-05)"
54,"('medellin', -0.006101770087660585)","('son', 0.0036694816197072665)","('florez', 0.0030686060999599637)","('debe', -4.5074777578191156e-05)","('es', 4.185095191871938e-05)"
55,"('drogos', 0.0)","('inmundos', 0.0)","('basofias', 0.0)","('sociales', 0.0)","('vandalos', 0.0)"
56,"('mil', -0.005464909438840748)","('formacion', 0.0032179751679341554)","('actor', 0.002425110468018184)","('tv', 0.0023165008216018148)","('los', 0.002064452103596417)"
57,"('los', 0.004237834278610986)","('sobrepoblado', 8.121285629759946e-07)","('inseguro', 7.019657315121307e-07)","('un', 6.428220438736328e-07)","('toxico', 6.290489535896107e-07)"
58,"('mal', -0.006918972676624964)","('drogadiccion', 0.001838319754128804)","('corrupcion', -0.0017681600489368534)","('antro', 0.0017154722683809045)","('de', -5.496216168974296e-05)"
59,"('ladron', -0.0044274090281935415)","('estacion', -0.0029990138938758527)","('mujer', -0.0028564364329777135)","('termino', -0.0002232716134219546)","('la', 8.075541757678867e-05)"
60,"('mujer', -0.012691373561370784)","('los', 0.0031604705522667266)","('cada', -3.511515606536111e-05)","('emocionalmente', 2.198735300284283e-05)","('de', 2.0862371805673005e-05)"
61,"('sexual', -0.009369428729164325)","('interpersonal', 0.005690240054886989)","('casos', -2.7265694613722993e-05)","('violentadas', -2.5367092640299247e-05)","('se', -2.4555784390497597e-05)"
62,"('los', 0.00635618229402828)","('hoy', -0.0030711975024599316)","('educacion', -0.0015499286598560375)","('hp', -0.0014301812318560662)","('llevo', 8.923791255932085e-05)"
63,"('estan', -0.004524881583325288)","('ied', 0.0043379211651001755)","('menor', -0.003938654698435165)","('edad', -0.002974883292646639)","('aqui', -0.0009609452711862185)"
64,"('hoy', -0.002843954712622305)","('col', -0.0019248469018205957)","('nacional', -0.0018891775591297418)","('interior', -0.0012589045362675119)","('institucion', -0.00040243030284052686)"
65,"('fds', 0.007884120228211253)","('trancon', -0.006753737560890375)","('placa', 4.427485727235929e-06)","('no', 3.314584057213877e-06)","('mujeres', -2.8775971226402956e-06)"
66,"('dos', -0.012193153896519584)","('la', -3.145573342863873e-06)","('de', -2.9851398570744314e-06)","('policia', -2.599907350707131e-06)","('auxiliar', -1.9722720606099836e-06)"
67,"('anos', -0.0047621153397894595)","('dos', -0.003882065452655789)","('habitacion', 0.003215613851218684)","('parque', 0.0026932549713171838)","('vez', -0.002480213503558346)"
68,"('celular', -0.005890694901723341)","('andar', -0.0005485043798393966)","('por', -8.865716517629144e-05)","('de', -8.214895740931205e-05)","('robaron', -6.19151982864911e-05)"
69,"('van', -0.008979363618852137)","('volver', 0.0069645159783777106)","('drogadictos', 7.969405608760622e-06)","('captura', -7.781168092808607e-06)","('banda', -7.591037470902459e-06)"
70,"('movil', -0.004553157115513542)","('son', 0.003607647083919668)","('bronx', 0.0012074974083230536)","('parece', 3.701567925658877e-05)","('y', 3.2661274735468856e-05)"
71,"('celular', -0.007169651029678204)","('kawaii', 0.0039595962716644)","('adiccion', 0.003929750046355323)","('los', 0.0025453105852998176)","('droga', -6.326552527926633e-05)"
72,"('los', 0.00834547183378218)","('social', -0.002917352435520493)","('ahi', -0.002605592510069967)","('peor', -0.0022058729391880136)","('sin', -0.0017312528122309517)"
73,"('asi', -0.012983563655760089)","('banda', -2.2223320367135237e-06)","('operaba', -1.7951065395194689e-06)","('temible', -1.5633573402026532e-06)","('la', -1.4481265815139765e-06)"
74,"('desarticulan', 0.0)","('banda', 0.0)","('dedicada', 0.0)","('al', 0.0)","('cosquilleo', 0.0)"
75,"('taponada', 2.191163733787643e-33)","('por', 1.3433684655104245e-33)","('semaforos', 1.2059546362694496e-33)","('la', 1.0202258582416783e-33)","('calle', 1.7218557873541554e-34)"
76,"('nos', 0.005788845994851469)","('santi', 0.0024438634911043366)","('en', -5.3914409139608626e-05)","('el', 5.2889202511249186e-05)","('pueblo', 4.552598841868912e-05)"
77,"('man', -0.00741311118474724)","('imbecil', 0.005396369605828)","('moto', 4.904979845202285e-05)","('habra', -4.7108980201223144e-05)","('el', 3.76154477221809e-05)"
78,"('usted', -0.0044075531695044155)","('los', 0.0037368893792772673)","('van', -0.002867355594121556)","('ano', -0.0024529054998338458)","('com', -0.0011173346530182007)"
79,"('mas', -0.0065786007637325585)","('ciudad', 0.0013775662145697365)","('opcion', 0.001160910121137274)","('real', 0.0006468914171261195)","('y', -8.383607839073485e-05)"
80,"('edad', -0.004658545645350925)","('hoy', -0.004121017306736733)","('ley', -0.0005414339696493003)","('colegio', 9.715099068163866e-05)","('si', -8.579451691497394e-05)"
81,"('edad', -0.004679697338914449)","('hoy', -0.00409453905941767)","('ley', -0.0005813439238280855)","('detuvieron', 0.00012636252189112304)","('pregunto', -0.00011902734272543656)"
82,"('el', -3.5291880600129436e-33)","('tenian', 1.0067429765073115e-33)","('seguramente', 6.944658291437813e-34)","('en', 3.1303200522270437e-34)","('mente', 4.595190946593415e-35)"
83,"('cc', 0.006567744065014447)","('tres', -0.005256674731484611)","('hoy', -0.004977047135786192)","('los', 0.003271606733092005)","('delincuencial', 0.003204331018205667)"
84,"('dias', -0.008902445677906093)","('los', 0.005658036605587747)","('en', -5.336701608182302e-05)","('la', 3.972769497719851e-05)","('marica', -3.72979732508879e-05)"
85,"('los', 0.008027281949624602)","('mas', -0.005719668638558049)","('da', -0.004709784849647512)","('asco', 0.00032170608517769763)","('gente', -6.424412992784723e-05)"
86,"('de', 2.7466946700228795e-33)","('conozca', 9.652255712369931e-34)","('pareja', 6.374532849549347e-34)","('historia', 2.6865287057261425e-34)","('la', -2.4809343201124544e-34)"
87,"('cayeron', 0.005963246839146264)","('los', 0.0021917954122345484)","('de', 5.227013324519488e-05)","('celulares', 3.969517159781709e-05)","('transmilenio', 2.0184528007597533e-05)"
88,"('medellin', -0.007742880585860817)","('descaro', -1.7612563483350886e-06)","('habitante', -1.643581015409194e-06)","('de', -1.454471225954842e-06)","('que', -9.836217886550773e-07)"
89,"('comision', 0.004880606306538337)","('mes', -0.0043447459443028075)","('administracion', -0.0025600626379535018)","('distrital', -0.0008555420479050137)","('un', 5.323943220187917e-05)"
90,"('los', 0.0038734655510437423)","('da', -0.003510138881223263)","('dia', -0.003187240130570655)","('hoy', -0.0026510750130953596)","('mejor', -0.002310950701646024)"
91,"('nacional', -0.00868705416096166)","('universidad', -2.050402870505842e-06)","('la', -1.853332826525793e-06)","('de', -1.617283659575948e-06)","('estudiantes', -9.290991410261048e-07)"
92,"('favor', -0.012074056715151738)","('de', -2.9685541719259537e-06)","('la', -2.966466468574464e-06)","('luminarias', -2.5856070121515205e-06)","('calle', -2.4208595968916707e-06)"
93,"('ser', -0.004209246261799494)","('social', -0.0033643640566237386)","('celular', -0.002396727446526808)","('badcrim', 0.002273188194221933)","('qua', 0.0022375130450059517)"
94,"('nos', 0.003816910562743086)","('ser', -0.003763721508033645)","('ahi', -0.0026522652812213444)","('dias', -0.00257480542775631)","('mujer', -0.0025696478174971997)"
95,"('pais', -0.007356882246313577)","('poblacion', -0.0031404605557223517)","('ilegal', 0.0030157135050483375)","('es', -9.590395466430074e-05)","('casa', 6.447656586337681e-05)"
96,"('sexual', -0.005266331967274344)","('los', 0.004089741383729902)","('alzar', 0.003108289182356877)","('son', 0.0023153431949947366)","('y', 9.430604364817497e-05)"
97,"('por', 3.292063911994495e-33)","('investigan', 2.8445095781060606e-33)","('robo', 1.967113078151384e-33)","('parte', 1.5703953574802876e-33)","('presunto', -6.963730079686358e-34)"
98,"('que', -1.4762340603229669e-33)","('del', 1.0018601578411118e-33)","('salio', 3.6486816117340487e-34)","('es', 3.5509582699514007e-34)","('drogada', -1.6190785564811948e-34)"
99,"('da', -0.006153378357009292)","('ver', -0.005625963990642801)","('drogas', 0.004828367578204369)","('son', 0.0031796482681937708)","('impresion', -0.00010065222722691278)"
100,"('condicion', 0.002100004380135147)","('no', 6.67215962487532e-07)","('aumenta', 4.634552823749467e-07)","('atentos', 4.503762117523531e-07)","('la', 2.9117640412732093e-07)"
101,"('bus', -0.0035049191618293334)","('mas', -0.0033811333790779666)","('sitp', -0.0021973919761878054)","('autoridades', 0.00020064292030865338)","('delincuentes', 0.0001109365766700651)"
102,"('bus', -0.005695609467400231)","('dos', -0.0037504368827122373)","('re', 0.0034237314928842583)","('dio', -0.0013402228139127712)","('atencion', -0.00020495607930001044)"
103,"('conductor', -0.00883490681991749)","('beat', 0.003285941388168641)","('un', -6.913410729453253e-05)","('de', -5.7739279211893254e-05)","('amordazado', -5.140400273777076e-05)"
104,"('nos', 0.005476152887832932)","('los', 0.0025970584815436276)","('ciudad', -0.0022939746427747282)","('policia', -5.372509332151941e-05)","('de', 4.923593562635247e-05)"
105,"('hoy', -0.008421656918740108)","('garciam', 0.005436215023643978)","('pero', -4.040828356200659e-05)","('seguridad', -3.6674930387687196e-05)","('deseen', 3.39432751459099e-05)"
106,"('va', -0.008785221128461099)","('los', 0.003996694768742032)","('unidad', 0.002609788311573353)","('de', 6.370461961082429e-05)","('a', -5.585961629587075e-05)"
107,"('psicosis', 0.005431281998402769)","('paralisis', 0.005355916426258967)","('burundanga', 7.248239758217973e-05)","('la', 7.117614047385649e-05)","('delirio', -4.846973158714717e-05)"
108,"('estan', -0.012575905415953607)","('los', 0.006421779552134253)","('tanta', -6.322265461723111e-05)","('transmiseria', -5.9735171529878e-05)","('cuanta', -5.440464138511622e-05)"
109,"('celular', -0.008501403597426183)","('se', -7.315737160344959e-07)","('un', -5.991918535899999e-07)","('roba', -5.78162227213375e-07)","('quien', -4.841805034683373e-07)"
110,"('estan', -0.00411662218380875)","('pais', -0.003459754206790135)","('nos', 0.0026231598217351013)","('aqui', -0.0019522059449346)","('los', 0.001740994876342841)"
111,"('taxi', -0.00978805981235196)","('llego', -1.4148148004051684e-06)","('a', -1.2357624519085122e-06)","('y', -8.668439643053998e-07)","('estadounidense', -5.724805783121586e-07)"
112,"('mas', -0.0030703863560869256)","('anos', -0.0029139330846423336)","('shock', 0.002824214901283974)","('hoy', -0.0018585228011091933)","('pues', -0.0018018870428309936)"
113,"('mal', -0.002432084033057491)","('va', -0.002282869114674004)","('dia', -0.002249260974060917)","('parque', 0.0017424845011848131)","('algun', -0.001574842411064518)"
114,"('los', 0.008217332677564668)","('favor', -0.005668886808548426)","('ahi', -0.004289943811238506)","('amenazando', 9.626302380041624e-05)","('carros', 6.631118666214105e-05)"
115,"('bus', -0.005877953861383283)","('conductor', -0.0040758467882355655)","('wev', 0.003762847805704013)","('eitb', 0.0037170621523421503)","('fin', -0.0027725112697377986)"
116,"('admitalon', 0.004923203483061839)","('paz', -0.00066742509469478)","('proceso', 2.943807510413813e-05)","('mintioa', 2.2737529050778138e-05)","('es', -2.1292122885537753e-05)"
117,"('los', 0.0030229087670931593)","('son', 0.002666682051953986)","('banda', 3.94149839153769e-05)","('ladrones', 3.6951919041695224e-05)","('integrantes', 1.7181548852915523e-05)"
118,"('celular', -0.008499627761370197)","('el', 2.5627379407107394e-06)","('fijo', 2.5207053253829906e-06)","('por', 2.2663280695189075e-06)","('robarles', 2.022000135840275e-06)"
119,"('mas', -0.003782673245972937)","('poblacion', -0.002422424927365662)","('los', 0.00220399863834885)","('caos', -0.0010606758280012766)","('facil', -0.0010328680434005307)"
120,"('nacional', -0.007398315985162412)","('parque', 0.005533753955591471)","('seguimos', 4.834329804517786e-05)","('conmemorando', -3.6201688652689555e-05)","('que', -3.1454247102137445e-05)"
121,"('va', -0.004275926519176911)","('dia', -0.004126788377171971)","('hombre', 0.002873843887345578)","('los', 0.002788189460034763)","('algun', -0.002481303261084986)"
122,"('sexual', -0.00812006090393054)","('los', 0.004054324711294782)","('bo', 0.00319254775901229)","('prevenir', 5.787601280274533e-05)","('bogota', -4.410481758572517e-05)"
123,"('violacion', -0.007166696326473498)","('los', 0.0037557841399119773)","('dolor', 0.00241862924277039)","('apariencias', 4.5073179634479634e-05)","('desde', -4.1739865924324996e-05)"
124,"('pais', -0.0047073343903093244)","('amo', 0.003261351366244399)","('mejor', -0.0030589319744036645)","('peor', -0.002927327796672892)","('los', 0.0026031492621148254)"
125,"('bus', -0.012498084923414044)","('da', -0.0053041233897523875)","('nos', 0.0038446074277417495)","('smog', 0.003367072705493708)","('los', 0.002512638283406286)"
126,"('esmad', -0.00805586423242969)","('nacional', -0.004027062967945522)","('parque', 0.003916749612640899)","('son', 0.0035558588575039653)","('a', 5.605644990964413e-05)"
127,"('dos', -0.012193852792158372)","('desarticula', -2.7739080312861504e-06)","('delincuencia', -1.92401088566578e-06)","('grupos', -1.8004633942748395e-06)","('de', -1.415558551269779e-06)"
128,"('los', 0.0031868414909402873)","('debil', 0.0013923279160735992)","('decisiones', -3.396676781963869e-05)","('y', 2.8041109409567016e-05)","('toma', -2.567739942092415e-05)"
129,"('sln', 0.003908845113154816)","('pura', 7.440371980466007e-07)","('de', 7.421686735280678e-07)","('el', 6.207098682254577e-07)","('demagogia', 5.487888440593483e-07)"
130,"('nacional', -0.00535915421244809)","('parque', 0.004929501671540923)","('vias', -0.00310542074477926)","('tambien', 5.741729431986303e-05)","('por', -4.45139807587787e-05)"
131,"('col', -0.0064306089581883715)","('actuacion', 0.003359096927316172)","('deben', -3.196569674165554e-05)","('y', -2.458579140024908e-05)","('ninas', -1.916962966239273e-05)"
132,"('carcel', -0.012178710233550015)","('los', 0.006109133751709698)","('en', 5.1704502659388585e-05)","('cada', -4.847988717111423e-05)","('uno', -3.4945849608682505e-05)"
133,"('los', 0.00423798106302094)","('reportar', 8.556247909089382e-07)","('hay', 8.313212355536272e-07)","('todos', 8.188248727829119e-07)","('que', 6.590264064548478e-07)"
134,"('cerrrado', 8.21827372484069e-33)","('publico', 5.134787199160572e-33)","('espacio', 3.746653057860633e-33)","('un', -1.0864807891113541e-33)","('es', -3.0022839585264585e-34)"
135,"('va', -0.003145349124089736)","('dia', -0.002962005479609621)","('mejor', -0.0019273142848770864)","('ayer', -0.000942388331047003)","('muy', 0.0001167718610010106)"
136,"('poblacion', -0.0070456742032212775)","('circular', 0.0057340217331136355)","('roosevelt', 0.0034915447729022457)","('poner', -7.398952553479156e-05)","('la', 5.929547128231196e-05)"
137,"('razon', -0.0021250068265133044)","('dr', -5.810962115560103e-07)","('la', -5.25049305684258e-07)","('tiene', -4.6022160648964654e-07)","('toda', -3.969567272373592e-07)"
138,"('chad', 0.007205518591443675)","('anos', -0.004615057934590597)","('ser', -0.004418922937587301)","('edad', -0.0035372217573709295)","('oposicion', 0.0020487091790146053)"
139,"('anos', -0.004347351443983714)","('pais', -0.003957665032577717)","('son', 0.0031456337591541064)","('mujer', -0.0030316648121418896)","('familiar', 0.002440576064921517)"
140,"('asi', -0.005181201085342612)","('son', 0.003192617762954356)","('lopez', -0.0014717228153743448)","('plan', -0.0011139842465684264)","('lugar', -0.0007990766237185522)"
141,"('senor', -0.007598183160663577)","('los', 0.004237100981121134)","('ex', 0.00011889509454509572)","('fueron', 0.00010859461346816626)","('lo', -5.697651343088106e-05)"
142,"('anos', -0.007406496913955218)","('dos', -0.00587274799323751)","('hombre', 0.004165571540845277)","('los', 0.004050833747257417)","('bogota', 7.553320061943538e-05)"
143,"('pais', -0.006661370898508553)","('reunion', 0.004768606612688084)","('sector', -0.003689281826577467)","('director', 0.0022867695287231817)","('capital', -0.0006865370143421376)"
144,"('va', -0.0035191025168789265)","('mujer', -0.0028507741289147937)","('algun', -0.001961077623446676)","('usa', 0.0006063159218478274)","('usar', 0.00021944885901368063)"
145,"('ningun', -0.005845262801842264)","('ej', 0.00307787825191751)","('transnacional', 0.0030509441901046415)","('son', 0.0017793491298489384)","('app', 0.0011633354525617907)"
146,"('mas', -0.007372195647145532)","('favor', -0.0063029676718757205)","('super', 0.004411120225638727)","('los', 0.004142773203109913)","('cosquillean', -0.00011922414941907464)"
147,"('social', -0.002818465405898544)","('ver', -0.002745577807386948)","('celular', -0.001385148336926511)","('interior', -0.0004547306981215222)","('lider', 9.275878165649025e-05)"
148,"('dias', -0.0018956332213615386)","('hoy', -0.0018096973269516924)","('situacion', -0.0016051689019320557)","('celular', -0.001219166591131519)","('sin', -0.0010420614431586779)"
149,"('mujer', -0.00921174104752304)","('hombre', 0.00690773539649659)","('de', -4.910112332869755e-05)","('la', -4.451442154954007e-05)","('esa', -3.7971989566289445e-05)"
150,"('mal', -0.005545848439397272)","('celular', -0.005278797375524464)","('usd', 0.0038127440384417904)","('anda', 0.0003677621082642698)","('un', 0.0001499448930217642)"
151,"('mas', -0.007250487416683814)","('los', 0.004058151856082804)","('senalizacion', 0.0034317157777738997)","('iluminacion', 0.0033420487610394344)","('vial', -0.00047857556146657816)"
152,"('mas', -0.0054414983044763195)","('bien', -0.0050504891606409)","('produccion', 0.0037677459313877966)","('manos', 0.001550460851780955)","('bici', -0.0004929510002280712)"
153,"('esmad', -0.0130459534833965)","('lo', -2.513665683078395e-06)","('del', -2.397790849335057e-06)","('en', -1.8484445741085982e-06)","('y', -1.7302613941478622e-06)"
154,"('estan', -0.004380758022799698)","('da', -0.0029046865279589245)","('peor', -0.0015757801481618581)","('temor', -0.0004215836112444425)","('se', 0.00016108145162029066)"
155,"('los', 0.003946185999683837)","('jardin', -0.0035481600139318273)","('infantil', -0.001985368775506032)","('y', 2.3012705073544264e-05)","('llevaron', -2.1896918402764447e-05)"
156,"('dan', -0.010366396671547852)","('los', 0.0054812470652069335)","('ladrones', -6.666306495296733e-05)","('porque', -3.6889415114332006e-05)","('la', -2.6121627879494924e-05)"
157,"('casi', -0.008002809008002067)","('son', 0.004957975185935753)","('en', -2.7897245108427194e-05)","('atracadas', 2.432677791793772e-05)","('mitad', -2.1868992358927733e-05)"
158,"('sexual', -0.004303204845122551)","('situacion', -0.0032284791795748275)","('superior', 0.0009683039576534864)","('normal', 0.0008956281187057891)","('institucion', -0.0008701920039901374)"
159,"('los', 0.004238241105842996)","('el', 4.1584436339167306e-07)","('hurto', 3.652537631374152e-07)","('pero', 2.586823247686704e-07)","('baja', 2.551975230430887e-07)"
160,"('bus', -0.012948322926082277)","('escolar', 0.007095791005622385)","('el', -7.004490254879152e-05)","('accidente', -6.762576908268827e-05)","('ninos', -6.171931058406716e-05)"
161,"('mas', -0.0026147965506424756)","('menor', -0.0024243275386851295)","('lider', 0.0021412918744465608)","('edad', -0.001671472250856176)","('hoy', -0.0014662013458220909)"
162,"('celular', -0.005528757290254071)","('arley', 0.0032844651106593925)","('oye', 0.0019544620062028205)","('defensor', -0.0010461692162343844)","('derechos', 6.092386339152571e-05)"
