,feature1,feature2,feature3,feature4,feature5
19,"('feliz', -0.2151119829414187)","('hdp', -0.178874888701461)","('celular', -0.06085211070658446)","('no', -0.003430471472281256)","('una', -0.0023848360139637034)"
20,"('drogas', -0.1680574051153516)","('alcohol', 0.03901603448371284)","('falta', -0.00038849270139269397)","('ni', -0.0002619505669877616)","('o', 0.00022328563349854191)"
21,"('ciudad', -0.16263729376295025)","('fin', 0.13577516200030146)","('van', 0.06067818304403574)","('los', 0.010319748394025807)","('sigan', 0.0014107427134572134)"
22,"('veo', 0.03615578614203036)","('esos', 6.97953839741196e-06)","('en', 6.633791384643832e-06)","('mismos', 5.889964738843206e-06)","('buses', 5.414379032867162e-06)"
23,"('lideres', -0.17756871769667162)","('pan', -0.10828151609516794)","('dia', 0.03093443029814972)","('kennedy', -0.002834707282386719)","('que', -0.0007219719560441851)"
24,"('son', -0.2821134254806471)","('cartel', -0.26991577189582805)","('farc', 0.15275890433791628)","('ver', 0.10876363637802769)","('estas', -0.042797653746708506)"
25,"('bus', 0.2521660208436723)","('celular', -0.07820250038140518)","('tres', 0.02697436302173367)","('hombre', 0.006278116908177342)","('estaciones', 0.0009810243777969155)"
26,"('mujer', 0.07814670862329094)","('mas', 0.07787325768506906)","('veo', 0.035741001487144784)","('los', 0.006599436337551884)","('verdad', 0.000529145083228809)"
27,"('de', 6.000998253693061e-32)","('nuevo', 5.010401840989521e-32)","('intento', 3.187290711776753e-32)","('caso', 1.4564945595771616e-32)","('denuncian', 1.0657240273894967e-32)"
28,"('seguramente', 5.042183298566215e-32)","('muy', 5.001289797867366e-32)","('esta', 3.369664553183922e-32)","('el', 2.601586873137709e-32)","('propietario', -8.762712647908244e-33)"
29,"('celular', -0.0998576496501985)","('cuando', -2.321318253346889e-05)","('lo', -2.3051737053669264e-05)","('a', -1.5260871562377373e-05)","('uno', -1.1813595226642906e-05)"
30,"('tal', -0.47889960782490687)","('anos', 0.135008015631152)","('ver', 0.1088684413167184)","('sin', 0.09578599597544223)","('comparacion', -0.08009269433722414)"
31,"('mas', 0.09122803891862445)","('que', 2.628937492187783e-05)","('me', 2.3455854588900755e-05)","('cada', 1.7735844944149517e-05)","('encantaria', 1.7415774946507642e-05)"
32,"('van', 0.059857587466032064)","('victimas', 1.528440962803914e-05)","('de', 1.355208572355052e-05)","('homofobia', 1.3350995741007242e-05)","('hay', 1.1953266265759708e-05)"
33,"('tweet', -0.1725535759529391)","('cai', 0.12822233481314535)","('via', 0.1116112582973782)","('demostracion', 0.005137870344569718)","('los', 0.004616649076393823)"
34,"('son', -0.4478957107429344)","('gran', -0.0707615456644343)","('minimo', -0.003060699034096671)","('es', -0.0027217506011832002)","('causadas', -0.002634307158429574)"
35,"('los', -0.011024283747661966)","('en', -2.1860345657714207e-06)","('es', -2.1320364567222385e-06)","('bogota', -1.9443530209515422e-06)","('movilizarse', -1.7500169724518962e-06)"
36,"('vial', -0.3420821345241988)","('ciudad', -0.10823774183524185)","('a', -0.003265239075252433)","('de', 0.002120609726463745)","('los', 0.001718444644762802)"
37,"('menor', 0.29098148224831333)","('con', 5.113711899903608e-05)","('fue', 4.751592143028953e-05)","('atacado', 4.109900541354017e-05)","('tijeras', 2.6984909650450892e-05)"
38,"('trabajamos', 6.104416337621062e-32)","('las', 4.3001791943850544e-32)","('para', -3.515251958351611e-32)","('en', 2.9595490093915195e-32)","('que', -1.4868259924613102e-32)"
39,"('usen', -0.14639114924049984)","('esmad', 0.02934561236168917)","('se', -0.0002927177422990567)","('que', -0.00028096784195897267)","('tanto', -0.0002524822239290496)"
40,"('menor', 0.2840399572277324)","('capital', 0.02796975351948579)","('horror', -0.005926287534137763)","('bogota', 0.00037824173556437533)","('la', 0.00025605588816754996)"
41,"('arma', 0.1967894248104633)","('ruin', -0.18475402330655707)","('insulto', -0.00011635153672170805)","('al', 8.157558272697028e-05)","('el', -7.972852190122641e-05)"
42,"('ciudad', -0.1739270107196832)","('los', 0.004602165402094161)","('precauciones', 0.00040261376709462314)","('para', -0.00038155577176630516)","('tomar', 0.0002547132492844242)"
43,"('como', 9.806828067562972e-32)","('dira', 6.976306805702502e-32)","('policia', -6.000227611651195e-32)","('que', 4.4257488452433466e-32)","('la', 2.3146445190134592e-32)"
44,"('bus', 0.16682132384849643)","('estan', 0.0989206366078089)","('buen', 0.02779941093066518)","('los', 0.008332669777431592)","('policia', -0.002297682601170197)"
45,"('bici', -0.16832762985976849)","('ciudad', -0.14249664026470368)","('los', 0.0031355340258931376)","('bogota', -0.0010279800066468623)","('pesar', 0.0006715985268030775)"
46,"('hp', 0.09510339134842284)","('mas', 0.09164844368581163)","('los', 0.0026829047720897366)","('lado', 0.0004024181995043204)","('si', 0.0003256796619369599)"
47,"('paz', -0.14993640240148057)","('mas', 0.08183470497600213)","('mil', 0.031870121137212895)","('ano', -0.014674157930112558)","('casas', -0.00020782923980214497)"
48,"('interior', 0.30629008434289096)","('licor', -0.29096531723801045)","('movil', -0.09896360777350362)","('los', -0.01738810392645002)","('un', 0.0014726928914343906)"
49,"('informacion', -0.030751125378963913)","('los', -0.027003843663313792)","('afecta', -0.0003343747710462945)","('recomendaciones', 0.00024975379365214055)","('prevenir', 0.0002324176941936884)"
50,"('drogas', -0.1725210733676506)","('ciudad', -0.11365863277468415)","('desorden', -0.03908058227948655)","('los', -0.017885434163617143)","('expendedores', -0.0013590301053404215)"
51,"('arma', 0.19112423999549885)","('celular', -0.083187597482503)","('coronavirus', 0.037242291250992834)","('sur', -0.029844430225227984)","('los', 0.018173070341665216)"
52,"('edad', 0.13859705357855978)","('medellin', 0.09360219420860011)","('cali', 0.041042563527528025)","('pais', 0.011498730430593712)","('con', 0.0011954331033683398)"
53,"('asi', 0.12611705386794853)","('manos', 0.10267396237365678)","('sin', 0.07413162906107988)","('medida', 0.0015980408962129587)","('las', -0.001090864422245976)"
54,"('son', -0.3318503448244218)","('medellin', 0.13350215418965106)","('florez', -0.004193559889314738)","('que', -0.0002123352822323468)","('no', 0.00019960001134959975)"
55,"('drogos', 0.0)","('inmundos', 0.0)","('basofias', 0.0)","('sociales', 0.0)","('vandalos', 0.0)"
56,"('actor', -0.21175698372192914)","('son', -0.15320949657487373)","('formacion', -0.14992759252730503)","('drogadiccion', 0.02739116315248873)","('mil', 0.021008247258865107)"
57,"('los', -0.011024663239644558)","('toxico', -1.5982245208452652e-06)","('sobrepoblado', -1.3866508510062358e-06)","('inseguro', -1.3436349826269462e-06)","('un', -1.1656126103361238e-06)"
58,"('mal', 0.13844778923285486)","('antro', 0.0584402576233843)","('drogadiccion', 0.058021109633762384)","('corrupcion', 0.050174978523739124)","('costoso', 0.001497336195623259)"
59,"('ladron', 0.12402483204767177)","('estacion', 0.10719540940355964)","('mujer', 0.05680170690014294)","('calle', 0.0017344199561515374)","('persiguia', 0.0016938671279097142)"
60,"('mujer', 0.1932937246796937)","('los', -0.012863611168816668)","('violentada', 9.215996736902737e-05)","('ya', 1.1756540543000547e-05)","('minutos', 2.318661466218781e-06)"
61,"('sexual', 0.16027126895611585)","('interpersonal', -0.01457459447736441)","('registraron', 8.876352742027217e-05)","('hasta', 7.889550204862439e-05)","('mujeres', -5.6370014166323e-05)"
62,"('hp', 0.1517251400542281)","('hoy', 0.13500258546711733)","('superior', -0.026630693293821908)","('educacion', 0.022805236351642492)","('los', 0.00533332800361342)"
63,"('menor', 0.1802116430453488)","('estan', 0.11630626176797447)","('edad', 0.10504569993438842)","('ied', -0.09102251403535859)","('cai', 0.04722413462557452)"
64,"('interior', 0.08960905574247557)","('col', 0.07651854484524982)","('hoy', 0.05219414042708219)","('institucion', 0.042751737320164664)","('nacional', 0.009362616866024215)"
65,"('trancon', 0.24095411233815242)","('fds', -0.1552699421947915)","('momentos', -0.000671335992446983)","('pesima', 0.0006362211004476428)","('que', -0.0005903923610625426)"
66,"('dos', 0.13431582308238507)","('policia', 3.3547800293877665e-05)","('de', 2.7480746320276193e-05)","('la', 2.175551141655521e-05)","('auxiliar', 2.107418836492058e-05)"
67,"('habitacion', -0.19352037419233367)","('anos', 0.12325060496446813)","('lugar', 0.11650798601851897)","('dos', 0.1092220846161915)","('vez', 0.10813788161681487)"
68,"('celular', -0.10216107839604507)","('andar', 0.06236795873609566)","('robaron', 0.00011461238375988482)","('me', 5.302874226307442e-05)","('el', 4.914037027515533e-05)"
69,"('volver', -0.21049869074461797)","('van', 0.09049340731246837)","('drogadictos', -0.0010635182861885365)","('hacer', -0.0007220424359774182)","('de', 0.0006377150414844315)"
70,"('son', -0.3244214440343848)","('bronx', 0.14239236243336045)","('movil', -0.11645961795945113)","('esa', -0.0010561981208839692)","('es', 0.000954131168138544)"
71,"('adiccion', -0.1996082937521293)","('kawaii', -0.199130844215937)","('celular', -0.0661820111472955)","('los', -0.017676903602018908)","('y', -0.0015617698274910403)"
72,"('peor', 0.09727073199735511)","('manos', 0.08430941180319333)","('sin', 0.06903732096813699)","('ahi', 0.06728340908348822)","('social', 0.017114502766704457)"
73,"('asi', 0.18250364745298758)","('temible', 2.8956763594961362e-05)","('banda', 2.246279268299583e-05)","('la', 2.0921081289927425e-05)","('operaba', 1.058179412484433e-05)"
74,"('cosquilleo', -2.1433076092822178e-32)","('banda', -1.706981413166892e-32)","('desarticulan', -1.704602728799232e-32)","('al', -1.528692085452149e-32)","('dedicada', -3.394737974006482e-33)"
75,"('taponada', -3.353727692247216e-32)","('calle', -1.7166442136178015e-32)","('semaforos', 1.664123814821269e-32)","('la', -9.719355496981418e-33)","('por', 6.519306868713764e-33)"
76,"('santi', -0.24266550534771197)","('nos', -0.14694988017183191)","('haga', -0.000902425261927943)","('pueblo', -0.0007613884389712025)","('el', -0.0005053562996088279)"
77,"('imbecil', -0.25473573946364664)","('seguir', 0.21371045029423974)","('man', 0.062185283922470615)","('haya', -0.001146115962624201)","('ese', 0.0011213174491973305)"
78,"('van', 0.04299630593380742)","('com', 0.03602146148986244)","('usted', -0.02248302413779993)","('los', 0.01730435100341478)","('ano', -0.0010580983020631366)"
79,"('ciudad', -0.42743835116182055)","('mas', 0.059492148244619895)","('real', 0.03500275016785177)","('opcion', -0.020855572803072625)","('del', 0.0009756579496248925)"
80,"('edad', 0.12622305665863665)","('ley', 0.09818538589190529)","('hoy', 0.08738168397864599)","('yo', 0.0018885584177848159)","('y', -0.0016379068245006955)"
81,"('edad', 0.12391453999926937)","('ley', 0.100575765844734)","('hoy', 0.08680483949544114)","('agredieron', 0.0018464153884879943)","('es', 0.0018322946580097556)"
82,"('el', -8.847896995652812e-32)","('tenian', 6.23890520989623e-32)","('mente', 5.759576256658605e-32)","('en', 1.8000493443286594e-32)","('seguramente', -2.969203027739535e-34)"
83,"('cc', -0.24881301152675608)","('hoy', 0.16542476498076306)","('accion', -0.15286470903165136)","('delincuencial', -0.1352387414680282)","('los', -0.03949248728923487)"
84,"('dias', 0.13037121153846215)","('los', -0.010319566265966982)","('todas', 4.5495068582222946e-05)","('a', 8.37492707900041e-06)","('gente', 4.295747277919706e-06)"
85,"('da', 0.1780217375740512)","('asco', 0.09857847233441756)","('mas', 0.07525808657754482)","('los', -0.010727088312336324)","('gente', 0.002700067624399842)"
86,"('conozca', 6.496300060883739e-32)","('la', 4.651049991038349e-32)","('historia', -3.0231035320872535e-32)","('pareja', 1.0037685865474015e-32)","('de', -9.521937776487746e-33)"
87,"('cayeron', -0.19225574884049265)","('los', -0.02169635170875906)","('senalados', 0.00025806911313870797)","('robo', 0.00024197146158754984)","('de', 0.00020098791631538348)"
88,"('medellin', 0.13971108151739065)","('descaro', 3.027276391637189e-05)","('que', 2.9858360346904105e-05)","('de', 2.3387867433250756e-05)","('habitante', 2.3044361389994985e-05)"
89,"('comision', -0.25149628618314307)","('distrital', -0.09212184149210138)","('administracion', -0.06525444688871979)","('mes', 0.04522727058471956)","('caida', -0.001099686540657163)"
90,"('da', 0.1705405939352014)","('hoy', 0.09715108212951479)","('los', 0.011030283326365114)","('mejor', 0.011022095688905657)","('dia', -0.00697450558543986)"
91,"('nacional', 0.04548940151796763)","('estudiantes', 1.1375502518850777e-05)","('de', 9.743310435127784e-06)","('universidad', 7.99692603809224e-06)","('la', 6.465978261581381e-06)"
92,"('favor', -0.004547951302278548)","('calle', -1.0684618818530273e-06)","('de', -1.0265143393126878e-06)","('luminarias', -9.8015696160089e-07)","('la', -6.149654378706136e-07)"
93,"('lider', -0.1304573942156198)","('ser', 0.12585518146114175)","('celular', -0.11040344086448386)","('social', 0.10824602564644642)","('ddhh', -0.043667802824082044)"
94,"('dias', 0.09989396170102637)","('nos', -0.09889032910884293)","('ser', 0.09585784921687901)","('temor', 0.08752212524355439)","('ahi', 0.07814375797872732)"
95,"('poblacion', -0.15148938841671047)","('ilegal', 0.09667680681491321)","('pais', 0.0292835818824354)","('apuestas', 0.000453052777123196)","('delincuentes', -0.00038827796384231805)"
96,"('alzar', -0.26047923463873085)","('son', -0.21265829427564956)","('sexual', 0.10003576118952823)","('los', -0.0762572128146554)","('en', -0.0026255041835083976)"
97,"('investigan', 0.0)","('presunto', 0.0)","('robo', 0.0)","('por', 0.0)","('parte', 0.0)"
98,"('es', 0.0)","('que', 0.0)","('salio', 0.0)","('drogada', 0.0)","('del', 0.0)"
99,"('son', -0.34343174858541575)","('da', 0.2096073821742226)","('drogas', -0.12883490247136611)","('ver', 0.060316103309465345)","('impresion', 0.03744811572464179)"
100,"('condicion', -0.0028660671655253473)","('la', -6.932599722369004e-07)","('no', -6.027367606925737e-07)","('atentos', -5.573523703320499e-07)","('aumenta', -5.327609756245203e-07)"
101,"('sitp', 0.18740124321244991)","('bus', 0.11526602391412986)","('mas', 0.032134543029274036)","('sur', -0.0206884308777215)","('pasajeros', -0.0022332425752679317)"
102,"('bus', 0.21793926482794085)","('dos', 0.09669848086184227)","('dio', 0.08239986851413042)","('re', -0.0781867769600735)","('atencion', -0.06391268563331302)"
103,"('conductor', 0.13472590013901672)","('beat', -0.11286758819361438)","('amordazado', -8.144710292070114e-05)","('robado', -7.83482000701575e-05)","('de', -2.401647487333099e-05)"
104,"('nos', -0.16109913302262208)","('ciudad', -0.14254315367442927)","('los', -0.003405582610298054)","('una', -0.0009902652764747105)","('afectan', -0.0009332566504298284)"
105,"('hoy', 0.16475066601185315)","('lo', 0.0003449025636026368)","('que', -0.00024191261514969477)","('camuflados', 0.00022362829966463042)","('causa', -0.00019215032246482175)"
106,"('va', 0.2308824190290544)","('unidad', -0.10278952522220292)","('los', 0.007984739773178236)","('tiene', -0.0005240971783289889)","('muchas', 0.0004433217049040236)"
107,"('paralisis', -0.1743839264136233)","('psicosis', -0.17424415201151958)","('conocida', -0.00030919809651125255)","('en', -0.00020942472581754988)","('escopolamina', -0.00018454757031359788)"
108,"('estan', 0.1719521557450041)","('los', 0.003979026592152268)","('tanta', 0.00038718473012285464)","('de', 0.00029035003379121026)","('se', -0.00021802993010540186)"
109,"('celular', -0.09986460504936824)","('quien', -9.099318857715964e-06)","('un', -8.751392318689752e-06)","('roba', -6.369000216311701e-06)","('se', -2.3421718943321467e-06)"
110,"('caos', -0.1586955721553453)","('ciudad', -0.1316439091320819)","('nos', -0.11323903375251045)","('estan', 0.0945732752260832)","('distrital', -0.0703854396710843)"
111,"('taxi', 0.18495941631719057)","('y', 3.7912556233484876e-05)","('a', 2.1635874581581366e-05)","('llego', 1.892393442355525e-05)","('estadounidense', 1.8703652085623803e-05)"
112,"('anos', 0.07187570291683354)","('hoy', 0.07163229878728179)","('ahi', 0.04752693606112578)","('mas', 0.03764080905375706)","('camion', 0.029883194118574954)"
113,"('va', 0.07754621855077402)","('mal', 0.0623643813929685)","('peor', 0.056315800919908544)","('algun', 0.04725172431564438)","('lugar', 0.04561026726510943)"
114,"('ahi', 0.10345481647203247)","('los', 0.01745253021087319)","('favor', 0.011975264553513918)","('cr', -0.0011038233263317558)","('con', 0.0008059373635792234)"
115,"('bus', 0.21523344097137947)","('pm', 0.16849353970093672)","('conductor', 0.10746124851443928)","('eitb', -0.08980914813270675)","('wev', -0.08745768854245548)"
116,"('admitalon', -0.25409460636321146)","('paz', -0.1260726818485223)","('un', -0.0008753471540359335)","('colombia', -0.0007975187978998187)","('delito', 0.0004828787324628156)"
117,"('son', -0.3278184988080892)","('los', -0.0021422617266843923)","('en', -0.00026775695747646613)","('un', 0.0002609926123055379)","('ladrones', -0.00025600267548989706)"
118,"('celular', -0.0998442264751742)","('robarles', 2.517983363591678e-05)","('el', 2.4898457481753853e-05)","('fijo', 2.3739515343370385e-05)","('por', 2.0808601331931306e-05)"
119,"('poblacion', -0.261777058084041)","('caos', -0.2077939820177509)","('ciudad', -0.1592944167860289)","('contaminacion', 0.11565981675124126)","('mas', 0.062205056073315175)"
120,"('nacional', 0.048350508570043395)","('parque', -0.008292621516823345)","('permitir', 7.388189508076333e-05)","('las', 6.0639640945589185e-05)","('conversatorio', -5.159373709270011e-05)"
121,"('son', -0.3047042043957877)","('va', 0.22464924535372385)","('algun', 0.1728883662304878)","('cual', -0.10361039563951654)","('echar', 0.014577935739294855)"
122,"('sexual', 0.17773449624162127)","('bo', -0.09597912411077791)","('los', -0.013056234785602533)","('comparto', -0.0007219927944898595)","('hilo', -0.0004285110439627121)"
123,"('violacion', 0.14992392518492048)","('los', -0.007871345570444027)","('dolor', 0.0008952361076756812)","('la', -0.0003680307999131311)","('y', -0.00035308763814065927)"
124,"('amo', -0.27027779209827413)","('ciudad', -0.1943419109565112)","('peor', 0.16262904834875672)","('corrupcion', 0.05627288960954147)","('mejor', 0.023806423548435)"
125,"('bus', 0.3852254531386222)","('da', 0.17196843312036836)","('smog', -0.17158497081625565)","('nos', -0.09552838119937677)","('los', 0.009133385838307835)"
126,"('son', -0.3581774985993244)","('nacional', 0.04269800203806934)","('parque', 0.016703028764616202)","('esmad', 0.011765760881679221)","('el', 0.0005042985592242618)"
127,"('dos', 0.1343174952531531)","('delincuencia', 3.038641796652825e-05)","('grupos', 2.785993093619031e-05)","('de', 2.612443171015431e-05)","('desarticula', 1.7914667967031728e-05)"
128,"('debil', -0.11164106157310442)","('los', -0.03436304998825089)","('xs', -0.00014502771793383266)","('contra', 9.782434815277461e-05)","('para', 6.980962267462816e-05)"
129,"('sln', -0.011023420358775087)","('pura', -2.626310438282761e-06)","('el', -2.5896359522980803e-06)","('de', -2.4816795663072626e-06)","('demagogia', -1.9549671005318804e-06)"
130,"('vias', -0.09355732400787695)","('nacional', 0.03901000200886263)","('parque', -0.004616087926592602)","('este', -0.00029768419507028246)","('evento', 0.00027864219200625747)"
131,"('col', 0.29089304509411795)","('actuacion', -0.0823397396675233)","('de', 0.0009015638788802207)","('el', -0.0005631935192834407)","('jovenes', -0.0005577935128100132)"
132,"('carcel', 0.22203885005056026)","('los', 0.0023438689486830373)","('y', 0.00042081905860338946)","('fumando', -0.0002893051751363241)","('para', -0.00019898795158531515)"
133,"('los', -0.011023248776058708)","('todos', -3.513841021094643e-06)","('hay', -2.647579629013306e-06)","('reportar', -2.1602022561916478e-06)","('que', -2.0685787208412908e-06)"
134,"('espacio', -5.729930144107402e-32)","('un', 4.7340915151302745e-32)","('publico', -3.5441247126059245e-32)","('cerrrado', -4.351984357456753e-33)","('es', 3.186405757943849e-33)"
135,"('va', 0.14317900606219022)","('ayer', 0.09983912073470144)","('dia', -0.017887449840715153)","('mejor', 0.01262914430819736)","('periodista', 0.001696700928436672)"
136,"('roosevelt', -0.20370143042830235)","('circular', -0.12241512882887394)","('poblacion', -0.10805584919528173)","('ud', -0.00208439282317212)","('vulnerable', -0.0018448094103661217)"
137,"('razon', -0.1456773184837635)","('dr', -3.7734851683356064e-05)","('la', -3.351089389233884e-05)","('tiene', -3.12090854457573e-05)","('toda', -2.8875165255165157e-05)"
138,"('edad', 0.12340260029053776)","('anos', 0.09589475727643897)","('ser', 0.07225369415924081)","('oposicion', 0.04151024142989822)","('chad', -0.008334493541359065)"
139,"('son', -0.34263446382233653)","('anos', 0.12797651341063973)","('violacion', 0.11277768331777059)","('familiar', -0.10848558851136818)","('mujer', 0.0865731323638177)"
140,"('son', -0.28455304688638666)","('asi', 0.16992548086701306)","('lopez', -0.1599857451959467)","('lugar', 0.14666218267110512)","('plan', 0.09750303615067171)"
141,"('senor', 0.16048623557423938)","('ex', 0.029274286862266234)","('los', 0.00508253677335146)","('ya', 0.0006345782187385754)","('en', 0.000570934736336734)"
142,"('anos', 0.13656241263683097)","('dos', 0.11981327089970302)","('hombre', 0.002565480011703344)","('los', 0.002144653855307095)","('en', -0.0013433034814238258)"
143,"('reunion', -0.27779628880472973)","('director', -0.1928714127427037)","('pais', 0.06037019459258013)","('sector', -0.03995675979501549)","('capital', -0.024559645778335373)"
144,"('va', 0.12768094777003194)","('usa', 0.11201713958299776)","('algun', 0.08419651241525286)","('mujer', 0.04043832171063453)","('usar', -0.035657501095128497)"
145,"('son', -0.20808893257761663)","('ej', -0.15948979055511436)","('transnacional', -0.15512436099291504)","('ningun', 0.11265365839932595)","('app', -0.0711776124522235)"
146,"('mas', 0.0873871818518814)","('los', 0.009404861146580158)","('super', 0.008757686820711945)","('favor', 0.0076315224565466295)","('por', 0.0012850052755014314)"
147,"('interior', 0.3306476217482739)","('lider', -0.09498869516362501)","('celular', -0.07352027661241715)","('ver', 0.06269411125082273)","('social', -0.011037798880508203)"
148,"('hoy', 0.1310125538367758)","('dias', 0.11245903653850316)","('sin', 0.09018737105247686)","('celular', -0.06384521339873682)","('bici', -0.05685697897091505)"
149,"('mujer', 0.09082741528259546)","('hombre', -0.008333227675579435)","('casos', 7.386759484466799e-05)","('habia', -4.790754894224629e-05)","('que', -3.699898307682426e-05)"
150,"('usd', -0.2674405502621691)","('celular', -0.1825527956814703)","('mal', 0.17853897524248502)","('anda', 0.044125949659565206)","('algo', 0.0009495827507257594)"
151,"('vial', -0.25091419815056987)","('iluminacion', -0.14162303383424085)","('senalizacion', -0.1347000575568512)","('mas', 0.06186999729539946)","('los', -0.021925360854488592)"
152,"('produccion', -0.2642802796456553)","('ciudad', -0.17505625784659543)","('manos', 0.16015169418456504)","('bici', -0.07599148814279975)","('mas', 0.06682240093873293)"
153,"('esmad', 0.016773938511715433)","('en', 3.7545890395257637e-06)","('lo', 3.485145598040582e-06)","('del', 3.265986738600706e-06)","('y', 1.7310029414876877e-06)"
154,"('da', 0.11127528764828196)","('peor', 0.08240706767355772)","('estan', 0.06680662432238178)","('temor', 0.03075143419319623)","('este', 0.001943468792915477)"
155,"('infantil', 0.026371689434933673)","('jardin', -0.022408912981887356)","('los', 0.012219633591662546)","('indignante', 0.00046097129306379964)","('llevaron', -0.0004063926879705755)"
156,"('dan', 0.2023250180176629)","('los', 0.0018898685305890057)","('ladrones', -0.0005116878821111633)","('nacionalidad', -0.00046060850427567665)","('no', -0.00025629340148132724)"
157,"('son', -0.35945552795339264)","('casi', 0.09756167948590716)","('para', -0.0004849466644285791)","('pandemia', 0.0003711689084037248)","('ninas', 0.00032646633395622343)"
158,"('institucion', 0.14171956465747496)","('sexual', 0.12332266937666773)","('situacion', 0.016297967633269465)","('superior', 0.005263975614246186)","('denunciado', -0.0024779800756910475)"
159,"('los', -0.011024509748305494)","('pero', -1.2718209835590528e-06)","('baja', -1.05735334656377e-06)","('hurto', -8.049703935482468e-07)","('el', -6.523649715839174e-07)"
160,"('escolar', -0.2560389414404001)","('bus', 0.25401711561138035)","('entregan', -0.0004973703158022002)","('accidente', 0.00034479099830644585)","('parte', -0.0002234868915381646)"
161,"('menor', 0.1747386513431236)","('edad', 0.09728751167711225)","('lider', -0.09434908757320845)","('ayer', 0.06493504482247305)","('hoy', 0.06081822083147255)"
162,"('oye', -0.10532959027189454)","('celular', -0.09677395710224845)","('defensor', 0.06221740421295749)","('arley', -0.007367795753513658)","('ya', 0.00016501040303738574)"
163,"('sitp', 0.28102596020307224)","('el', 4.7016271755791195e-05)","('vivo', 4.310369546404578e-05)","('en', 3.601215687999468e-05)","('tiempo', 2.898407063966384e-05)"
164,"('dis', -0.2689551558274092)","('estan', 0.14506348101365749)","('mas', 0.0727453884215155)","('delito', -0.0006583510598847846)","('en', 0.00044154342436682334)"
165,"('medellin', 0.13970990563186816)","('habitante', 3.3811250625052326e-05)","('calle', 2.2295183113707092e-05)","('habria', 2.1899027359787038e-05)","('de', 1.7329116445525588e-05)"
166,"('sexual', 0.19769865684546928)","('paz', -0.14283899929457758)","('especial', -0.1334677341096188)","('jurisdiccion', 0.04964643449556122)","('nacional', 0.042398321158667)"
